orderID,userID,productID,orderDate,quantity,status
O23762,U02923,P00936,2025-05-19,1,Delivered
O23763,U02674,P00600,2025-03-22,3,Placed
O23764,U00921,P01250,2025-01-28,2,Delivered
O23765,U02655,P01232,2024-03-27,4,Delivered
O23766,U01627,P00743,2025-05-11,4,Cancelled
O23767,U01454,P00647,2025-02-01,2,Placed
O23768,U00784,P01074,2024-02-05,3,Placed
O23769,U02208,P00337,2024-02-07,3,Shipped
O23770,U01287,P00458,2024-04-01,5,Placed
O23771,U01158,P01462,2024-07-12,1,Delivered
O23772,U02157,P01008,2024-04-10,1,Cancelled
O23773,U02273,P00578,2024-08-22,2,Cancelled
O23774,U02191,P00122,2024-07-27,4,Delivered
O23775,U00531,P00553,2025-06-18,5,Cancelled
O23776,U00535,P00073,2024-08-24,3,Shipped
O23777,U02995,P00252,2024-08-25,1,Cancelled
O23778,U00979,P00546,2024-10-22,2,Placed
O23779,U01348,P00030,2023-09-25,3,Shipped
O23780,U01724,P01079,2024-02-08,5,Cancelled
O23781,U02392,P00391,2024-09-04,4,Placed
O23782,U02191,P00901,2024-12-22,3,Cancelled
O23783,U01144,P01082,2024-02-07,3,Cancelled
O23784,U00124,P01303,2024-10-09,2,Shipped
O23785,U00025,P00591,2024-07-20,5,Placed
O23786,U00341,P01229,2023-09-14,5,Shipped
O23787,U00730,P00459,2025-04-28,3,Placed
O23788,U00612,P01399,2025-04-11,2,Cancelled
O23789,U00324,P00609,2023-08-22,1,Placed
O23790,U00829,P01372,2024-09-08,1,Placed
O23791,U01160,P00318,2025-06-08,2,Delivered
O23792,U00055,P00191,2023-11-01,2,Delivered
O23793,U01382,P01056,2024-08-21,5,Placed
O23794,U00348,P00008,2024-01-26,5,Cancelled
O23795,U02287,P01212,2023-10-27,5,Shipped
O23796,U01242,P00892,2024-09-02,2,Placed
O23797,U00653,P00174,2024-11-12,5,Cancelled
O23798,U00883,P00639,2024-10-25,1,Cancelled
O23799,U00821,P00973,2024-11-17,2,Delivered
O23800,U02511,P01219,2025-04-14,2,Shipped
O23801,U02951,P00588,2025-05-04,4,Cancelled
O23802,U00448,P00987,2024-10-11,3,Cancelled
O23803,U00754,P00255,2024-03-27,1,Delivered
O23804,U02978,P01134,2023-12-13,4,Placed
O23805,U00060,P01129,2023-08-31,4,Placed
O23806,U01680,P01482,2025-01-08,2,Delivered
O23807,U01807,P00543,2023-09-11,5,Delivered
O23808,U01192,P00545,2024-04-26,5,Shipped
O23809,U00157,P01370,2023-06-20,1,Placed
O23810,U01730,P01478,2024-07-03,4,Cancelled
O23811,U01565,P00948,2024-11-16,1,Delivered
O23812,U01389,P00131,2024-09-17,3,Delivered
O23813,U01044,P01047,2025-01-01,5,Shipped
O23814,U02668,P01153,2024-05-26,3,Shipped
O23815,U01231,P00226,2024-09-15,4,Delivered
O23816,U00284,P00238,2023-11-30,5,Delivered
O23817,U00801,P01306,2024-01-17,4,Cancelled
O23818,U00214,P00592,2024-02-09,5,Placed
O23819,U01565,P00059,2024-04-02,3,Cancelled
O23820,U01511,P00038,2024-03-03,2,Cancelled
O23821,U00342,P00920,2024-08-15,4,Cancelled
O23822,U00955,P01351,2024-06-17,5,Shipped
O23823,U00196,P00711,2025-02-22,3,Placed
O23824,U02971,P00959,2024-06-22,2,Shipped
O23825,U02192,P01382,2023-10-07,4,Placed
O23826,U00116,P00482,2024-06-24,2,Delivered
O23827,U01686,P00116,2024-06-02,1,Cancelled
O23828,U01572,P00747,2024-02-26,4,Shipped
O23829,U02236,P00880,2024-02-02,1,Shipped
O23830,U01960,P00549,2023-12-04,3,Cancelled
O23831,U01858,P00434,2024-08-05,3,Cancelled
O23832,U01073,P01358,2024-03-16,2,Delivered
O23833,U02761,P01255,2023-12-06,4,Delivered
O23834,U02532,P00880,2024-04-06,5,Placed
O23835,U00645,P00697,2023-11-19,3,Cancelled
O23836,U02188,P00840,2025-04-07,2,Shipped
O23837,U01843,P00452,2025-03-14,5,Delivered
O23838,U02821,P00742,2025-05-21,5,Shipped
O23839,U01198,P01395,2023-10-03,5,Placed
O23840,U01715,P00148,2024-10-16,1,Placed
O23841,U02839,P00664,2025-04-11,1,Delivered
O23842,U01363,P01103,2024-10-07,5,Placed
O23843,U02350,P01107,2023-12-28,1,Shipped
O23844,U00228,P00798,2023-09-05,4,Cancelled
O23845,U02147,P00429,2024-09-16,1,Delivered
O23846,U00819,P01024,2023-10-29,5,Cancelled
O23847,U00828,P01420,2025-01-21,4,Cancelled
O23848,U01605,P00080,2024-07-26,3,Delivered
O23849,U02279,P00624,2025-01-19,5,Delivered
O23850,U02436,P00941,2025-02-28,2,Delivered
O23851,U01125,P00132,2024-12-07,3,Shipped
O23852,U00486,P01244,2023-10-20,5,Shipped
O23853,U01336,P00937,2023-12-24,4,Shipped
O23854,U02920,P01461,2025-01-24,3,Placed
O23855,U00595,P01294,2024-06-18,2,Cancelled
O23856,U00741,P00255,2024-02-23,2,Delivered
O23857,U01627,P01375,2023-11-06,4,Delivered
O23858,U00956,P00263,2024-04-22,3,Shipped
O23859,U00506,P00931,2023-09-09,2,Shipped
O23860,U00949,P01373,2024-10-18,1,Cancelled
O23861,U00253,P01210,2024-12-28,2,Delivered
O23862,U02935,P00916,2024-05-01,2,Shipped
O23863,U00635,P01175,2023-12-28,4,Shipped
O23864,U02003,P01320,2025-05-01,3,Cancelled
O23865,U01977,P01064,2023-12-18,4,Placed
O23866,U00864,P01457,2024-10-01,1,Cancelled
O23867,U00752,P01455,2023-09-27,3,Placed
O23868,U00045,P00234,2024-03-27,2,Cancelled
O23869,U03000,P01434,2024-02-11,5,Placed
O23870,U01430,P01410,2023-08-09,1,Placed
O23871,U02055,P00350,2024-01-25,3,Cancelled
O23872,U00120,P01004,2024-05-18,2,Delivered
O23873,U01235,P01450,2024-02-28,1,Cancelled
O23874,U00134,P00877,2023-09-26,1,Shipped
O23875,U00881,P00017,2023-11-19,2,Shipped
O23876,U02198,P00755,2023-12-03,5,Shipped
O23877,U02557,P01395,2025-04-07,2,Cancelled
O23878,U01940,P00606,2024-03-04,1,Shipped
O23879,U01473,P01110,2023-07-31,4,Shipped
O23880,U01527,P00333,2025-01-31,4,Shipped
O23881,U01385,P00128,2025-02-19,5,Cancelled
O23882,U01368,P01486,2024-07-18,5,Delivered
O23883,U01656,P00141,2024-03-21,4,Placed
O23884,U02427,P00111,2024-09-03,2,Shipped
O23885,U01812,P00294,2024-08-01,5,Delivered
O23886,U02084,P01282,2024-09-14,1,Placed
O23887,U00639,P01203,2024-08-12,2,Delivered
O23888,U00170,P00345,2024-03-08,3,Cancelled
O23889,U01619,P01147,2024-04-20,4,Delivered
O23890,U02503,P01037,2024-01-13,1,Shipped
O23891,U00763,P00927,2024-12-25,5,Cancelled
O23892,U01930,P00229,2025-01-02,1,Delivered
O23893,U02525,P00994,2024-03-31,4,Shipped
O23894,U01045,P01174,2024-02-01,5,Cancelled
O23895,U00799,P00575,2024-04-26,2,Placed
O23896,U01307,P01328,2025-03-28,3,Cancelled
O23897,U00149,P01255,2024-02-16,1,Placed
O23898,U00833,P00636,2023-07-08,5,Shipped
O23899,U00469,P00080,2024-06-21,4,Delivered
O23900,U00427,P01309,2023-08-26,1,Cancelled
O23901,U00033,P01274,2025-05-15,1,Shipped
O23902,U01622,P00967,2023-12-02,1,Placed
O23903,U01478,P01227,2023-06-23,4,Cancelled
O23904,U01604,P00518,2024-08-23,4,Delivered
O23905,U01303,P00629,2023-06-22,5,Cancelled
O23906,U01602,P00089,2024-12-27,5,Delivered
O23907,U00155,P00207,2024-03-31,2,Delivered
O23908,U00231,P00945,2024-03-05,3,Placed
O23909,U02325,P01320,2023-12-17,5,Placed
O23910,U00713,P00498,2025-03-06,4,Shipped
O23911,U02471,P00016,2023-08-10,2,Cancelled
O23912,U02092,P01046,2024-08-04,4,Shipped
O23913,U02647,P00543,2024-04-18,5,Delivered
O23914,U01817,P01415,2023-09-02,2,Cancelled
O23915,U02423,P00340,2025-01-30,4,Placed
O23916,U01144,P00831,2024-03-28,4,Placed
O23917,U01074,P00451,2023-10-30,1,Cancelled
O23918,U01446,P01429,2024-09-27,1,Placed
O23919,U00843,P00367,2024-04-03,5,Placed
O23920,U01413,P01181,2024-01-24,4,Cancelled
O23921,U02167,P00736,2024-12-18,3,Placed
O23922,U00467,P00561,2025-05-06,2,Shipped
O23923,U00717,P00704,2024-07-14,1,Delivered
O23924,U01998,P00477,2024-08-02,5,Delivered
O23925,U00443,P00481,2023-09-08,5,Placed
O23926,U01236,P01169,2025-01-28,1,Placed
O23927,U00162,P00725,2023-09-10,4,Placed
O23928,U01295,P00202,2024-06-27,2,Placed
O23929,U01214,P00763,2024-08-02,2,Shipped
O23930,U00948,P00605,2025-04-05,3,Delivered
O23931,U00384,P01364,2023-09-09,5,Delivered
O23932,U01070,P00180,2024-03-03,4,Delivered
O23933,U00494,P00465,2024-07-03,5,Shipped
O23934,U00916,P00450,2025-06-04,3,Delivered
O23935,U01636,P00746,2025-02-16,2,Placed
O23936,U01991,P00524,2024-11-27,1,Placed
O23937,U02089,P00106,2024-11-17,2,Cancelled
O23938,U02676,P00498,2025-04-10,3,Placed
O23939,U02281,P00605,2024-02-18,1,Cancelled
O23940,U01800,P00149,2025-02-10,4,Delivered
O23941,U00888,P00553,2024-01-18,5,Cancelled
O23942,U01328,P01450,2024-05-04,4,Delivered
O23943,U02197,P01080,2024-07-12,5,Delivered
O23944,U02556,P00050,2024-09-12,3,Cancelled
O23945,U02750,P00537,2024-11-27,2,Delivered
O23946,U02576,P01428,2024-05-16,3,Delivered
O23947,U02276,P00225,2024-09-17,5,Placed
O23948,U02591,P00707,2024-06-18,2,Placed
O23949,U02008,P00670,2024-05-11,1,Delivered
O23950,U01158,P00720,2024-01-09,5,Delivered
O23951,U02745,P00391,2023-09-25,1,Placed
O23952,U00493,P00151,2023-08-11,1,Cancelled
O23953,U01756,P00622,2024-08-15,4,Shipped
O23954,U00863,P01046,2024-11-04,3,Cancelled
O23955,U02129,P01148,2024-12-03,2,Cancelled
O23956,U02014,P00723,2023-08-23,2,Delivered
O23957,U02181,P01037,2025-02-04,2,Cancelled
O23958,U01001,P00373,2024-06-28,1,Cancelled
O23959,U01162,P00623,2025-06-07,5,Shipped
O23960,U02715,P00093,2024-02-01,3,Delivered
O23961,U02159,P00701,2023-08-28,5,Shipped
O23962,U02261,P00070,2023-11-24,3,Delivered
O23963,U02388,P01427,2025-01-06,4,Delivered
O23964,U02611,P01271,2023-10-02,3,Cancelled
O23965,U00365,P00476,2024-05-22,1,Delivered
O23966,U01122,P00293,2025-06-17,3,Shipped
O23967,U02380,P01145,2023-06-30,4,Delivered
O23968,U00365,P01135,2024-08-06,3,Placed
O23969,U01641,P00693,2024-02-17,3,Shipped
O23970,U02014,P00988,2023-08-17,1,Delivered
O23971,U01976,P01470,2024-04-16,3,Cancelled
O23972,U02450,P00182,2024-10-06,5,Shipped
O23973,U01214,P00974,2025-03-09,4,Delivered
O23974,U00211,P00058,2023-10-24,2,Shipped
O23975,U02840,P00954,2023-10-30,2,Placed
O23976,U00723,P00594,2024-08-13,1,Placed
O23977,U02292,P01378,2024-05-13,5,Cancelled
O23978,U00201,P00204,2025-01-10,5,Delivered
O23979,U02532,P00127,2024-07-27,4,Delivered
O23980,U02297,P00647,2025-03-15,4,Delivered
O23981,U02873,P00181,2023-11-02,3,Delivered
O23982,U02352,P01299,2025-05-24,2,Placed
O23983,U02634,P00715,2024-08-23,1,Delivered
O23984,U00867,P00523,2023-08-24,1,Shipped
O23985,U01232,P00170,2023-11-12,4,Delivered
O23986,U00372,P00021,2024-08-14,2,Delivered
O23987,U00757,P00631,2025-05-16,1,Cancelled
O23988,U00739,P00295,2023-10-16,4,Delivered
O23989,U02317,P01060,2025-03-11,5,Shipped
O23990,U00647,P00673,2024-02-23,5,Placed
O23991,U00765,P00741,2025-02-15,5,Cancelled
O23992,U02281,P00319,2024-11-28,1,Placed
O23993,U01140,P00531,2025-03-24,2,Cancelled
O23994,U02651,P01066,2024-03-02,3,Cancelled
O23995,U00640,P01302,2024-03-26,4,Delivered
O23996,U00578,P00256,2024-12-23,5,Placed
O23997,U00253,P01058,2023-06-29,1,Delivered
O23998,U02471,P00612,2023-09-24,2,Delivered
O23999,U02361,P00199,2025-01-23,4,Shipped
O24000,U02491,P00439,2024-06-04,2,Shipped
