transactionID,accountID,amount,transactionDate,type,description
TX28742,A12290,10895.39,2024-07-14,Transfer,Prevent discover form.
TX28743,A15974,5029.28,2021-08-28,Deposit,Decision program always defense.
TX28744,A16174,6777.98,2022-01-17,Deposit,Present easy.
TX28745,A17726,6421.94,2023-09-27,Payment,Memory billion tough.
TX28746,A12100,3104.82,2024-12-24,Deposit,Player environmental official trade.
TX28747,A15387,-4635.85,2023-01-10,Payment,Beautiful bill across.
TX28748,A14886,9606.3,2022-03-16,Deposit,Quickly back.
TX28749,A10196,8061.34,2021-05-22,Withdrawal,Ok now health rate high.
TX28750,A16771,-4134.75,2021-04-28,Withdrawal,Speak result why morning truth.
TX28751,A17106,-1232.18,2022-12-03,Transfer,Young fear glass.
TX28752,A13856,-1496.28,2022-07-25,Payment,Change glass notice former.
TX28753,A12032,8998.57,2024-07-30,Payment,The state music much.
TX28754,A10630,15892.01,2024-01-23,Transfer,From make your until.
TX28755,A10854,17181.41,2023-09-20,Withdrawal,You pressure door data type.
TX28756,A10741,1749.84,2024-07-24,Deposit,Care second carry during listen.
TX28757,A16634,-615.71,2020-09-30,Deposit,Trip cost them.
TX28758,A13550,-3690.09,2023-07-14,Payment,Mouth message.
TX28759,A13449,-2628.08,2021-12-16,Deposit,World easy either international each.
TX28760,A13369,7695.08,2024-08-15,Deposit,Should identify decade evening.
TX28761,A14989,17903.73,2022-01-24,Deposit,Per sport wide return hospital.
TX28762,A11466,14456.55,2023-12-25,Payment,No student consider here.
TX28763,A15741,2891.79,2021-12-26,Transfer,Kind ok yes.
TX28764,A10053,17785.37,2022-08-27,Payment,Shoulder event five.
TX28765,A12961,3795.16,2023-02-16,Withdrawal,Child understand go.
TX28766,A11512,15642.07,2023-06-29,Payment,News consumer beat too.
TX28767,A11841,18490.76,2020-11-13,Transfer,Reason power.
TX28768,A14574,9284.29,2021-09-20,Transfer,Market put.
TX28769,A13102,-2581.24,2022-06-15,Transfer,Community new daughter up.
TX28770,A10002,7927.27,2022-09-24,Transfer,Win camera west.
TX28771,A11940,16641.37,2021-09-17,Deposit,Through whether today how.
TX28772,A10738,2033.68,2023-09-09,Payment,Just second walk pattern.
TX28773,A13189,18421.57,2023-04-30,Payment,Church machine young economic school.
TX28774,A11773,18570.87,2023-01-15,Deposit,Dream father.
TX28775,A10473,1441.26,2023-11-21,Payment,Listen question woman.
TX28776,A13686,-2106.85,2023-09-01,Withdrawal,Here task success.
TX28777,A12144,1091.3,2020-08-25,Payment,Do degree at above.
TX28778,A12591,9430.76,2021-09-02,Transfer,Finally bank prove oil mention.
TX28779,A11305,18735.89,2023-10-12,Payment,Picture dark.
TX28780,A14647,7615.14,2025-01-24,Deposit,Pass represent station.
TX28781,A10873,13793.34,2022-05-19,Transfer,For floor scientist.
TX28782,A16630,14735.56,2021-03-11,Transfer,Country region.
TX28783,A13504,14601.77,2021-09-24,Deposit,Rock believe.
TX28784,A12496,13263.88,2020-11-20,Deposit,Away pull never state.
TX28785,A16081,3144.71,2024-02-20,Deposit,Natural partner.
TX28786,A11978,-3491.0,2022-08-10,Withdrawal,Where key lose through.
TX28787,A12247,12544.43,2021-06-26,Withdrawal,Parent her base movie.
TX28788,A16148,2313.88,2024-01-06,Transfer,Up improve.
TX28789,A17704,4567.06,2024-10-27,Deposit,Reveal report beautiful base.
TX28790,A14186,10707.61,2020-08-23,Payment,Seven camera painting its particular.
TX28791,A15364,12986.46,2020-11-30,Transfer,Themselves television.
TX28792,A16903,9006.56,2020-12-05,Withdrawal,Billion best benefit.
TX28793,A13653,14163.79,2023-12-27,Deposit,Very bed door table lead.
TX28794,A16851,8945.03,2023-10-14,Payment,Many improve situation newspaper.
TX28795,A15226,-2963.2,2021-08-14,Transfer,Growth cultural.
TX28796,A12749,-3153.33,2020-12-01,Withdrawal,Reflect nothing garden.
TX28797,A15713,7887.18,2022-06-03,Payment,Quickly machine such.
TX28798,A10381,5900.9,2023-08-01,Transfer,She example stop ahead.
TX28799,A10461,1945.4,2022-03-09,Deposit,Cultural agency ten join.
TX28800,A15489,-2240.69,2020-09-05,Withdrawal,Thought know area.
TX28801,A17378,3137.69,2020-09-30,Deposit,Feel toward arm.
TX28802,A16715,-2930.19,2022-12-12,Deposit,Small truth set hope.
TX28803,A13271,19214.31,2024-05-21,Withdrawal,Travel necessary or impact card.
TX28804,A12453,7458.02,2023-07-22,Withdrawal,Remain realize second community strategy.
TX28805,A17102,1171.61,2025-01-16,Withdrawal,Fine good around.
TX28806,A11541,-1101.08,2021-03-05,Transfer,Discuss worker.
TX28807,A15270,18807.6,2021-01-17,Withdrawal,Away today case.
TX28808,A12037,2226.17,2021-03-17,Withdrawal,First but left exactly change.
TX28809,A17089,6235.38,2021-11-27,Payment,Theory seven itself.
TX28810,A14263,9940.67,2022-07-01,Transfer,Take born that under.
TX28811,A15717,-2292.01,2024-06-20,Payment,Include ability discover.
TX28812,A10770,6363.18,2021-09-07,Transfer,If something minute audience computer.
TX28813,A11012,13228.27,2024-05-22,Deposit,Fund up.
TX28814,A16647,1554.88,2025-04-09,Payment,Democratic interview agency population.
TX28815,A17451,3306.38,2023-08-26,Withdrawal,Follow story stay detail cup.
TX28816,A11152,14297.02,2021-05-28,Withdrawal,Fight meeting.
TX28817,A13077,19027.78,2022-05-26,Transfer,Shoulder plant four record.
TX28818,A13733,16617.26,2020-08-14,Transfer,Point rate he picture.
TX28819,A17047,2215.53,2021-09-15,Deposit,Despite director everybody listen.
TX28820,A12372,8357.46,2024-03-05,Withdrawal,Live head.
TX28821,A10971,7975.48,2024-09-25,Withdrawal,Mean remember commercial enough save.
TX28822,A11723,16809.65,2022-03-24,Transfer,Strong rise best experience.
TX28823,A12630,16796.05,2021-10-29,Payment,Need movie close five stand.
TX28824,A17351,12961.24,2022-11-28,Withdrawal,Tonight week American personal.
TX28825,A15181,4053.03,2020-10-21,Withdrawal,Yeah laugh place window certainly.
TX28826,A17098,-1687.66,2021-03-02,Deposit,Decision top building happen.
TX28827,A14908,17036.37,2022-10-04,Withdrawal,List best both.
TX28828,A12711,19005.1,2025-02-08,Transfer,Player girl gas age.
TX28829,A16960,14169.73,2024-08-06,Payment,Now investment.
TX28830,A13290,-3501.46,2025-03-24,Deposit,Would scientist.
TX28831,A12752,4205.94,2024-05-05,Payment,Mean yes enter against particularly.
TX28832,A14363,331.25,2022-04-21,Withdrawal,Laugh chair hit reveal language.
TX28833,A13776,12012.43,2021-10-12,Payment,Market add year build.
TX28834,A12053,13768.65,2022-01-02,Payment,Easy thousand structure majority have.
TX28835,A12134,6995.05,2023-09-26,Deposit,Six mind fish.
TX28836,A17642,5794.97,2024-03-22,Transfer,Forward energy occur daughter.
TX28837,A15880,15295.01,2024-12-30,Withdrawal,Team whether reach thousand.
TX28838,A11476,17667.76,2024-01-31,Deposit,Particular firm table phone.
TX28839,A12967,17976.84,2025-01-08,Payment,Rate phone but another.
TX28840,A12306,13943.09,2024-01-01,Transfer,Trial study director tend fine.
TX28841,A11499,19573.83,2023-10-13,Payment,Concern purpose put available.
TX28842,A16569,-1615.58,2021-12-04,Deposit,College series onto sell.
TX28843,A12766,14988.64,2022-04-18,Payment,Sense significant performance.
TX28844,A17678,5775.71,2023-09-03,Deposit,Exist yourself only.
TX28845,A12712,2720.46,2023-02-09,Payment,Experience meeting best.
TX28846,A13676,2632.68,2024-07-04,Withdrawal,Tonight way guess mouth.
TX28847,A14379,14845.54,2021-06-09,Transfer,Color throughout poor tell even.
TX28848,A12577,6673.99,2023-07-26,Payment,South pattern chair find address.
TX28849,A15166,-1038.89,2022-09-14,Withdrawal,North show run be.
TX28850,A15440,16400.29,2022-12-14,Payment,Four state.
TX28851,A15162,424.93,2020-08-26,Deposit,Door special put type ask.
TX28852,A11390,9001.14,2024-04-17,Deposit,Project only impact style.
TX28853,A11238,-284.6,2024-01-11,Withdrawal,Single institution glass hospital pay.
TX28854,A13531,15562.12,2021-06-02,Transfer,Other answer cell enough human.
TX28855,A10903,11164.19,2024-01-23,Deposit,Wait land most through.
TX28856,A13341,7084.43,2024-12-30,Payment,Heavy feel dinner.
TX28857,A17435,-209.97,2020-12-23,Deposit,And smile.
TX28858,A16980,945.4,2022-07-01,Withdrawal,Billion indicate market.
TX28859,A14391,-3316.22,2022-03-03,Payment,News participant.
TX28860,A17898,5306.48,2024-06-19,Transfer,Hour claim street campaign.
TX28861,A11974,1501.58,2024-01-23,Transfer,Professor section material discuss art.
TX28862,A14857,5871.93,2021-08-12,Withdrawal,Energy stand somebody speech.
TX28863,A11094,-3103.9,2024-02-10,Deposit,Me give soon.
TX28864,A14393,8629.91,2024-04-22,Payment,Fish chair.
TX28865,A12899,15450.04,2020-06-19,Payment,Threat son.
TX28866,A11864,13143.05,2022-04-09,Payment,Who church onto.
TX28867,A16599,-1801.43,2022-05-30,Withdrawal,Term record yard.
TX28868,A17853,18471.45,2022-03-11,Withdrawal,Cup option.
TX28869,A14144,19979.06,2024-12-30,Payment,Approach memory.
TX28870,A16561,2240.86,2024-05-23,Payment,Stop list day finally.
TX28871,A14026,-1462.61,2021-11-15,Transfer,Everything letter place assume serve.
TX28872,A17803,15426.7,2022-05-17,Transfer,Newspaper discover under.
TX28873,A13104,18287.4,2025-01-08,Transfer,Good full eight.
TX28874,A14353,13111.45,2021-08-23,Deposit,Quite call great open send.
TX28875,A12310,7531.45,2025-05-06,Payment,Day store manage surface while.
TX28876,A14946,-4260.07,2023-04-18,Deposit,Protect discussion affect.
TX28877,A11737,14194.99,2024-03-01,Payment,Million south focus night market.
TX28878,A16521,13907.48,2025-05-24,Payment,Forget trouble recently.
TX28879,A12267,8476.38,2022-12-05,Transfer,Run past religious own.
TX28880,A12381,13210.34,2024-09-28,Deposit,Any cup thousand find.
TX28881,A16337,-4343.23,2023-12-15,Payment,Form three serious candidate.
TX28882,A14035,1894.02,2024-05-30,Deposit,Door player certainly.
TX28883,A12850,8445.91,2020-07-25,Deposit,Suggest take.
TX28884,A15197,12127.45,2021-02-26,Transfer,Air single provide common.
TX28885,A12370,16997.94,2024-08-14,Payment,Investment actually.
TX28886,A12349,2238.91,2022-09-11,Withdrawal,Perhaps today.
TX28887,A10632,-4283.08,2022-05-13,Transfer,Hot goal.
TX28888,A17272,3943.16,2024-06-13,Deposit,Wife compare need.
TX28889,A13386,17211.22,2020-09-22,Transfer,Pattern subject Democrat sense.
TX28890,A15291,-4360.31,2022-02-15,Deposit,Around finally.
TX28891,A17456,12046.43,2024-10-24,Deposit,Gas part culture painting.
TX28892,A12726,17329.59,2021-08-07,Withdrawal,South spend hotel customer.
TX28893,A15143,-165.48,2020-07-09,Transfer,Option but six everyone.
TX28894,A14259,7555.89,2022-01-16,Deposit,Eat walk religious.
TX28895,A16798,18433.15,2024-08-23,Transfer,Note everyone small year I.
TX28896,A13310,-3735.58,2022-01-03,Deposit,Place home shake teach mean.
TX28897,A15441,-3146.83,2021-04-15,Withdrawal,Five Mrs former or buy.
TX28898,A13919,10437.46,2023-04-25,Payment,Leg structure.
TX28899,A14617,14321.41,2020-07-21,Payment,Social administration positive effort.
TX28900,A13915,14013.28,2024-12-21,Transfer,National break lead.
TX28901,A15577,16565.96,2022-09-13,Deposit,Sure summer compare.
TX28902,A16274,4952.76,2022-09-22,Transfer,Into visit.
TX28903,A12105,9037.13,2023-09-11,Deposit,Feeling throw believe Congress.
TX28904,A13959,12115.0,2023-05-20,Transfer,Control southern everything beautiful.
TX28905,A10431,17805.4,2023-10-28,Withdrawal,Prove people social certainly.
TX28906,A15440,8802.87,2025-02-26,Transfer,Apply boy.
TX28907,A13726,10567.15,2021-01-22,Payment,Show along local.
TX28908,A16899,11264.2,2021-12-30,Transfer,Case bring current message.
TX28909,A15985,16955.01,2021-06-07,Withdrawal,Sell could.
TX28910,A10704,2419.56,2021-10-16,Withdrawal,Star listen base.
TX28911,A10933,12778.73,2023-10-16,Deposit,Economic nature in.
TX28912,A13043,11349.76,2024-04-26,Withdrawal,Project first.
TX28913,A15793,16452.89,2023-11-07,Transfer,Through action argue.
TX28914,A15292,-4306.04,2022-04-30,Withdrawal,Entire hard building form cup.
TX28915,A14281,-1110.65,2020-12-29,Payment,Join together cell.
TX28916,A14917,5499.11,2024-05-21,Payment,Somebody white very suffer.
TX28917,A11836,6042.43,2024-09-27,Deposit,Add yourself road risk.
TX28918,A12540,5143.86,2021-06-26,Payment,Bank general experience still.
TX28919,A13560,103.2,2022-04-27,Deposit,Kind wall.
TX28920,A17602,7123.88,2022-01-15,Transfer,Whom claim hour raise suggest.
TX28921,A14516,9246.81,2020-11-26,Deposit,Prevent type sometimes already.
TX28922,A13610,4102.37,2021-11-14,Withdrawal,Crime upon.
TX28923,A12793,11897.07,2020-09-19,Transfer,Whom east child remain third.
TX28924,A16934,8673.94,2023-04-30,Payment,Purpose political.
TX28925,A13631,10937.25,2020-08-17,Payment,Focus able draw finally particular.
TX28926,A16313,6858.43,2020-08-03,Payment,Tree choose every.
TX28927,A15648,501.38,2023-08-24,Payment,None condition.
TX28928,A11638,12143.72,2021-08-09,Deposit,Step last development debate.
TX28929,A14967,-719.01,2024-03-28,Payment,Lead grow and view.
TX28930,A16094,5582.95,2021-08-06,Deposit,Both begin own.
TX28931,A11652,-2320.25,2023-03-31,Transfer,Culture already discuss night.
TX28932,A16768,18317.63,2021-05-02,Withdrawal,Billion under suffer her.
TX28933,A16045,2028.38,2025-05-22,Deposit,Strategy sense sit.
TX28934,A14115,-2395.05,2025-04-14,Withdrawal,This cost drop leg.
TX28935,A17283,2969.15,2022-09-06,Deposit,Feel future effect beat.
TX28936,A16196,11253.75,2023-12-10,Payment,Exist official only billion.
TX28937,A16151,8886.41,2022-03-12,Transfer,Positive peace peace help go.
TX28938,A16272,844.2,2023-06-03,Transfer,Deal smile example air figure.
TX28939,A15344,6976.59,2022-08-17,Payment,Whose idea support personal.
TX28940,A17419,15777.28,2024-02-15,Withdrawal,Although produce.
TX28941,A16149,15892.29,2022-08-24,Deposit,Recognize forward down choice.
TX28942,A10947,-4904.65,2022-12-12,Transfer,Almost power.
TX28943,A16037,428.23,2024-04-13,Payment,Church almost.
TX28944,A13440,11700.12,2022-06-13,Payment,Fall girl actually majority.
TX28945,A15764,-3698.03,2024-01-16,Transfer,Painting lead program show.
TX28946,A13228,-1346.65,2022-05-01,Payment,Nothing state cut painting.
TX28947,A14684,-3467.35,2020-06-27,Transfer,Live movie.
TX28948,A16392,-1243.86,2022-01-20,Transfer,Night chance able create.
TX28949,A13038,10118.24,2023-09-24,Withdrawal,Good research since according.
TX28950,A17683,2334.24,2024-11-02,Transfer,Wife thing such.
TX28951,A14197,10913.36,2021-04-27,Transfer,Thought bag each.
TX28952,A15545,12741.24,2023-05-28,Withdrawal,Perform wide star.
TX28953,A15909,9545.71,2024-04-15,Payment,Example Mr story with.
TX28954,A14661,6424.35,2023-12-04,Transfer,Much school break.
TX28955,A16907,16034.32,2021-06-24,Transfer,Customer pretty political simple.
TX28956,A16659,3070.15,2022-07-10,Withdrawal,Impact parent away simply.
TX28957,A10967,2146.96,2022-12-21,Transfer,International today rather.
TX28958,A16980,10373.53,2022-02-22,Deposit,Personal little certain central.
TX28959,A14649,6743.57,2021-09-17,Withdrawal,Huge everyone deep clear.
TX28960,A12473,7531.92,2025-04-17,Transfer,Base seat ever.
TX28961,A17581,-4313.32,2022-10-21,Withdrawal,Free right three.
TX28962,A15738,1785.51,2023-02-10,Deposit,Involve yourself their course.
TX28963,A12579,19869.5,2023-09-08,Payment,Quite senior land field.
TX28964,A13950,10022.86,2022-11-03,Deposit,Democrat teach campaign.
TX28965,A11736,5288.24,2022-09-21,Withdrawal,Size price bank person.
TX28966,A17778,13802.5,2024-01-14,Deposit,Phone election fire.
TX28967,A10418,-3222.83,2023-08-12,Transfer,Without perhaps Republican stay sister.
TX28968,A10431,-2907.24,2021-02-24,Deposit,Tv time upon everybody.
TX28969,A16847,-1346.3,2024-08-18,Payment,Nation wife cold great process.
TX28970,A10506,10266.17,2021-07-17,Deposit,Together gun beyond argue.
TX28971,A10419,7288.06,2023-08-27,Transfer,Line consumer wrong.
TX28972,A12179,2537.07,2021-03-21,Payment,Say so clear.
TX28973,A10603,2317.7,2023-09-15,Payment,Western market.
TX28974,A10030,-3330.83,2022-05-08,Payment,Policy region.
TX28975,A11181,19355.55,2022-12-15,Deposit,Network black hand want.
TX28976,A11784,-3409.52,2025-03-26,Payment,On nearly black field.
TX28977,A10016,118.46,2022-07-06,Payment,Could Democrat technology.
TX28978,A12788,2699.81,2023-01-22,Payment,Hotel cultural point second.
TX28979,A13958,9192.62,2021-06-13,Deposit,Recently beautiful protect.
TX28980,A17107,13116.65,2023-11-12,Transfer,Actually see trip particular card.
TX28981,A15038,8277.15,2024-02-12,Transfer,Research international floor part reach.
TX28982,A11489,2262.15,2020-12-03,Transfer,Suggest quickly as TV.
TX28983,A17036,12249.27,2021-03-02,Withdrawal,Citizen certainly animal.
TX28984,A12619,-751.78,2024-10-15,Deposit,Run time television over.
TX28985,A17502,4078.08,2022-07-29,Deposit,Evening necessary.
TX28986,A17996,10430.14,2021-11-18,Payment,Sister school high event.
TX28987,A12193,5932.61,2022-08-14,Transfer,Billion team act.
TX28988,A11297,-2457.11,2021-06-03,Deposit,On among rather.
TX28989,A17018,9205.24,2023-02-03,Deposit,Job own pressure service.
TX28990,A17741,-556.64,2023-07-20,Deposit,Matter country employee real.
TX28991,A14544,13453.75,2023-06-10,Transfer,Form sense read class team.
TX28992,A16171,-4796.99,2022-06-15,Deposit,Herself box.
TX28993,A15277,14582.03,2021-10-18,Withdrawal,Defense growth good price.
TX28994,A16165,15875.27,2021-09-21,Deposit,Husband player gas.
TX28995,A15248,9367.63,2023-09-07,Payment,Red natural walk Republican before.
TX28996,A17804,-668.11,2022-08-13,Deposit,Receive future.
TX28997,A16709,19920.15,2023-07-06,Payment,Smile follow husband page.
TX28998,A15276,1759.23,2022-12-24,Payment,Direction up sometimes attention scene.
TX28999,A17814,15410.03,2024-12-24,Payment,Over culture commercial open.
TX29000,A17498,823.44,2021-08-10,Payment,Want rule everyone window.
TX29001,A16662,14575.68,2025-06-11,Payment,Discuss meet bar left former.
TX29002,A16480,14918.37,2024-08-06,Payment,Road such mother news.
TX29003,A11957,2588.82,2024-05-28,Transfer,Half eight.
TX29004,A11889,19750.58,2023-09-12,Deposit,Fall treat with edge more.
TX29005,A16316,15156.47,2023-06-20,Deposit,Quite item help.
TX29006,A10012,13867.27,2023-03-03,Withdrawal,Fish bit blood him.
TX29007,A16947,16646.19,2021-10-01,Transfer,Picture data because trip.
TX29008,A10499,15711.05,2023-12-03,Payment,Nation relationship reason.
TX29009,A11738,-276.51,2021-11-09,Withdrawal,Other tax section.
TX29010,A13128,3462.19,2020-09-19,Transfer,Even over rule.
TX29011,A12440,7605.9,2024-09-15,Transfer,Dark agent still tough.
TX29012,A17430,18477.93,2021-05-31,Withdrawal,Inside second.
