shipmentID,orderID,shipDate,deliveryDate,carrier,status
SH24623,O16536,2023-09-06,2023-09-06,Hansen and Sons,Delayed
SH24624,O11552,2024-12-12,2024-12-12,Moore-Mcneil,Delayed
SH24625,O16745,2024-07-11,,Collins Inc,In Transit
SH24626,O15729,2025-06-08,2025-06-08,Smith PLC,In Transit
SH24627,O16456,2023-11-06,2023-11-06,Davis-Guerrero,Delayed
SH24628,O16514,2023-11-12,2023-11-12,Lopez Group,Delayed
SH24629,O13176,2024-01-22,2024-01-22,"Erickson, Cooley and Murphy",Lost
SH24630,O12161,2025-06-18,2025-06-18,Perez Ltd,Lost
SH24631,O14790,2025-04-07,2025-04-07,Cook and Sons,Delivered
SH24632,O15316,2023-09-05,2023-09-05,"Garrison, Webster and Jones",Delivered
SH24633,O14145,2024-04-02,2024-04-02,"Martin, Lane and Hernandez",Delayed
SH24634,O11918,2025-03-19,,Lopez-Perez,Delayed
SH24635,O14133,2023-08-25,2023-08-25,"Booth, Davis and Barker",Delayed
SH24636,O13099,2024-01-31,2024-01-31,Li LLC,Delayed
SH24637,O15262,2025-04-30,2025-04-30,"Green, Willis and Clayton",Delivered
SH24638,O14883,2024-12-15,2024-12-15,"Mcdaniel, Paul and Cervantes",Lost
SH24639,O17241,2025-02-22,2025-02-22,Herman PLC,Delivered
SH24640,O11268,2024-12-18,2024-12-18,Flores PLC,Delivered
SH24641,O15311,2024-01-31,2024-01-31,Gilbert-Lowery,Delivered
SH24642,O10218,2025-03-30,2025-03-30,Garcia-Weaver,Delayed
SH24643,O15179,2024-03-29,2024-03-29,Clark Ltd,In Transit
SH24644,O16171,2025-04-30,2025-04-30,"Jenkins, Morgan and Lopez",Delivered
SH24645,O11836,2024-11-29,2024-11-29,"Huff, Wilson and Blair",Lost
SH24646,O17698,2023-08-24,2023-08-24,"Nguyen, Hanson and Parker",In Transit
SH24647,O11408,2024-12-26,2024-12-26,Delgado LLC,Lost
SH24648,O14193,2024-05-30,2024-05-30,Bernard LLC,Delivered
SH24649,O15645,2023-11-28,,"James, Davis and Mendoza",Delivered
SH24650,O14455,2025-04-12,2025-04-12,"Guzman, Lee and Perry",Lost
SH24651,O15959,2024-02-04,2024-02-04,Meza-White,Delayed
SH24652,O11373,2023-11-27,2023-11-27,"Kennedy, Warren and Collins",In Transit
SH24653,O11003,2024-12-22,2024-12-22,"Daniels, Reed and Baker",Lost
SH24654,O13108,2024-01-19,,Moore-Kaiser,Delivered
SH24655,O10911,2023-10-23,2023-10-23,"Ramirez, Moore and Chapman",Delivered
SH24656,O16718,2024-08-03,2024-08-03,Cameron-Palmer,In Transit
SH24657,O12944,2024-07-11,2024-07-11,Salazar-Crawford,Delayed
SH24658,O10171,2025-04-17,2025-04-17,Kline PLC,Lost
SH24659,O17493,2023-08-11,2023-08-11,"Davis, Washington and Williams",Lost
SH24660,O14526,2025-01-15,,Ayala-Bishop,Delayed
SH24661,O12932,2024-05-14,,"Mooney, Garcia and Stone",In Transit
SH24662,O13030,2023-12-22,2023-12-22,Coffey Ltd,Lost
SH24663,O16402,2024-02-20,2024-02-20,"Lee, Lynch and Davis",Delayed
SH24664,O15038,2023-11-20,2023-11-20,Sutton-Osborne,Delivered
SH24665,O17391,2025-04-23,,Baird-Berry,In Transit
SH24666,O13851,2024-07-13,2024-07-13,Holland-Lawson,Lost
SH24667,O11935,2023-09-17,2023-09-17,Ramos-Black,In Transit
SH24668,O14110,2024-11-16,2024-11-16,Schneider-Torres,Lost
SH24669,O10688,2024-01-10,2024-01-10,Ford-Huff,In Transit
SH24670,O15264,2025-06-17,,"Montgomery, Castillo and Robinson",Delayed
SH24671,O11123,2023-07-31,2023-07-31,Burnett PLC,Lost
SH24672,O11587,2024-10-30,2024-10-30,Carey Group,In Transit
SH24673,O14760,2024-08-03,2024-08-03,Day-Webb,Delivered
SH24674,O11005,2023-08-15,2023-08-15,Murphy-Davenport,Lost
SH24675,O15372,2025-04-02,2025-04-02,Roman-Johnson,Delivered
SH24676,O16562,2024-01-24,2024-01-24,"Santiago, Miller and Preston",Delayed
SH24677,O15311,2025-01-25,2025-01-25,Huffman Ltd,Delayed
SH24678,O14385,2024-12-23,,Rodriguez PLC,Lost
SH24679,O15051,2024-11-19,2024-11-19,"Roberts, Webster and Thomas",Lost
SH24680,O14140,2025-02-10,2025-02-10,Shannon LLC,In Transit
SH24681,O16435,2024-02-10,2024-02-10,Ward and Sons,Lost
SH24682,O10144,2023-07-23,2023-07-23,Taylor Ltd,Delayed
SH24683,O12554,2025-06-10,2025-06-10,Jackson-Stewart,Delivered
SH24684,O14361,2024-02-25,2024-02-25,Greene-Myers,Lost
SH24685,O12339,2023-09-15,,Ball Inc,Delivered
SH24686,O10993,2024-01-07,2024-01-07,"Moore, Lewis and Freeman",Delivered
SH24687,O10324,2024-06-07,2024-06-07,Ayers-Kennedy,In Transit
SH24688,O11763,2023-06-22,2023-06-22,Richards and Sons,In Transit
SH24689,O16831,2024-10-11,2024-10-11,Little-Woodard,Delayed
SH24690,O11729,2025-05-27,,"Flores, Morgan and Alexander",In Transit
SH24691,O11852,2023-06-20,2023-06-20,Ryan Ltd,In Transit
SH24692,O13202,2024-08-17,2024-08-17,Russell Inc,Delayed
SH24693,O10369,2024-12-08,2024-12-08,Collier-Reeves,In Transit
SH24694,O10590,2023-08-25,2023-08-25,Baker-Reed,Delayed
SH24695,O12022,2024-06-20,2024-06-20,Durham PLC,Lost
SH24696,O16426,2025-01-22,2025-01-22,"Jimenez, Fox and Ponce",Lost
SH24697,O10925,2023-12-28,2023-12-28,Mack-Wood,Lost
SH24698,O14714,2024-09-17,2024-09-17,"Moore, Escobar and Brooks",Delayed
SH24699,O11170,2025-03-15,2025-03-15,"Goodman, Williams and Collins",Delayed
SH24700,O14158,2025-03-22,2025-03-22,Nelson Ltd,In Transit
SH24701,O13729,2024-10-23,,Beard Ltd,Delayed
SH24702,O13899,2024-08-30,2024-08-30,Rodriguez-Chapman,Delayed
SH24703,O13450,2024-10-30,2024-10-30,Lozano-Villarreal,Delivered
SH24704,O15851,2023-09-20,,"Arellano, Davis and Francis",Delayed
SH24705,O13398,2024-12-17,2024-12-17,"Lawson, Chang and York",Delivered
SH24706,O16196,2023-08-19,,"Jones, Romero and Weaver",In Transit
SH24707,O10242,2023-09-21,2023-09-21,Moran-Parks,Lost
SH24708,O17056,2023-12-14,2023-12-14,Webster-Gallagher,Lost
SH24709,O11617,2024-09-29,2024-09-29,"Kramer, Quinn and Martinez",Delayed
SH24710,O13290,2024-05-30,2024-05-30,Williams Inc,Lost
SH24711,O16521,2024-04-12,2024-04-12,"Fields, Rivers and Harrington",Delayed
SH24712,O17008,2024-12-26,2024-12-26,Woods Ltd,Delivered
SH24713,O13782,2024-01-29,2024-01-29,Sweeney Ltd,In Transit
SH24714,O17243,2024-10-25,2024-10-25,"Hardy, Gibson and Watson",In Transit
SH24715,O13585,2023-10-07,2023-10-07,Olson-Potts,Delayed
SH24716,O14067,2023-12-16,,Mccann-Navarro,Delayed
SH24717,O10932,2024-09-26,,Conway-Wong,Delayed
SH24718,O11547,2024-10-10,2024-10-10,Watson LLC,Delayed
SH24719,O17649,2025-04-13,2025-04-13,Porter-Pearson,Delivered
SH24720,O11190,2024-04-07,2024-04-07,Hansen-Henderson,Lost
SH24721,O10185,2024-11-14,2024-11-14,Vargas and Sons,In Transit
SH24722,O17658,2023-10-23,2023-10-23,Martinez-Davis,Delayed
SH24723,O17400,2024-07-12,2024-07-12,Brown PLC,Delayed
SH24724,O15655,2023-11-25,2023-11-25,"Lester, Conley and Mcclure",Delayed
SH24725,O15972,2024-08-22,2024-08-22,Williams-Hall,Lost
SH24726,O17817,2024-01-30,2024-01-30,"Rodriguez, Horton and Vargas",Delayed
SH24727,O12628,2025-04-02,2025-04-02,"Gonzalez, Wilson and Moss",Lost
SH24728,O16092,2024-01-17,2024-01-17,"Zuniga, Norton and Archer",Delivered
SH24729,O17648,2024-08-19,,"Santos, Lopez and Chen",Lost
SH24730,O13906,2024-10-07,2024-10-07,Palmer-Ellis,In Transit
SH24731,O12324,2023-12-08,,Gonzalez-Rogers,Delayed
SH24732,O15818,2024-04-21,2024-04-21,Rogers-Owens,Lost
SH24733,O15932,2024-02-09,2024-02-09,Hodge-Sanchez,Delivered
SH24734,O10016,2024-08-14,2024-08-14,Olson-Richards,In Transit
SH24735,O10206,2023-11-21,2023-11-21,Cochran-Guerra,In Transit
SH24736,O14135,2024-10-27,2024-10-27,Miller Ltd,Lost
SH24737,O17030,2025-03-05,2025-03-05,Chapman and Sons,Delivered
SH24738,O15526,2024-01-28,2024-01-28,Miller-Adams,Lost
SH24739,O14083,2024-05-08,2024-05-08,Jensen PLC,Delivered
SH24740,O11521,2025-06-04,2025-06-04,Warner-Murphy,Delivered
SH24741,O12828,2025-03-31,,"Alexander, Foster and Stephens",Delayed
SH24742,O14700,2023-12-21,2023-12-21,Jackson-Hooper,In Transit
SH24743,O15339,2023-12-24,,Martinez Inc,Delivered
SH24744,O10838,2024-06-09,2024-06-09,Hoffman Group,Lost
SH24745,O15747,2023-08-17,2023-08-17,"Perkins, Long and Young",Delivered
SH24746,O10012,2023-07-28,2023-07-28,"Camacho, Bond and Watkins",Lost
SH24747,O16606,2024-08-21,2024-08-21,Friedman Ltd,Delayed
SH24748,O15660,2023-08-23,2023-08-23,"Johnston, Fernandez and Pitts",Lost
SH24749,O16127,2024-12-17,2024-12-17,"Steele, Eaton and Hunt",Delivered
SH24750,O15977,2025-03-26,2025-03-26,Whitaker-Garner,In Transit
SH24751,O13977,2024-08-22,2024-08-22,Rios and Sons,In Transit
SH24752,O12151,2023-11-18,2023-11-18,Hernandez PLC,In Transit
SH24753,O13091,2025-06-13,2025-06-13,"King, Hester and Huffman",Delivered
SH24754,O16154,2024-08-18,2024-08-18,Green-Abbott,Lost
SH24755,O13013,2024-02-20,,Coleman-Orozco,Delayed
SH24756,O10049,2024-10-17,2024-10-17,Cook PLC,Delayed
SH24757,O17605,2025-06-10,2025-06-10,Jones Inc,In Transit
SH24758,O13626,2024-05-02,,"Barker, Cooper and Buckley",Lost
SH24759,O16107,2023-09-12,2023-09-12,Jones-Solis,Delayed
SH24760,O12340,2025-01-18,2025-01-18,"Wiley, Andersen and Mendez",Delivered
SH24761,O15937,2024-12-19,2024-12-19,Clark and Sons,Lost
SH24762,O16134,2023-09-04,2023-09-04,Oliver Group,Delayed
SH24763,O10817,2025-01-29,2025-01-29,"Strong, Henderson and Weber",Delivered
SH24764,O17750,2025-04-21,,Brown PLC,Delivered
SH24765,O17203,2025-01-04,2025-01-04,"Foster, Smith and Wells",Delayed
SH24766,O17772,2023-09-10,2023-09-10,Morrow LLC,In Transit
SH24767,O11832,2025-05-12,2025-05-12,"Olsen, Davis and Hamilton",Delayed
SH24768,O16002,2024-01-15,,"Roberts, Vaughan and Reeves",In Transit
SH24769,O17895,2023-06-20,,Ramirez-Lester,Delayed
SH24770,O17860,2025-03-28,2025-03-28,Burton-Galvan,In Transit
SH24771,O11362,2024-12-19,2024-12-19,Flores LLC,Delivered
SH24772,O12844,2024-05-28,2024-05-28,"Wallace, Williams and Williams",In Transit
SH24773,O12820,2025-01-27,2025-01-27,"Murphy, Smith and Byrd",In Transit
SH24774,O13105,2024-09-21,2024-09-21,Owens PLC,Lost
SH24775,O16586,2025-04-18,2025-04-18,"Tucker, Gibbs and Walker",Delayed
SH24776,O13776,2025-03-08,2025-03-08,"Lee, Sutton and Williams",Delayed
SH24777,O10400,2024-01-04,,"Ward, Gilbert and Webb",Delivered
SH24778,O13672,2024-04-15,2024-04-15,Harmon-Morgan,Delayed
SH24779,O10141,2024-07-28,2024-07-28,White-Barron,Delayed
SH24780,O10263,2024-01-23,,Simmons-Andrews,Delayed
SH24781,O11381,2024-01-17,2024-01-17,Joyce-Smith,Delivered
SH24782,O17081,2023-08-08,2023-08-08,"Moreno, Johnston and Carter",Delivered
SH24783,O11077,2024-10-19,2024-10-19,Gill-Flores,Delayed
SH24784,O13231,2024-06-09,2024-06-09,Anderson-Riley,In Transit
SH24785,O11158,2024-01-02,2024-01-02,"Anderson, Richardson and Carr",Lost
SH24786,O15837,2024-01-18,2024-01-18,"Murray, Harris and Gordon",Delivered
SH24787,O13849,2024-10-09,2024-10-09,Duncan-Turner,Delivered
SH24788,O10810,2024-09-21,2024-09-21,Nunez-Johnson,Lost
SH24789,O16350,2025-02-19,2025-02-19,Ramsey-Sanchez,Lost
SH24790,O12707,2024-07-30,2024-07-30,"Park, Wright and Lester",Lost
SH24791,O10397,2024-12-23,2024-12-23,Barber-Brown,Delayed
SH24792,O12412,2024-10-13,2024-10-13,Simmons Inc,Lost
SH24793,O14018,2025-01-11,,"Archer, Kim and Conley",In Transit
SH24794,O11309,2023-10-27,,"Hoffman, Frederick and Phelps",Lost
SH24795,O10568,2023-06-21,2023-06-21,"Johnston, Johnson and Anderson",In Transit
SH24796,O17117,2024-10-10,2024-10-10,"Dickerson, Daniels and Castillo",In Transit
SH24797,O16577,2024-12-06,2024-12-06,Knight LLC,In Transit
SH24798,O15169,2024-06-11,2024-06-11,Park-Kelly,Lost
SH24799,O17135,2023-08-02,2023-08-02,Rubio-Stewart,Delayed
SH24800,O12515,2023-09-20,2023-09-20,"Montgomery, Park and Wood",Delivered
SH24801,O14726,2025-02-20,,Cochran-Campbell,In Transit
SH24802,O16765,2023-07-20,,"Meyers, Ortiz and Moore",Delivered
SH24803,O15740,2023-11-01,2023-11-01,Bradley-Wells,In Transit
SH24804,O14084,2023-12-26,,Anderson Ltd,Delivered
SH24805,O17054,2024-02-11,,"Miller, Morris and Davis",Delivered
SH24806,O14882,2024-08-16,2024-08-16,Evans-Wallace,In Transit
SH24807,O14962,2024-05-30,2024-05-30,Kim-Ford,In Transit
SH24808,O10590,2025-04-13,2025-04-13,Mckinney LLC,In Transit
SH24809,O11816,2025-01-02,2025-01-02,"Cook, Nash and Diaz",In Transit
SH24810,O12816,2024-03-28,2024-03-28,Collins-Wade,Lost
SH24811,O12635,2025-01-19,2025-01-19,Suarez PLC,In Transit
SH24812,O13352,2024-07-05,2024-07-05,Jones-Randall,Delivered
SH24813,O13186,2024-08-30,2024-08-30,"Williams, Santos and Gould",Delayed
SH24814,O13487,2024-05-26,2024-05-26,"Williams, Gould and Herman",Delayed
SH24815,O11053,2023-11-18,2023-11-18,"Parks, Melton and Villanueva",In Transit
SH24816,O13863,2024-02-19,,"Morrison, Crawford and Chang",Delayed
SH24817,O16201,2025-05-18,2025-05-18,Wilson PLC,Delivered
SH24818,O15551,2025-05-18,2025-05-18,"Maddox, Oconnor and Vasquez",Lost
SH24819,O13792,2025-03-18,,Tran Inc,Delivered
SH24820,O13025,2023-07-17,2023-07-17,"Mueller, Vargas and Brown",Lost
SH24821,O16291,2024-07-04,2024-07-04,"Gibson, Mcintosh and Kim",Delivered
SH24822,O15881,2025-02-02,2025-02-02,Lee-Hamilton,In Transit
SH24823,O14976,2025-02-03,2025-02-03,"Walters, Carroll and Norris",In Transit
SH24824,O16036,2024-10-20,,Howard Group,Lost
SH24825,O15183,2024-12-22,2024-12-22,"Powers, Arnold and Perkins",Lost
SH24826,O15351,2023-11-24,2023-11-24,Ramos Ltd,Lost
SH24827,O13704,2023-11-09,,"Stevens, Crosby and Holmes",Delayed
SH24828,O11006,2024-08-07,2024-08-07,Oconnor Group,Delivered
SH24829,O17447,2023-11-02,2023-11-02,Rodriguez-Miranda,Delivered
SH24830,O10205,2023-08-10,2023-08-10,"Pineda, Koch and Bauer",Delayed
SH24831,O13286,2024-08-26,,Boyd-Riggs,In Transit
SH24832,O17044,2024-04-30,2024-04-30,Young Inc,In Transit
SH24833,O10843,2024-08-31,,Wise-Hawkins,Delayed
SH24834,O12126,2024-08-28,2024-08-28,Farley Group,Lost
SH24835,O14826,2025-03-21,2025-03-21,Carrillo-Nguyen,Delivered
SH24836,O17484,2025-04-27,,Tran Group,In Transit
SH24837,O11091,2024-07-03,2024-07-03,Patton-Thompson,Delivered
SH24838,O16842,2025-04-11,,Thompson Inc,Delivered
SH24839,O13909,2024-07-25,2024-07-25,Bowen-Norris,Delayed
SH24840,O12562,2024-07-26,2024-07-26,Sampson-Espinoza,In Transit
SH24841,O11537,2024-01-27,2024-01-27,Hudson Group,Delivered
SH24842,O10760,2024-04-21,2024-04-21,Cisneros Inc,Delivered
SH24843,O13456,2024-06-17,2024-06-17,Crane-Rodriguez,Lost
SH24844,O14467,2024-09-29,2024-09-29,Smith-Klein,Lost
SH24845,O13334,2025-05-28,2025-05-28,Nicholson-Snyder,Delayed
SH24846,O11800,2023-12-09,2023-12-09,Castillo and Sons,Delivered
SH24847,O10327,2023-06-26,2023-06-26,"Haas, Singleton and Turner",Lost
SH24848,O14090,2024-04-26,2024-04-26,"Charles, Cortez and Rice",Lost
SH24849,O16163,2024-06-08,2024-06-08,Zhang-Wagner,In Transit
SH24850,O16589,2024-09-06,2024-09-06,"Becker, Johnson and Ramos",Delivered
SH24851,O17666,2024-09-27,2024-09-27,Smith and Sons,Delivered
SH24852,O11835,2025-06-17,2025-06-17,Bennett-Smith,Lost
SH24853,O15525,2025-05-16,,Smith Inc,In Transit
SH24854,O14164,2024-01-08,,Casey LLC,Lost
SH24855,O11343,2024-06-29,2024-06-29,Young-Baker,Lost
SH24856,O12675,2024-10-04,2024-10-04,Weber PLC,In Transit
SH24857,O10957,2025-03-04,2025-03-04,Hunt-Acosta,Delivered
SH24858,O11459,2025-02-14,2025-02-14,Mercer-Meyer,Delivered
SH24859,O12133,2024-03-28,2024-03-28,Moreno-Thomas,Delayed
SH24860,O12870,2024-09-16,2024-09-16,Atkinson-Freeman,In Transit
SH24861,O10568,2025-02-21,2025-02-21,"Lam, Webb and Zimmerman",Lost
SH24862,O13873,2024-07-20,2024-07-20,"Gilmore, Tucker and Peterson",Delivered
SH24863,O13477,2025-05-06,2025-05-06,"Singleton, Smith and Sosa",In Transit
SH24864,O16615,2024-02-06,2024-02-06,"Holloway, Diaz and Robinson",In Transit
SH24865,O15278,2024-01-06,2024-01-06,"Leonard, Leonard and Weiss",Lost
SH24866,O15672,2024-08-25,2024-08-25,Stewart-Howell,In Transit
SH24867,O17318,2023-10-23,2023-10-23,Johnson-Rodriguez,Delivered
SH24868,O12146,2024-09-12,2024-09-12,"Gomez, Wade and Morales",Lost
SH24869,O14324,2024-08-11,2024-08-11,Mcguire LLC,Lost
SH24870,O14595,2024-09-20,2024-09-20,Brown-Douglas,Lost
SH24871,O15702,2024-12-20,2024-12-20,Hall-Kidd,In Transit
SH24872,O13494,2024-06-22,,Scott-Garner,Delayed
SH24873,O11421,2024-11-07,,Williams Ltd,In Transit
SH24874,O12462,2024-04-27,2024-04-27,"Weiss, Gill and Villanueva",Delayed
SH24875,O11492,2024-04-05,2024-04-05,"Zimmerman, Wright and Klein",Lost
SH24876,O13737,2024-09-22,2024-09-22,"Brewer, Pratt and Freeman",Lost
SH24877,O15849,2024-11-20,2024-11-20,"Mitchell, Brown and Rollins",Delayed
SH24878,O14073,2025-05-01,,Smith-Reyes,Delivered
SH24879,O15411,2024-04-21,,"Silva, Wilkerson and Jordan",In Transit
SH24880,O11626,2024-04-10,2024-04-10,"Allen, Vega and Ramsey",Delivered
SH24881,O10144,2024-08-11,2024-08-11,Wheeler Group,Delayed
SH24882,O17083,2025-03-07,2025-03-07,"Davis, Hughes and Koch",Lost
SH24883,O12691,2024-10-07,2024-10-07,Mullen Inc,Delayed
SH24884,O11149,2025-05-24,2025-05-24,Davis-Wilson,Lost
SH24885,O13460,2024-10-09,2024-10-09,Mcgee-Wagner,Lost
SH24886,O11451,2024-04-14,2024-04-14,Calhoun-Williams,In Transit
SH24887,O16238,2023-10-01,2023-10-01,King PLC,Delivered
SH24888,O17050,2025-06-12,2025-06-12,Calhoun PLC,In Transit
SH24889,O15670,2024-03-10,2024-03-10,"Harris, Murray and Ortiz",In Transit
SH24890,O12866,2024-07-07,2024-07-07,Taylor-Odom,Lost
SH24891,O14612,2024-07-11,2024-07-11,"Powell, Macdonald and Castillo",Delayed
SH24892,O17861,2023-12-21,2023-12-21,Munoz Ltd,Delivered
SH24893,O15318,2025-06-10,2025-06-10,"Nicholson, Martinez and Munoz",Delivered
SH24894,O12216,2024-12-31,2024-12-31,"Parsons, Miranda and Hicks",Delayed
SH24895,O17045,2024-10-06,,Ray-Rosario,Delivered
SH24896,O16716,2024-07-21,,Douglas-Ford,Delivered
SH24897,O12260,2024-05-29,2024-05-29,Freeman LLC,Delivered
SH24898,O10687,2024-04-07,2024-04-07,Martinez-Paul,In Transit
SH24899,O13460,2024-04-21,,"Park, Morales and Jennings",Lost
SH24900,O12144,2024-05-18,2024-05-18,Morris-Phillips,Lost
SH24901,O11211,2023-11-26,2023-11-26,Flores-Berg,Delayed
SH24902,O16394,2023-12-28,2023-12-28,Jackson Inc,Delivered
SH24903,O16585,2024-02-29,2024-02-29,Hill Group,Delivered
SH24904,O16066,2024-01-21,2024-01-21,"Ross, Summers and Turner",Delivered
SH24905,O14999,2024-04-27,2024-04-27,Chambers LLC,Delayed
SH24906,O12725,2024-02-11,2024-02-11,"Robinson, Mitchell and Mccarthy",In Transit
SH24907,O15859,2025-03-13,2025-03-13,"Garcia, Brown and Williams",Lost
SH24908,O14349,2024-05-07,2024-05-07,Scott Group,Delivered
SH24909,O11679,2023-07-25,2023-07-25,Neal-White,In Transit
SH24910,O12304,2024-11-03,2024-11-03,Mack-Stewart,In Transit
SH24911,O11587,2023-12-14,2023-12-14,Hubbard Inc,Delivered
SH24912,O14952,2024-10-18,2024-10-18,Porter-Price,In Transit
SH24913,O15755,2023-10-02,2023-10-02,"Williams, Anderson and Davis",Delivered
SH24914,O15984,2024-10-09,2024-10-09,Massey Group,Delayed
SH24915,O14507,2023-08-18,2023-08-18,Estrada and Sons,Lost
SH24916,O15259,2023-12-27,2023-12-27,Campbell-Moore,Lost
SH24917,O12479,2025-03-17,,Turner PLC,Delivered
SH24918,O12381,2024-05-12,2024-05-12,Wright-Miller,Delivered
SH24919,O13803,2024-04-09,2024-04-09,"Howell, Wright and Byrd",Delivered
SH24920,O11022,2025-02-21,2025-02-21,"Rodriguez, Steele and Zhang",Delivered
SH24921,O12589,2023-11-12,2023-11-12,Martinez-Gray,Delayed
SH24922,O16009,2024-05-15,2024-05-15,"Bishop, Harris and Simmons",Delayed
SH24923,O17827,2025-01-17,2025-01-17,"Mullins, Jenkins and Davis",Delayed
SH24924,O13183,2024-07-07,2024-07-07,Stephens-Cook,In Transit
SH24925,O13740,2023-12-18,2023-12-18,Logan-Harris,Delivered
SH24926,O13146,2025-04-02,2025-04-02,Brown Ltd,Delayed
SH24927,O12582,2023-09-05,2023-09-05,"Simmons, Fisher and Sullivan",Delivered
SH24928,O10784,2024-05-16,2024-05-16,Kirk Inc,In Transit
SH24929,O11231,2025-01-20,2025-01-20,Clark and Sons,Delayed
SH24930,O13090,2023-07-05,,Henderson-Castillo,Delivered
SH24931,O12703,2025-01-02,2025-01-02,"Taylor, Miller and Taylor",Delayed
SH24932,O15681,2023-11-22,,West-Conley,Lost
SH24933,O13315,2024-09-23,2024-09-23,Williams-Rodriguez,Delivered
SH24934,O11007,2024-10-03,2024-10-03,"Holder, Hendricks and Taylor",In Transit
SH24935,O14859,2024-07-11,2024-07-11,Moore and Sons,In Transit
SH24936,O17655,2025-03-05,,Frazier Inc,In Transit
SH24937,O15468,2024-03-08,2024-03-08,King-Garcia,Lost
SH24938,O13569,2023-08-18,,"Adkins, Harrison and Perez",In Transit
SH24939,O11515,2024-01-30,2024-01-30,"Garcia, Jacobs and Fisher",Delivered
SH24940,O10152,2023-12-29,2023-12-29,"Bell, Flynn and Campbell",Delivered
SH24941,O13538,2025-01-19,,Morris Ltd,Lost
SH24942,O16841,2025-03-10,2025-03-10,"Burgess, Christensen and Bryant",Lost
SH24943,O15872,2024-10-08,,"Miles, Gentry and Jones",Delivered
SH24944,O14373,2023-09-05,2023-09-05,Morrow LLC,In Transit
SH24945,O13804,2025-01-10,,Clark-Perry,Delayed
SH24946,O13715,2024-06-24,2024-06-24,Powell-Allen,Delivered
SH24947,O14144,2023-11-22,2023-11-22,Woods Ltd,Delivered
SH24948,O11358,2024-09-03,,Smith and Sons,Delivered
SH24949,O14207,2024-11-19,2024-11-19,Nguyen-Hernandez,Delayed
SH24950,O13623,2025-02-05,2025-02-05,Carter-Berg,In Transit
SH24951,O16979,2024-09-30,,Morgan and Sons,Delivered
SH24952,O15957,2023-08-17,2023-08-17,Waters Group,Lost
SH24953,O15825,2024-12-05,2024-12-05,Barrett PLC,Lost
SH24954,O16316,2024-11-21,2024-11-21,Ross-Lozano,Lost
SH24955,O12394,2024-08-11,2024-08-11,White Group,Delivered
SH24956,O10516,2024-05-17,2024-05-17,Dickerson-Parker,Delivered
SH24957,O15785,2024-11-08,2024-11-08,"Ayers, Bailey and Myers",Lost
SH24958,O11370,2024-12-25,2024-12-25,"Mckenzie, Young and Knight",Delivered
SH24959,O16257,2023-09-01,2023-09-01,Moody-Lewis,In Transit
SH24960,O17843,2025-01-20,2025-01-20,Lane-Delgado,Delivered
SH24961,O16425,2023-07-01,2023-07-01,Lambert Inc,Delayed
SH24962,O13593,2023-10-19,,White Group,Delivered
SH24963,O17423,2023-09-12,2023-09-12,"Ellis, Holmes and Leonard",Delivered
SH24964,O11011,2024-06-14,2024-06-14,"Sanders, Gray and Scott",Lost
SH24965,O17435,2025-02-24,2025-02-24,Mcconnell and Sons,Delayed
SH24966,O17795,2024-05-13,2024-05-13,Barber and Sons,In Transit
SH24967,O16646,2024-11-02,,Castillo-Davis,Delivered
SH24968,O13570,2024-01-30,,Smith-Russo,Delivered
SH24969,O13568,2025-03-04,,"Carroll, Thomas and Martin",In Transit
SH24970,O11101,2023-07-18,2023-07-18,"Evans, Stone and Mitchell",Delayed
SH24971,O12261,2025-04-06,2025-04-06,Romero LLC,Lost
SH24972,O13204,2024-05-29,2024-05-29,Hernandez-Barajas,Lost
SH24973,O15950,2023-06-20,2023-06-20,Cook-Perez,Lost
SH24974,O10977,2024-03-26,2024-03-26,Parker-Davis,Delayed
