usageID,meterID,date,kWh
U18146,M01500,2025-04-25,22.61
U18147,M02106,2024-04-19,93.74
U18148,M01527,2023-11-16,50.78
U18149,M00358,2023-06-24,31.61
U18150,M01465,2024-03-25,22.22
U18151,M00583,2024-11-15,83.44
U18152,M02366,2023-06-24,56.37
U18153,M00383,2025-05-05,62.03
U18154,M00826,2024-02-09,58.32
U18155,M01755,2023-09-19,55.58
U18156,M01758,2024-02-23,98.06
U18157,M00327,2024-03-25,93.13
U18158,M02243,2024-09-24,89.75
U18159,M02233,2024-02-02,41.54
U18160,M00283,2023-11-10,46.96
U18161,M00827,2024-12-22,30.92
U18162,M00134,2023-06-20,83.56
U18163,M00661,2023-06-29,43.65
U18164,M02361,2023-09-24,47.04
U18165,M00765,2025-05-19,50.55
U18166,M00895,2023-12-27,94.21
U18167,M01656,2024-02-07,41.09
U18168,M01727,2025-03-15,90.77
U18169,M00004,2024-09-11,69.97
U18170,M00898,2024-07-26,75.87
U18171,M01735,2024-12-30,50.51
U18172,M00837,2025-01-31,16.59
U18173,M01126,2024-10-27,26.7
U18174,M00764,2024-03-22,69.62
U18175,M01642,2023-11-19,9.74
U18176,M02185,2025-04-11,59.38
U18177,M01103,2023-10-28,51.48
U18178,M00462,2024-11-19,74.5
U18179,M02469,2023-12-27,55.78
U18180,M01429,2024-09-20,15.49
U18181,M00921,2024-01-26,39.73
U18182,M00331,2023-07-16,6.12
U18183,M00074,2024-03-10,69.66
U18184,M02003,2023-09-06,55.66
U18185,M01705,2024-04-01,8.74
U18186,M01650,2024-09-21,2.05
U18187,M01370,2024-05-18,56.74
U18188,M00594,2023-08-09,92.53
U18189,M02149,2024-08-12,52.52
U18190,M00900,2023-10-16,70.4
U18191,M01163,2025-04-30,76.48
U18192,M02095,2023-11-08,79.01
U18193,M01947,2024-02-03,28.54
U18194,M01600,2024-03-26,84.7
U18195,M00697,2025-05-11,25.71
U18196,M02396,2023-10-22,44.49
U18197,M01158,2024-01-22,56.1
U18198,M00322,2024-06-09,63.87
U18199,M00984,2024-05-10,47.94
U18200,M01039,2024-04-28,22.96
U18201,M00451,2023-07-05,73.58
U18202,M01749,2023-09-09,49.46
U18203,M01980,2024-06-10,29.83
U18204,M00057,2025-03-08,48.2
U18205,M02111,2023-10-16,88.85
U18206,M00586,2024-12-27,96.24
U18207,M00046,2024-02-09,20.42
U18208,M01314,2025-01-17,12.29
U18209,M00808,2023-08-08,23.39
U18210,M00533,2025-01-29,17.79
U18211,M01250,2024-07-16,10.53
U18212,M01202,2023-08-03,29.23
U18213,M01795,2024-02-29,76.75
U18214,M01192,2024-02-23,15.67
U18215,M01573,2023-12-14,13.3
U18216,M00808,2023-12-01,87.17
U18217,M01056,2024-06-19,34.62
U18218,M02038,2024-08-11,51.51
U18219,M00668,2024-11-21,7.37
U18220,M02143,2024-01-13,82.69
U18221,M01132,2024-05-01,6.49
U18222,M01297,2024-12-01,84.9
U18223,M01337,2024-06-15,18.47
U18224,M00520,2024-10-23,52.59
U18225,M00036,2023-09-02,48.82
U18226,M01009,2024-04-23,1.91
U18227,M02220,2024-04-01,51.48
U18228,M01084,2024-11-11,28.76
U18229,M01690,2024-06-15,55.93
U18230,M01989,2025-04-14,70.7
U18231,M01292,2025-05-13,99.34
U18232,M01120,2025-05-19,69.05
U18233,M00217,2024-12-21,77.38
U18234,M02104,2024-09-30,66.12
U18235,M01970,2025-05-10,34.0
U18236,M01586,2023-11-01,81.2
U18237,M01872,2024-12-03,70.74
U18238,M00810,2024-03-05,34.56
U18239,M00951,2023-09-21,12.22
U18240,M01695,2023-08-23,24.72
U18241,M00725,2025-05-27,15.16
U18242,M00494,2025-01-05,89.79
U18243,M01043,2023-09-30,53.87
U18244,M00898,2023-11-20,66.77
U18245,M01317,2023-08-17,92.8
U18246,M02172,2023-08-28,82.41
U18247,M00192,2023-11-07,80.46
U18248,M02496,2025-06-09,9.15
U18249,M01776,2024-11-30,64.93
U18250,M01980,2024-12-30,14.7
U18251,M02397,2024-06-20,77.21
U18252,M00971,2024-06-14,19.2
U18253,M00725,2024-09-08,13.65
U18254,M02084,2024-10-11,29.38
U18255,M00234,2023-10-24,59.85
U18256,M01829,2023-10-11,9.17
U18257,M00987,2023-10-10,99.86
U18258,M01215,2024-10-08,89.03
U18259,M01683,2025-04-26,47.89
U18260,M01696,2024-06-23,61.88
U18261,M01797,2025-03-04,58.89
U18262,M02027,2024-02-15,28.25
U18263,M00288,2024-11-09,28.69
U18264,M00200,2024-07-27,70.77
U18265,M02436,2025-01-21,26.78
U18266,M02350,2025-05-31,48.96
U18267,M02138,2024-07-24,74.02
U18268,M00583,2025-04-14,60.42
U18269,M01330,2025-06-06,26.14
U18270,M00971,2024-09-12,63.56
U18271,M01628,2024-11-22,55.34
U18272,M01773,2024-02-06,53.59
U18273,M01870,2023-12-29,24.24
U18274,M01029,2024-08-05,80.1
U18275,M01075,2025-06-16,38.16
U18276,M02308,2025-01-03,44.11
U18277,M01629,2025-04-09,76.03
U18278,M01326,2024-07-25,98.26
U18279,M00729,2025-06-05,56.2
U18280,M00727,2024-10-20,92.41
U18281,M02303,2023-07-03,81.64
U18282,M00862,2023-10-07,26.05
U18283,M01069,2024-11-05,73.14
U18284,M01883,2024-11-27,9.33
U18285,M01948,2024-05-12,88.15
U18286,M02004,2023-11-26,39.35
U18287,M02431,2024-07-14,85.35
U18288,M00661,2023-08-14,13.25
U18289,M01913,2024-12-04,5.72
U18290,M01072,2023-06-21,90.75
U18291,M02057,2024-11-27,8.18
U18292,M00613,2024-08-16,23.07
U18293,M02444,2023-12-20,51.28
U18294,M01306,2025-04-05,49.41
U18295,M01541,2023-10-18,52.02
U18296,M00164,2025-04-11,54.3
U18297,M01065,2024-02-25,8.36
U18298,M00334,2024-10-07,11.85
U18299,M02359,2024-04-14,39.02
U18300,M00629,2023-11-09,85.97
U18301,M00925,2025-01-20,88.44
U18302,M00900,2024-09-30,52.04
U18303,M02485,2024-09-07,62.66
U18304,M01407,2024-12-21,39.34
U18305,M01975,2024-01-06,53.13
U18306,M00410,2024-06-16,44.2
U18307,M00275,2024-10-29,56.23
U18308,M01907,2023-06-27,74.46
U18309,M01604,2024-10-03,68.9
U18310,M00960,2025-02-27,82.29
U18311,M00937,2025-01-16,82.83
U18312,M01746,2025-04-23,82.96
U18313,M00356,2024-10-01,85.55
U18314,M01315,2024-10-11,30.09
U18315,M01617,2024-11-04,46.73
U18316,M02167,2024-05-26,94.25
U18317,M02404,2025-04-12,60.51
U18318,M00797,2023-12-21,78.81
U18319,M01224,2024-01-07,65.39
U18320,M00718,2024-05-20,29.07
U18321,M00131,2023-08-09,76.92
U18322,M01493,2024-05-11,13.33
U18323,M01346,2024-12-03,96.17
U18324,M02238,2025-06-08,79.71
U18325,M01071,2023-08-17,13.57
U18326,M01230,2024-03-21,83.96
U18327,M02337,2023-07-06,73.19
U18328,M01490,2024-03-09,8.56
U18329,M02214,2025-02-02,99.58
U18330,M01489,2023-07-27,49.32
U18331,M01633,2024-10-04,99.75
U18332,M02112,2024-12-09,80.72
U18333,M02216,2024-11-20,9.45
U18334,M01290,2024-04-12,16.08
U18335,M00449,2025-01-19,94.76
U18336,M01218,2024-03-27,78.32
U18337,M01576,2025-02-20,79.59
U18338,M02294,2025-02-05,8.91
U18339,M02225,2024-02-23,65.61
U18340,M00742,2025-04-25,86.38
U18341,M01326,2025-03-21,87.2
U18342,M00106,2023-08-13,29.49
U18343,M00044,2025-02-25,17.71
U18344,M00319,2025-05-22,86.27
U18345,M01252,2023-11-29,34.23
U18346,M01097,2024-08-20,13.41
U18347,M00672,2024-11-22,42.19
U18348,M01382,2025-04-23,20.32
U18349,M00930,2023-12-14,26.84
U18350,M01251,2025-03-29,95.69
U18351,M00661,2024-06-14,1.35
U18352,M01770,2023-09-11,54.69
U18353,M02379,2025-05-01,89.11
U18354,M02175,2024-03-01,50.86
U18355,M02320,2023-11-02,1.45
U18356,M02314,2024-01-31,67.85
U18357,M00553,2024-11-12,59.45
U18358,M00146,2025-02-07,16.24
U18359,M01866,2024-02-23,99.29
U18360,M00535,2024-08-23,5.43
U18361,M02092,2024-06-04,43.45
U18362,M00422,2025-04-27,7.17
U18363,M00387,2024-01-19,90.0
U18364,M02108,2023-12-31,85.98
U18365,M01041,2024-06-15,63.58
U18366,M00892,2024-01-10,49.55
U18367,M01695,2025-02-24,9.07
U18368,M01947,2023-08-29,58.12
U18369,M00717,2024-01-10,58.33
U18370,M01938,2024-01-04,99.71
U18371,M01222,2025-01-20,27.04
U18372,M00101,2024-05-30,42.6
U18373,M01169,2024-05-20,47.45
U18374,M01790,2023-11-27,30.82
U18375,M01327,2023-07-08,95.31
U18376,M00946,2024-06-09,23.9
U18377,M00637,2023-07-16,95.05
U18378,M01512,2023-12-23,89.18
U18379,M02491,2025-02-03,23.13
U18380,M01226,2023-08-14,7.9
U18381,M00574,2024-01-05,78.56
U18382,M00680,2025-05-13,97.34
U18383,M00806,2024-12-13,56.37
U18384,M00689,2025-01-02,39.83
U18385,M01092,2025-02-26,92.91
U18386,M00979,2025-06-03,68.79
U18387,M02276,2024-07-28,34.26
U18388,M02019,2024-12-05,86.36
U18389,M01853,2023-10-08,32.53
U18390,M02089,2023-10-14,14.23
U18391,M02476,2025-01-09,12.94
U18392,M00830,2024-09-29,98.01
U18393,M02196,2023-07-25,57.76
U18394,M00192,2025-03-12,29.74
U18395,M01362,2023-07-12,2.7
U18396,M01329,2023-10-29,68.33
U18397,M00237,2023-08-31,93.2
U18398,M02011,2024-04-28,41.61
U18399,M02199,2023-11-16,18.81
U18400,M02012,2025-01-30,4.85
U18401,M00307,2024-04-05,44.65
U18402,M01265,2023-06-29,65.92
U18403,M01552,2023-08-05,82.38
U18404,M00855,2024-12-14,78.07
U18405,M00298,2025-03-06,65.51
U18406,M01089,2024-09-23,30.92
U18407,M00402,2024-11-12,78.2
U18408,M00638,2023-09-19,36.15
U18409,M02387,2024-09-22,28.11
U18410,M00171,2024-05-23,79.9
U18411,M00985,2025-05-26,84.27
U18412,M01728,2024-01-15,66.54
U18413,M01603,2023-10-17,19.8
U18414,M01087,2025-05-21,74.57
U18415,M01404,2023-10-29,8.51
U18416,M01664,2023-06-19,34.08
U18417,M01791,2024-07-31,59.34
U18418,M00104,2025-03-29,16.62
U18419,M00959,2024-03-02,74.25
U18420,M02118,2024-08-03,61.59
U18421,M00078,2025-03-27,95.79
U18422,M01651,2025-03-09,80.38
U18423,M01978,2025-06-05,7.35
U18424,M00976,2024-12-21,79.72
U18425,M01939,2025-05-06,68.08
U18426,M02014,2024-11-06,45.67
U18427,M00235,2023-11-11,30.52
U18428,M00769,2024-06-30,86.53
U18429,M02003,2025-03-22,4.56
U18430,M00024,2024-09-19,18.66
U18431,M01905,2024-07-19,98.2
U18432,M02020,2024-09-09,63.4
U18433,M00368,2025-01-05,26.63
U18434,M00559,2024-10-10,82.51
U18435,M00335,2024-08-27,27.07
U18436,M00689,2024-07-21,52.02
U18437,M00115,2023-07-17,62.77
U18438,M00421,2024-02-01,11.41
U18439,M01784,2024-04-13,86.9
U18440,M02169,2023-07-28,38.85
U18441,M01849,2023-11-09,77.57
U18442,M01845,2023-08-25,95.94
U18443,M00607,2025-06-06,6.98
U18444,M01441,2025-04-06,95.69
U18445,M01177,2024-12-29,73.36
U18446,M00896,2023-07-01,15.0
U18447,M02186,2024-03-12,92.2
U18448,M01489,2025-01-25,14.23
U18449,M00165,2025-05-11,50.38
U18450,M00624,2025-02-20,44.85
U18451,M00913,2025-04-22,32.09
U18452,M02289,2024-06-21,88.64
U18453,M00201,2024-03-29,63.55
U18454,M00456,2025-06-12,71.17
U18455,M01667,2025-04-15,9.08
U18456,M00320,2025-02-21,86.11
U18457,M01449,2023-12-28,45.78
U18458,M01870,2024-07-05,67.3
U18459,M02079,2023-11-23,88.1
U18460,M00269,2025-05-13,9.81
U18461,M01555,2023-09-07,88.76
U18462,M01324,2024-11-26,59.65
U18463,M02211,2024-10-08,16.77
U18464,M01395,2024-08-18,38.1
U18465,M02314,2025-03-17,16.52
U18466,M01728,2024-07-17,25.37
U18467,M00251,2025-01-12,16.95
U18468,M01808,2024-01-02,18.82
U18469,M02381,2024-03-25,30.38
U18470,M00631,2024-12-03,55.52
U18471,M01203,2024-07-12,66.72
U18472,M02496,2023-10-08,90.82
U18473,M00449,2024-05-05,46.6
U18474,M01592,2023-12-13,61.55
U18475,M00316,2023-10-13,14.77
U18476,M00727,2023-09-22,35.11
U18477,M01211,2025-01-13,30.2
U18478,M01709,2025-06-01,59.98
U18479,M00793,2025-04-07,31.72
U18480,M01795,2024-06-01,49.24
U18481,M00332,2024-06-23,34.42
U18482,M00610,2024-02-15,27.14
U18483,M01804,2024-01-02,72.96
U18484,M01685,2024-10-15,60.96
U18485,M00859,2024-01-16,8.67
U18486,M01679,2023-09-08,28.42
U18487,M00530,2023-07-17,84.38
U18488,M01793,2024-12-04,27.81
U18489,M01832,2024-10-21,43.52
U18490,M01179,2024-06-26,14.53
U18491,M00977,2024-03-03,39.52
U18492,M00691,2024-11-28,93.11
U18493,M01464,2025-03-06,70.93
U18494,M01693,2024-02-06,1.16
U18495,M00406,2023-12-21,54.15
U18496,M01395,2023-06-26,4.05
U18497,M00885,2024-04-30,56.54
U18498,M01457,2023-07-23,17.67
U18499,M00053,2024-10-23,38.61
U18500,M01794,2024-09-30,3.47
U18501,M02098,2025-04-20,38.67
U18502,M00080,2024-07-30,69.14
U18503,M00307,2024-01-24,47.43
U18504,M02185,2024-10-31,11.4
U18505,M01476,2023-12-21,49.63
U18506,M01414,2023-09-01,40.57
U18507,M01954,2025-03-25,47.58
U18508,M02111,2025-06-15,54.12
U18509,M00904,2025-05-22,67.42
U18510,M00013,2023-09-26,69.42
U18511,M00921,2024-04-15,18.42
U18512,M02269,2024-04-21,24.19
U18513,M02453,2024-08-19,91.84
U18514,M01390,2024-07-21,31.88
U18515,M02249,2024-04-22,52.31
U18516,M01808,2023-11-11,29.73
U18517,M02256,2023-08-29,34.06
U18518,M01993,2024-08-20,17.79
U18519,M01583,2023-08-28,91.51
U18520,M00142,2023-12-06,35.42
U18521,M02452,2023-09-09,98.82
U18522,M01503,2024-11-23,43.6
U18523,M01671,2024-12-20,62.81
U18524,M02084,2023-09-14,18.77
U18525,M00675,2024-07-05,62.48
U18526,M00657,2024-12-18,43.9
U18527,M00486,2024-02-13,30.31
U18528,M01425,2023-07-16,36.19
U18529,M00686,2024-06-23,28.52
U18530,M00409,2023-07-05,31.9
U18531,M01229,2024-08-04,52.6
U18532,M00781,2023-06-26,14.64
U18533,M02075,2024-03-17,48.33
U18534,M01367,2023-07-06,3.83
U18535,M01953,2024-08-28,36.13
U18536,M00919,2024-11-11,60.22
U18537,M00063,2025-02-05,5.41
U18538,M01156,2023-10-14,18.01
U18539,M01113,2023-10-13,50.29
U18540,M00157,2024-04-15,45.04
U18541,M02082,2024-02-12,82.12
U18542,M01129,2025-06-10,15.99
U18543,M01735,2024-09-30,1.34
U18544,M01280,2024-07-12,4.8
U18545,M02000,2023-11-09,39.42
U18546,M00377,2024-05-23,22.81
U18547,M01328,2024-05-02,56.75
U18548,M01533,2024-12-11,56.42
U18549,M02363,2023-07-17,51.3
U18550,M02404,2023-12-17,34.28
U18551,M01872,2023-11-15,96.36
U18552,M01830,2024-07-22,33.78
U18553,M01565,2024-04-11,46.8
U18554,M02436,2024-10-06,39.44
U18555,M01873,2024-01-29,81.58
U18556,M00658,2025-05-05,91.78
U18557,M01728,2024-07-30,29.5
U18558,M00393,2023-12-19,12.58
U18559,M02311,2023-10-05,30.51
U18560,M00830,2024-12-23,74.5
U18561,M02055,2025-01-17,67.13
U18562,M00726,2024-05-23,54.07
U18563,M00688,2024-06-04,19.09
U18564,M02109,2023-09-25,45.8
U18565,M01056,2024-07-27,47.24
U18566,M00009,2024-11-22,30.38
U18567,M01165,2024-03-31,80.15
U18568,M00573,2024-11-24,77.6
U18569,M00711,2024-12-03,38.15
U18570,M00390,2025-06-17,8.19
U18571,M01885,2023-12-02,56.85
U18572,M01383,2024-05-23,52.66
U18573,M01041,2024-10-20,11.42
U18574,M01862,2024-06-21,97.77
U18575,M01446,2024-12-03,19.35
U18576,M00391,2024-06-25,11.44
U18577,M01030,2023-07-09,38.65
U18578,M01758,2024-10-06,68.24
U18579,M00223,2024-05-21,48.57
U18580,M01338,2023-10-12,43.78
U18581,M00118,2023-10-30,42.07
U18582,M01357,2023-12-25,96.51
U18583,M00195,2024-12-07,58.12
U18584,M01163,2024-02-28,54.23
U18585,M01240,2024-12-13,78.58
U18586,M02119,2024-10-17,99.82
U18587,M01590,2023-09-23,81.46
U18588,M00822,2024-09-08,49.31
U18589,M00943,2025-03-14,9.66
U18590,M00544,2023-07-08,87.93
U18591,M01374,2024-12-02,4.89
U18592,M00464,2023-10-27,28.21
U18593,M00377,2023-10-17,50.3
U18594,M02059,2024-03-31,34.55
U18595,M01020,2025-01-22,31.2
U18596,M01342,2025-01-29,80.61
U18597,M00238,2025-05-18,88.8
U18598,M02129,2024-11-21,39.37
U18599,M02061,2024-10-10,2.2
U18600,M01385,2024-05-10,36.62
U18601,M00113,2024-11-12,91.12
U18602,M01560,2025-01-19,15.97
U18603,M00631,2025-03-11,51.95
U18604,M01509,2024-11-28,85.96
U18605,M00409,2025-03-16,5.99
U18606,M00311,2024-10-18,26.47
U18607,M02119,2025-04-16,79.79
U18608,M02155,2024-11-15,1.27
U18609,M02378,2023-10-16,84.84
U18610,M01956,2023-11-12,75.05
U18611,M02425,2024-04-16,86.43
U18612,M01186,2024-07-20,26.38
U18613,M01722,2024-09-02,38.86
U18614,M00531,2023-07-28,32.99
U18615,M00972,2025-02-06,85.32
U18616,M00236,2023-09-08,80.59
U18617,M00034,2023-12-31,80.13
U18618,M02491,2024-02-25,96.55
U18619,M01486,2025-05-26,96.03
U18620,M00620,2025-04-06,84.86
U18621,M00223,2024-07-23,31.85
U18622,M02466,2023-06-29,78.28
U18623,M00758,2023-10-15,73.8
U18624,M00098,2024-06-20,6.47
U18625,M01626,2025-03-15,86.71
U18626,M01658,2023-10-31,70.81
U18627,M00965,2025-05-08,86.92
U18628,M00275,2024-05-12,51.9
U18629,M02082,2024-02-06,85.3
U18630,M02378,2024-09-23,77.67
U18631,M00859,2025-02-04,54.35
U18632,M01198,2024-05-26,80.76
U18633,M02152,2024-06-17,8.57
U18634,M01320,2024-01-31,62.32
U18635,M01860,2025-04-05,91.0
U18636,M02272,2024-11-01,27.51
U18637,M02253,2023-08-05,8.02
U18638,M00485,2024-09-10,88.61
U18639,M01901,2025-02-12,82.14
U18640,M01677,2024-07-19,40.17
U18641,M00993,2023-06-28,10.81
U18642,M02006,2023-12-29,76.45
U18643,M00616,2024-04-18,15.55
U18644,M00240,2024-02-22,83.04
U18645,M00878,2025-02-05,35.21
U18646,M02260,2025-03-10,2.5
U18647,M01076,2025-03-30,40.82
U18648,M01694,2024-06-23,83.9
U18649,M02297,2023-12-26,10.03
U18650,M00072,2024-09-21,87.11
U18651,M00172,2023-07-04,58.84
U18652,M00006,2024-08-15,65.99
U18653,M02042,2024-03-03,92.05
U18654,M00179,2023-07-27,66.77
U18655,M01551,2025-05-31,10.81
U18656,M02315,2024-07-03,28.35
U18657,M00671,2024-10-28,34.89
U18658,M00370,2024-09-10,86.48
U18659,M00956,2024-10-15,2.5
U18660,M01251,2024-10-28,3.04
U18661,M02443,2023-11-07,35.98
U18662,M00833,2023-10-08,92.2
U18663,M00295,2023-09-13,56.26
U18664,M01203,2024-12-24,87.79
U18665,M00372,2024-12-19,11.13
U18666,M00630,2024-03-30,90.03
U18667,M01739,2025-03-23,65.06
U18668,M01446,2024-12-11,90.0
U18669,M01054,2023-07-05,74.78
U18670,M01042,2025-02-04,63.62
U18671,M01911,2025-05-08,90.07
U18672,M00950,2023-08-01,53.79
U18673,M01735,2024-12-15,16.31
U18674,M00248,2024-01-18,33.82
U18675,M01409,2024-09-17,64.13
U18676,M01826,2025-03-14,29.18
U18677,M00347,2024-06-29,32.35
U18678,M00222,2023-11-13,77.94
U18679,M00639,2024-12-10,10.05
U18680,M02429,2023-07-26,93.93
U18681,M00287,2023-09-13,64.61
U18682,M02064,2024-05-24,68.06
U18683,M00515,2024-08-18,88.03
U18684,M00121,2025-01-23,65.17
U18685,M00389,2025-04-14,17.95
U18686,M01701,2024-01-27,31.51
U18687,M01923,2023-08-15,59.0
U18688,M02204,2025-06-03,47.28
U18689,M01704,2025-02-13,43.91
U18690,M02380,2024-04-30,5.95
U18691,M01317,2024-12-08,9.32
U18692,M02405,2025-02-01,74.76
U18693,M01829,2024-08-20,61.97
U18694,M01713,2025-04-05,40.53
U18695,M00923,2025-03-10,12.38
U18696,M01511,2024-07-25,67.24
U18697,M01504,2024-09-15,24.08
U18698,M00220,2024-12-29,14.35
U18699,M01767,2024-04-25,12.52
U18700,M02212,2025-03-28,55.32
U18701,M00377,2024-10-16,32.45
U18702,M01106,2025-02-22,24.01
U18703,M01031,2023-08-21,36.22
U18704,M01453,2024-07-02,74.76
U18705,M00544,2023-07-26,67.1
U18706,M01198,2024-12-27,80.08
U18707,M01642,2025-03-15,41.74
U18708,M01786,2025-03-02,13.56
U18709,M01405,2023-06-26,43.68
U18710,M01051,2023-12-17,73.13
U18711,M01746,2023-07-07,5.62
U18712,M01064,2024-11-02,53.41
U18713,M02016,2023-07-08,65.53
U18714,M00478,2025-03-05,40.76
U18715,M01005,2023-06-28,59.52
U18716,M00886,2023-09-10,63.86
U18717,M00118,2024-03-08,86.08
U18718,M01585,2024-06-13,80.75
U18719,M02468,2024-04-26,31.31
U18720,M00414,2024-11-07,26.22
U18721,M01988,2025-01-18,9.55
U18722,M02054,2023-10-23,1.1
U18723,M01747,2025-05-21,31.04
U18724,M01678,2024-05-12,20.19
U18725,M00439,2024-07-01,86.34
U18726,M01453,2024-07-06,34.34
U18727,M01321,2023-07-03,35.39
U18728,M01697,2024-04-16,38.49
U18729,M02288,2023-09-09,92.5
U18730,M00322,2025-03-05,48.02
U18731,M01535,2025-03-28,9.59
U18732,M00725,2024-11-26,15.23
U18733,M00239,2024-01-02,20.9
U18734,M00899,2023-08-21,75.08
U18735,M01602,2024-01-30,33.63
U18736,M01379,2023-09-23,63.41
U18737,M00321,2024-05-18,33.11
U18738,M01720,2023-08-29,99.73
U18739,M00133,2024-02-24,46.66
U18740,M01381,2024-06-04,99.98
U18741,M00412,2023-11-08,40.79
U18742,M00921,2025-03-12,5.0
U18743,M01091,2025-03-13,25.82
U18744,M00512,2024-06-21,94.73
U18745,M02156,2023-09-26,69.04
U18746,M01478,2025-04-30,56.5
U18747,M02019,2025-04-04,31.19
U18748,M00654,2023-12-22,49.03
U18749,M00184,2024-01-27,26.88
U18750,M01558,2023-10-31,90.08
U18751,M01083,2023-11-04,5.66
U18752,M01844,2024-09-06,52.6
U18753,M02087,2023-07-01,13.22
U18754,M01826,2023-12-31,64.9
U18755,M02356,2024-02-23,35.05
U18756,M00043,2024-04-12,61.84
U18757,M01211,2023-09-20,77.91
U18758,M00032,2023-11-17,74.37
U18759,M00805,2024-03-03,49.91
U18760,M00574,2024-10-07,77.17
U18761,M00558,2024-12-01,43.9
U18762,M02128,2025-04-24,72.23
U18763,M01646,2025-05-06,71.16
U18764,M00022,2023-11-28,9.54
U18765,M02477,2025-03-04,32.81
U18766,M02341,2024-08-09,24.87
U18767,M01304,2023-08-04,34.07
U18768,M02263,2024-07-31,7.24
U18769,M01651,2023-08-27,65.21
U18770,M01160,2024-04-14,22.76
U18771,M01397,2024-03-24,89.64
U18772,M00411,2023-11-05,4.93
U18773,M02159,2025-01-03,29.01
U18774,M00626,2024-03-07,65.18
U18775,M01825,2024-07-06,27.51
U18776,M00294,2024-12-20,93.5
U18777,M01674,2025-06-14,42.95
U18778,M00419,2024-12-25,71.33
U18779,M00285,2023-10-20,95.4
U18780,M00033,2024-06-13,77.06
U18781,M01470,2024-12-30,84.6
U18782,M00061,2025-06-10,63.71
U18783,M00017,2024-03-20,92.11
U18784,M00568,2023-07-07,37.01
U18785,M00281,2023-10-14,43.07
U18786,M02343,2025-06-04,24.78
U18787,M01899,2023-09-10,97.14
U18788,M01349,2025-02-15,7.77
U18789,M00586,2025-05-10,88.08
U18790,M01135,2024-02-11,39.89
U18791,M02305,2024-05-30,9.69
U18792,M00841,2024-03-26,78.59
U18793,M00982,2023-10-28,4.53
U18794,M01771,2024-09-13,86.13
U18795,M02003,2024-04-07,33.03
U18796,M01258,2025-02-22,26.76
U18797,M00385,2025-05-27,9.39
U18798,M02046,2024-09-07,63.97
U18799,M02113,2025-05-05,67.15
U18800,M00990,2024-07-21,79.48
U18801,M01137,2024-10-11,54.68
U18802,M01390,2024-01-16,14.7
U18803,M01473,2023-08-26,76.81
U18804,M00310,2023-10-25,90.71
U18805,M01453,2025-02-11,16.69
U18806,M00022,2023-11-06,85.23
U18807,M01839,2024-09-08,99.4
U18808,M01223,2024-09-15,79.13
U18809,M01287,2023-08-08,83.29
U18810,M02491,2024-04-21,32.99
U18811,M02445,2023-11-28,50.89
U18812,M02442,2025-04-16,68.66
U18813,M00891,2024-10-08,88.43
U18814,M00474,2023-11-14,99.28
U18815,M00146,2024-12-18,77.38
U18816,M00839,2025-05-24,90.29
U18817,M01828,2023-10-13,51.24
U18818,M00386,2023-11-10,34.39
U18819,M01610,2023-07-13,53.54
U18820,M02357,2024-07-19,61.22
U18821,M01773,2024-07-03,11.43
U18822,M00592,2023-07-02,76.78
U18823,M02022,2025-01-14,71.64
U18824,M01648,2023-09-08,34.85
U18825,M01488,2024-02-02,35.59
U18826,M01100,2024-10-25,47.54
U18827,M01596,2024-12-04,75.68
U18828,M00642,2025-01-28,15.12
U18829,M00755,2023-10-29,12.69
U18830,M02381,2024-12-18,4.32
U18831,M01764,2024-12-16,45.12
U18832,M00846,2025-05-21,77.85
U18833,M01232,2023-07-12,65.51
U18834,M01780,2023-10-22,36.27
U18835,M02293,2024-06-27,4.84
U18836,M01756,2024-01-24,26.14
U18837,M00195,2024-08-31,82.57
U18838,M00983,2025-05-07,12.16
U18839,M01753,2024-04-01,99.7
U18840,M00652,2024-11-14,84.39
U18841,M00494,2024-12-13,52.79
U18842,M00682,2023-08-11,70.42
U18843,M01615,2024-06-06,64.83
U18844,M01278,2023-11-16,73.78
U18845,M00742,2024-10-24,15.34
U18846,M02164,2024-11-14,77.52
U18847,M00784,2024-02-01,4.78
U18848,M02323,2025-05-20,28.58
U18849,M01879,2025-01-04,84.66
U18850,M00903,2024-05-28,59.38
U18851,M01281,2024-05-14,51.6
U18852,M00665,2024-03-20,78.38
U18853,M01169,2024-03-31,20.69
U18854,M00612,2024-04-29,34.77
U18855,M01106,2024-03-30,71.46
U18856,M02398,2024-08-30,8.91
U18857,M02487,2025-04-24,3.83
U18858,M00023,2023-06-30,28.61
U18859,M01980,2024-03-06,16.29
U18860,M01508,2023-12-10,29.25
U18861,M01309,2024-02-29,94.55
U18862,M01491,2025-01-28,78.19
U18863,M02071,2023-09-30,99.67
U18864,M01668,2023-12-06,77.82
U18865,M00321,2025-01-07,23.25
U18866,M01140,2024-02-02,41.99
U18867,M01935,2025-03-13,54.73
U18868,M01779,2024-03-27,68.45
U18869,M00718,2023-11-09,49.34
U18870,M00662,2024-05-11,5.45
U18871,M01488,2023-09-24,10.28
