transactionID,accountID,amount,transactionDate,type,description
TX28462,A16831,17470.13,2025-04-04,Transfer,Next maybe score.
TX28463,A13507,18924.98,2024-01-19,Deposit,Mother hold gas young.
TX28464,A12539,18284.71,2024-08-03,Transfer,Democrat son change.
TX28465,A13062,7035.75,2023-04-06,Deposit,Try write.
TX28466,A16364,12230.38,2021-03-10,Deposit,Style father health.
TX28467,A16385,18085.48,2020-10-19,Payment,Rise will wear during.
TX28468,A16680,18450.33,2024-11-02,Transfer,Turn relate local forget blood.
TX28469,A12260,8887.49,2024-02-26,Payment,Debate by upon.
TX28470,A15736,17682.34,2021-09-07,Payment,Foreign talk fire second land.
TX28471,A15044,19237.12,2023-03-09,Transfer,Whose wear worker.
TX28472,A11043,15011.16,2023-03-25,Deposit,See hotel happen out.
TX28473,A16828,6550.53,2025-06-03,Transfer,Fact kind same growth special.
TX28474,A11664,5883.09,2024-04-30,Payment,Claim difference rule realize protect.
TX28475,A17613,533.32,2022-11-23,Payment,Economic get home.
TX28476,A10368,19540.2,2023-08-20,Transfer,Data education behavior.
TX28477,A10028,10981.69,2022-09-17,Withdrawal,Young truth skill arrive.
TX28478,A15341,10589.9,2024-06-19,Withdrawal,Central remember.
TX28479,A17164,15834.53,2024-10-01,Deposit,Environment yet result safe.
TX28480,A17871,17476.17,2021-08-12,Payment,There suddenly know unit.
TX28481,A10528,-1209.77,2024-07-07,Deposit,Dinner grow.
TX28482,A17103,19251.59,2023-11-11,Deposit,Hundred today Mr so.
TX28483,A17120,-4314.91,2020-07-21,Deposit,Room let.
TX28484,A11090,8073.18,2025-05-09,Deposit,Father most.
TX28485,A13794,10714.14,2022-10-07,Withdrawal,Two your those two together.
TX28486,A11789,1836.58,2023-06-12,Withdrawal,Late TV.
TX28487,A14592,17074.6,2025-03-21,Withdrawal,Shoulder when do someone industry.
TX28488,A14230,4792.63,2021-02-11,Payment,Wind accept significant wonder time.
TX28489,A10558,18115.79,2021-10-06,Withdrawal,Foot loss true edge.
TX28490,A13801,8054.07,2024-12-11,Withdrawal,Shoulder bag forget show.
TX28491,A10658,8085.14,2025-03-18,Deposit,Manager most be.
TX28492,A15997,-1141.89,2024-04-28,Transfer,Study remember prepare floor so.
TX28493,A16774,885.23,2023-04-18,Withdrawal,Discussion speech compare true news.
TX28494,A13917,9271.79,2024-09-26,Transfer,Same claim week.
TX28495,A12713,7421.92,2021-12-04,Payment,Behind respond half.
TX28496,A12251,12541.22,2024-05-05,Deposit,Picture popular technology.
TX28497,A11297,12766.47,2021-03-04,Payment,Group hear some.
TX28498,A16816,436.12,2021-09-17,Withdrawal,White score detail cause.
TX28499,A17241,6943.28,2024-08-18,Transfer,Son after blood behavior themselves.
TX28500,A14864,18333.63,2023-11-27,Payment,Issue group lawyer these.
TX28501,A10544,1696.73,2025-01-13,Payment,Travel official must put owner.
TX28502,A12747,12495.33,2023-12-30,Payment,Remember administration business real beat.
TX28503,A13572,-830.58,2023-08-02,Payment,Land staff.
TX28504,A11570,14738.84,2023-05-10,Payment,Save stage among radio music.
TX28505,A14334,8096.06,2021-12-26,Withdrawal,Find development nice.
TX28506,A13010,2350.75,2022-12-04,Deposit,Country anything.
TX28507,A17149,15687.34,2023-09-16,Transfer,Discover manager particular.
TX28508,A15301,1836.19,2025-05-04,Deposit,Without when quite.
TX28509,A10221,3441.9,2025-04-19,Deposit,Group until lawyer.
TX28510,A11275,-4398.25,2022-11-21,Withdrawal,Present between grow radio bank.
TX28511,A16587,13455.12,2025-05-04,Payment,Also center do old.
TX28512,A12625,14999.33,2023-02-28,Payment,Strategy lawyer memory successful.
TX28513,A13117,3938.01,2024-12-22,Payment,Stage data.
TX28514,A12480,12715.83,2022-08-06,Deposit,Understand best catch situation popular.
TX28515,A13541,4314.86,2022-05-08,Payment,Soldier measure involve community.
TX28516,A16982,16864.3,2025-05-30,Withdrawal,Security process.
TX28517,A17975,1288.29,2021-12-26,Deposit,Another late she.
TX28518,A10386,11457.92,2023-10-29,Payment,Yeah ground spring community.
TX28519,A14423,1512.93,2021-08-29,Payment,Buy road important probably.
TX28520,A16524,-1865.14,2024-04-06,Withdrawal,Yes someone not remember.
TX28521,A11689,14366.03,2021-05-03,Withdrawal,Food church smile sort.
TX28522,A10985,9962.91,2021-06-20,Withdrawal,Effort season election.
TX28523,A12077,11194.62,2023-03-09,Payment,Light deep certainly.
TX28524,A12665,-1757.13,2023-04-28,Transfer,Road know.
TX28525,A11297,3694.07,2020-09-12,Payment,Member amount talk evening that.
TX28526,A15575,-3026.34,2020-10-31,Deposit,Try resource pressure past.
TX28527,A12665,-3125.82,2023-08-11,Deposit,Market eye present computer.
TX28528,A11286,12917.47,2020-11-21,Deposit,Everybody school analysis bit.
TX28529,A16648,3245.12,2021-11-10,Deposit,What significant.
TX28530,A13999,-4139.53,2021-12-15,Deposit,About edge.
TX28531,A12865,-811.9,2024-05-09,Withdrawal,Boy student structure.
TX28532,A15687,-3580.58,2022-11-08,Withdrawal,Marriage development east result.
TX28533,A16997,7854.49,2023-12-10,Transfer,Young environmental someone outside enjoy.
TX28534,A17083,-4417.74,2022-02-21,Transfer,Article deep coach popular though.
TX28535,A13378,5259.11,2022-10-11,Withdrawal,Participant air.
TX28536,A17593,14129.24,2024-06-24,Transfer,They his better.
TX28537,A17088,-2443.99,2021-03-30,Transfer,Need with.
TX28538,A15831,9146.09,2023-03-30,Transfer,Gas within.
TX28539,A16237,18281.57,2025-06-09,Transfer,Lot ok.
TX28540,A16190,10483.25,2022-10-08,Payment,Against surface analysis great.
TX28541,A11024,14270.26,2021-02-17,Transfer,Share region parent speak.
TX28542,A10898,11805.31,2021-02-28,Withdrawal,Administration side discussion which.
TX28543,A14490,7754.09,2025-03-01,Payment,Present join remember skill.
TX28544,A15000,3778.82,2024-09-17,Withdrawal,Also next.
TX28545,A15095,-4104.58,2021-04-08,Transfer,Parent bed no cell.
TX28546,A13672,16721.22,2023-04-09,Payment,Reach recognize she.
TX28547,A15984,7432.24,2023-03-11,Payment,Through away store your.
TX28548,A11103,-4252.1,2021-05-26,Transfer,As side he avoid.
TX28549,A10506,9711.22,2024-02-27,Payment,Score picture.
TX28550,A17835,11169.37,2022-11-20,Deposit,Art magazine not.
TX28551,A15653,3616.21,2023-04-28,Transfer,Case bad yourself other none.
TX28552,A14340,18703.9,2021-07-04,Withdrawal,Six lay question.
TX28553,A13120,-4478.33,2020-12-20,Transfer,Especially on your.
TX28554,A15609,6181.48,2022-01-20,Withdrawal,Five step join.
TX28555,A16719,16219.49,2023-06-21,Transfer,Much if create front leader.
TX28556,A13050,-4651.29,2022-10-18,Deposit,Including go off measure accept.
TX28557,A10304,12305.1,2024-11-03,Deposit,Professional too serve.
TX28558,A12618,7318.53,2023-06-21,Deposit,Good produce himself citizen.
TX28559,A12152,5747.02,2022-03-02,Transfer,Soon finally need choice.
TX28560,A12486,18446.75,2020-11-14,Deposit,Clearly cost rate.
TX28561,A14322,16685.37,2021-12-30,Withdrawal,Course policy current.
TX28562,A12716,10807.68,2020-12-22,Withdrawal,Serious others power six.
TX28563,A12911,17275.27,2022-01-13,Transfer,Speech sell him.
TX28564,A15373,-3736.7,2024-11-08,Transfer,Machine north letter.
TX28565,A14637,18821.33,2022-08-22,Withdrawal,Do over education.
TX28566,A15586,1448.96,2023-01-11,Deposit,Thus surface think.
TX28567,A14224,8294.67,2021-06-30,Payment,Campaign any box organization again.
TX28568,A11404,496.63,2020-07-05,Transfer,Improve election employee issue live.
TX28569,A15985,-2719.85,2022-11-30,Deposit,Large rest speech.
TX28570,A10711,10496.45,2023-09-07,Deposit,Certainly bad glass.
TX28571,A13915,16710.85,2024-04-22,Deposit,Participant current threat.
TX28572,A14084,7054.29,2022-07-23,Payment,Discussion commercial computer.
TX28573,A17497,4506.5,2022-04-19,Withdrawal,College buy because should.
TX28574,A17927,13243.03,2023-03-25,Withdrawal,Dog Congress how.
TX28575,A17055,-3752.53,2023-07-09,Withdrawal,Analysis news.
TX28576,A14347,14065.84,2022-06-03,Withdrawal,Factor final decade.
TX28577,A17457,4800.46,2023-02-28,Deposit,What argue respond rise.
TX28578,A10267,18144.28,2023-12-04,Deposit,Certainly set expect.
TX28579,A13279,9724.33,2024-05-12,Deposit,Some hard.
TX28580,A12737,17417.47,2020-11-05,Transfer,Break rule.
TX28581,A13394,7100.06,2021-05-13,Withdrawal,Away part purpose social.
TX28582,A13494,8422.85,2022-03-31,Transfer,Fast I board great.
TX28583,A16451,11240.79,2024-06-19,Withdrawal,Feel stop.
TX28584,A17774,-2284.93,2024-02-20,Deposit,Partner fight.
TX28585,A13508,12521.25,2024-09-17,Withdrawal,Represent break imagine key.
TX28586,A13052,11124.98,2023-08-31,Payment,Sense make.
TX28587,A12441,19204.01,2024-07-08,Payment,Add firm relate west.
TX28588,A10777,560.01,2025-01-01,Payment,Billion direction rule choice.
TX28589,A15787,8991.87,2023-05-27,Deposit,West stock first.
TX28590,A10139,-4366.44,2023-01-23,Withdrawal,Send particularly particularly almost more.
TX28591,A10974,9898.3,2022-06-14,Deposit,Common live.
TX28592,A11605,9217.98,2021-11-13,Transfer,Visit member to glass method.
TX28593,A12584,-4883.9,2023-11-25,Deposit,Wait next it direction hold.
TX28594,A14276,18466.33,2023-02-17,Transfer,Animal why.
TX28595,A15096,2132.48,2023-02-16,Deposit,Woman our.
TX28596,A15315,10750.39,2021-01-19,Withdrawal,These past method.
TX28597,A12270,-2737.66,2021-10-29,Withdrawal,Five but.
TX28598,A17780,16618.28,2025-01-16,Deposit,Movement beautiful personal decide.
TX28599,A10406,11219.42,2024-12-05,Payment,Sure either guy some case.
TX28600,A11138,3403.77,2021-09-21,Deposit,Value how former record.
TX28601,A17959,5702.61,2020-07-14,Deposit,Fight century perhaps to all.
TX28602,A11922,12967.61,2021-11-19,Transfer,Six alone.
TX28603,A17132,10805.63,2020-11-07,Withdrawal,Decision sound sister imagine.
TX28604,A13841,6062.66,2022-03-11,Deposit,Child myself any.
TX28605,A11353,5053.79,2021-02-03,Payment,Manage citizen read skill stock.
TX28606,A10947,13748.77,2022-08-18,Deposit,Shoulder usually attorney very.
TX28607,A13329,8835.6,2021-07-15,Withdrawal,Head fact real price.
TX28608,A17298,9865.56,2022-12-31,Payment,Center friend ask case.
TX28609,A14677,-56.95,2024-05-27,Deposit,Moment open hotel star.
TX28610,A16170,4093.3,2025-03-06,Deposit,Score boy environment.
TX28611,A11804,12217.82,2020-12-21,Transfer,Each represent wide through.
TX28612,A15585,10657.06,2022-04-19,Deposit,Let report dog wind.
TX28613,A17337,1998.28,2021-12-11,Withdrawal,Form soon.
TX28614,A14205,14317.35,2022-09-18,Withdrawal,Area air free quality.
TX28615,A12071,351.42,2021-06-18,Transfer,Or listen probably notice church.
TX28616,A16231,810.37,2024-05-10,Withdrawal,Experience physical indicate analysis.
TX28617,A13667,4384.9,2023-11-01,Payment,Break physical.
TX28618,A11113,10070.57,2021-09-15,Payment,Company president find.
TX28619,A13494,16607.2,2020-10-31,Deposit,Land decide after although.
TX28620,A15813,8857.05,2025-02-25,Withdrawal,Open team.
TX28621,A13331,11525.31,2024-01-24,Payment,Up need help fear process.
TX28622,A16901,-3327.52,2023-02-20,Deposit,Order page natural education different.
TX28623,A16097,3574.0,2022-09-11,Withdrawal,Production first add treat.
TX28624,A12899,9131.52,2022-03-18,Deposit,Recognize particularly American.
TX28625,A11983,6225.14,2022-11-30,Deposit,Hotel number.
TX28626,A16526,406.64,2023-08-28,Withdrawal,Appear success set page.
TX28627,A13761,9495.14,2020-07-15,Deposit,Couple particular affect.
TX28628,A12365,9082.98,2023-03-16,Deposit,Vote throw run.
TX28629,A10959,17132.41,2024-12-21,Deposit,First security.
TX28630,A10683,8848.74,2025-04-11,Transfer,Discussion occur tonight challenge about.
TX28631,A16753,4766.23,2024-11-09,Transfer,Mrs simple bag scientist worry.
TX28632,A13952,-4208.5,2023-11-01,Transfer,Marriage reflect manager.
TX28633,A17419,18643.68,2021-11-01,Transfer,Room force common.
TX28634,A11345,2440.87,2021-05-14,Withdrawal,Group letter possible policy base.
TX28635,A10079,15590.1,2021-02-11,Transfer,Senior receive resource surface.
TX28636,A11149,6094.93,2025-04-21,Transfer,Tough hear.
TX28637,A14007,10105.02,2024-10-07,Transfer,Keep for yes.
TX28638,A16806,-875.13,2023-09-04,Transfer,Rather sport surface face measure.
TX28639,A14495,-4310.21,2021-12-14,Payment,Pick defense.
TX28640,A15171,1781.8,2023-01-02,Payment,Physical mean director late.
TX28641,A15890,12122.85,2020-09-12,Withdrawal,Listen local others real.
TX28642,A11556,19499.94,2022-10-16,Transfer,Worker teacher project good.
TX28643,A16577,-1997.23,2023-04-16,Transfer,Fly standard tell.
TX28644,A14766,-3313.43,2022-03-24,Payment,Case meet eat.
TX28645,A17793,14245.45,2021-09-14,Deposit,When recently chance throw.
TX28646,A14732,16966.65,2024-07-28,Payment,Development each remain.
TX28647,A15305,-836.55,2024-11-06,Deposit,Republican research PM authority.
TX28648,A15923,9310.89,2020-07-19,Deposit,Woman once.
TX28649,A14052,1328.42,2020-10-06,Transfer,Off affect laugh inside including.
TX28650,A13394,6737.23,2021-08-06,Payment,Exist house market alone.
TX28651,A13701,12971.39,2021-07-10,Withdrawal,Themselves market social.
TX28652,A11469,-279.8,2020-07-22,Payment,Painting pattern church design manager.
TX28653,A17916,1015.73,2023-10-19,Deposit,Result receive us town only.
TX28654,A12038,5991.1,2021-10-22,Deposit,Manage so certain.
TX28655,A11810,4514.76,2021-12-04,Withdrawal,Provide figure walk.
TX28656,A15882,3176.26,2021-07-29,Withdrawal,Must nearly carry.
TX28657,A17415,11833.78,2024-02-21,Payment,Hear response.
TX28658,A12580,3374.54,2023-09-07,Deposit,Thought sister.
TX28659,A11031,12425.74,2023-11-15,Withdrawal,Central store amount.
TX28660,A15261,17364.12,2023-04-23,Deposit,Term raise.
TX28661,A16322,-1110.32,2021-02-16,Withdrawal,And remain.
TX28662,A14921,5451.26,2023-08-11,Payment,Instead now available.
TX28663,A15032,9877.52,2022-12-13,Payment,Significant finally.
TX28664,A12155,16649.42,2023-03-10,Withdrawal,Number each owner information bed.
TX28665,A15533,9091.61,2024-07-14,Transfer,Walk course many campaign.
TX28666,A17933,16266.71,2023-12-04,Transfer,Within style account others.
TX28667,A14550,-1879.86,2022-02-18,Withdrawal,Fly have.
TX28668,A17749,6123.41,2023-02-15,Deposit,Adult receive two too school.
TX28669,A11050,-512.11,2022-02-28,Deposit,Situation record lead.
TX28670,A11548,2741.5,2022-10-22,Transfer,Heart international cost by.
TX28671,A13581,2090.23,2023-06-26,Deposit,Necessary course stage last suffer.
TX28672,A15796,14489.4,2025-05-18,Transfer,While understand similar debate.
TX28673,A13202,6913.34,2021-11-02,Transfer,She research.
TX28674,A16218,15549.95,2021-09-17,Withdrawal,Team likely five data involve.
TX28675,A13876,4434.34,2022-07-29,Withdrawal,Behavior describe return power detail.
TX28676,A16062,17850.05,2020-12-10,Transfer,A decade move.
TX28677,A12031,9478.45,2022-04-30,Transfer,Choose we.
TX28678,A13722,9379.01,2021-09-14,Transfer,Account five cell day.
TX28679,A15230,-1588.09,2022-05-10,Withdrawal,Feeling method performance mother.
TX28680,A16569,8745.99,2025-05-22,Withdrawal,Cultural thing whose area.
TX28681,A11175,18656.12,2024-10-25,Withdrawal,Body father question.
TX28682,A11413,13602.8,2023-09-18,Transfer,Writer fight.
TX28683,A11697,-3224.81,2020-12-29,Transfer,Cold leave rise.
TX28684,A15022,18027.94,2021-01-09,Payment,Leave artist capital.
TX28685,A16560,8480.73,2023-10-04,Payment,State think phone.
TX28686,A10231,17365.63,2024-09-21,Payment,Imagine somebody stuff send.
TX28687,A12473,3201.66,2020-10-21,Transfer,Race cold garden long get.
TX28688,A17351,14965.31,2023-07-14,Payment,View factor point conference.
TX28689,A16026,4407.82,2021-10-22,Withdrawal,Decision dog similar.
TX28690,A15119,4508.61,2023-06-27,Transfer,Five table write.
TX28691,A11127,16015.27,2025-05-09,Deposit,Election each determine whose.
TX28692,A14037,-1005.29,2024-06-13,Deposit,Real administration modern tend bed.
TX28693,A12576,8315.45,2024-02-10,Deposit,Firm quality experience woman TV.
TX28694,A11018,13509.15,2021-07-16,Withdrawal,Wish fly part upon.
TX28695,A11286,13468.92,2025-06-01,Deposit,Onto PM product easy.
TX28696,A13450,-3730.61,2022-03-10,Transfer,Father create suffer among.
TX28697,A13692,7903.14,2021-04-27,Transfer,Laugh summer enjoy yard individual.
TX28698,A11355,736.82,2025-05-31,Payment,Pretty imagine democratic.
TX28699,A17577,19905.53,2024-12-06,Payment,Style memory sort important.
TX28700,A17852,15127.72,2024-05-14,Transfer,On receive.
TX28701,A15120,553.19,2020-11-24,Payment,Stay between.
TX28702,A11837,16733.15,2020-10-10,Deposit,Seat thing.
TX28703,A12358,17059.5,2021-08-11,Withdrawal,Likely somebody place certain deal.
TX28704,A13727,15698.85,2023-08-27,Withdrawal,Reality simply suddenly collection.
TX28705,A11311,10643.93,2025-02-24,Deposit,Outside cost music side.
TX28706,A13253,-2906.21,2023-11-14,Deposit,Him read court size.
TX28707,A12453,9089.59,2022-01-07,Transfer,Arrive song.
TX28708,A12505,4127.98,2020-07-02,Transfer,Up set international.
TX28709,A13164,18953.56,2021-08-26,Transfer,Recent former across improve.
TX28710,A10543,19180.0,2025-03-09,Withdrawal,Military cut occur idea.
TX28711,A13383,18006.57,2024-03-20,Transfer,Night beyond they.
TX28712,A17461,12049.32,2021-06-11,Deposit,Tree sing those style piece.
TX28713,A12118,9493.97,2022-02-10,Payment,Industry affect remain build out.
TX28714,A15694,1667.85,2021-01-24,Withdrawal,Sport magazine.
TX28715,A10686,16924.05,2024-08-15,Transfer,Among fill lose response.
TX28716,A12435,242.32,2021-07-22,Payment,Hotel yeah too man.
TX28717,A17901,-587.28,2022-08-17,Deposit,Structure hold most bag.
TX28718,A13446,5506.46,2021-11-13,Payment,Oil who special between collection.
TX28719,A14233,11194.77,2023-04-28,Deposit,Always reveal land deep.
TX28720,A16826,13028.4,2024-06-18,Transfer,Discover decade federal tonight.
TX28721,A15208,8819.2,2021-05-24,Deposit,News skill perform.
TX28722,A17041,458.53,2024-02-09,Withdrawal,Responsibility risk practice low.
TX28723,A11311,8641.82,2025-03-13,Deposit,It increase eat nothing.
TX28724,A11705,1392.25,2024-12-11,Payment,Hotel sense.
TX28725,A12570,3201.36,2023-02-05,Payment,Particular feeling think shake.
TX28726,A13054,689.88,2022-09-15,Payment,Realize Democrat.
TX28727,A17786,7020.36,2024-12-19,Withdrawal,Life until finish player answer.
TX28728,A17700,-845.3,2020-12-27,Transfer,Figure factor economy.
TX28729,A15518,-362.77,2020-08-15,Payment,Treat those.
TX28730,A11263,11270.07,2021-01-22,Payment,Southern simply happy.
