gradeID,enrollmentID,grade,gradeDate
G25754,E14960,B,2022-07-10
G25755,E12807,A,2024-07-28
G25756,E10288,B,2024-11-21
G25757,E12513,D,2020-10-25
G25758,E12075,A,2022-06-02
G25759,E15810,A,2023-08-25
G25760,E15136,C,2023-07-11
G25761,E14411,D,2024-10-04
G25762,E13755,F,2021-08-16
G25763,E15768,F,2025-06-04
G25764,E11195,F,2023-08-01
G25765,E12347,D,2022-12-21
G25766,E15089,C,2025-02-12
G25767,E14403,F,2023-05-10
G25768,E10409,B,2022-02-07
G25769,E14413,C,2021-02-08
G25770,E12302,C,2020-12-18
G25771,E12278,B,2022-08-23
G25772,E10741,D,2022-02-28
G25773,E10627,B,2020-07-29
G25774,E14644,D,2025-01-21
G25775,E12364,A,2023-04-10
G25776,E11115,C,2020-10-23
G25777,E12091,F,2021-04-10
G25778,E12184,C,2021-01-14
G25779,E11047,F,2022-11-22
G25780,E10043,D,2023-03-04
G25781,E11058,A,2024-12-29
G25782,E14595,C,2023-01-19
G25783,E13729,C,2024-08-30
G25784,E14140,A,2023-06-26
G25785,E14311,F,2021-09-21
G25786,E12541,C,2025-04-29
G25787,E15288,C,2023-12-19
G25788,E12090,B,2020-11-12
G25789,E11158,B,2024-12-04
G25790,E14896,F,2024-03-04
G25791,E11182,C,2023-05-13
G25792,E11003,F,2021-01-30
G25793,E15729,A,2023-03-03
G25794,E11742,A,2022-01-11
G25795,E10810,B,2023-07-13
G25796,E11856,C,2020-09-28
G25797,E13694,D,2022-08-02
G25798,E13124,D,2021-04-06
G25799,E15034,A,2023-05-26
G25800,E10022,F,2020-06-23
G25801,E14766,A,2022-06-15
G25802,E15938,F,2020-10-15
G25803,E13852,A,2021-09-15
G25804,E14069,B,2023-08-20
G25805,E14612,F,2022-11-15
G25806,E10666,D,2025-01-03
G25807,E14133,C,2021-12-01
G25808,E10689,C,2024-03-09
G25809,E14449,B,2023-05-31
G25810,E13209,D,2021-02-02
G25811,E11388,A,2022-01-21
G25812,E15731,B,2021-09-27
G25813,E14393,C,2025-03-02
G25814,E13092,F,2021-06-18
G25815,E11235,B,2022-09-16
G25816,E11720,B,2023-03-01
G25817,E11243,F,2020-08-24
G25818,E10406,F,2025-05-11
G25819,E10542,F,2020-07-16
G25820,E13939,C,2023-05-27
G25821,E11945,B,2021-05-11
G25822,E15168,B,2020-10-24
G25823,E15709,A,2022-04-07
G25824,E13591,D,2022-08-11
G25825,E14495,D,2025-05-04
G25826,E14826,D,2022-01-20
G25827,E14350,A,2024-07-31
G25828,E11228,D,2021-08-09
G25829,E10697,D,2024-09-20
G25830,E15688,A,2025-01-05
G25831,E10552,B,2022-10-30
G25832,E11106,A,2024-05-11
G25833,E13475,C,2022-10-28
G25834,E15377,B,2023-01-22
G25835,E10787,D,2021-05-11
G25836,E15673,C,2024-03-30
G25837,E12664,D,2021-06-21
G25838,E14346,B,2022-07-03
G25839,E15585,D,2021-02-01
G25840,E15502,F,2020-12-12
G25841,E13759,F,2024-04-23
G25842,E13129,F,2022-04-06
G25843,E15100,C,2021-04-06
G25844,E15292,D,2024-10-28
G25845,E15610,D,2023-12-14
G25846,E10996,D,2023-11-30
G25847,E14374,C,2023-05-13
G25848,E15089,A,2025-02-11
G25849,E15652,A,2021-09-17
G25850,E11844,F,2025-06-15
G25851,E14544,A,2022-02-26
G25852,E13949,C,2023-11-27
G25853,E11107,D,2022-01-15
G25854,E11343,D,2021-07-03
G25855,E12230,C,2020-11-07
G25856,E12443,B,2024-04-05
G25857,E13444,A,2020-09-29
G25858,E11879,C,2025-02-17
G25859,E10651,F,2021-11-06
G25860,E15027,C,2021-12-09
G25861,E14441,B,2021-06-29
G25862,E13214,C,2021-08-11
G25863,E13386,F,2024-11-10
G25864,E11230,F,2024-11-29
G25865,E12331,B,2024-06-22
G25866,E15630,B,2020-09-16
G25867,E13170,B,2022-01-27
G25868,E12077,A,2022-07-30
G25869,E14118,A,2021-05-23
G25870,E11763,B,2021-06-07
G25871,E10585,C,2024-04-21
G25872,E13954,A,2025-06-13
G25873,E11887,C,2024-03-17
G25874,E10188,F,2023-11-15
G25875,E13603,A,2022-11-03
G25876,E11221,C,2023-04-21
G25877,E11065,C,2023-04-18
G25878,E13672,C,2023-07-18
G25879,E11030,C,2020-10-12
G25880,E15397,C,2023-12-22
G25881,E13661,B,2020-07-13
G25882,E15434,C,2021-03-05
G25883,E13372,B,2021-09-11
G25884,E14480,D,2024-04-18
G25885,E13274,C,2024-02-25
G25886,E10394,A,2023-06-03
G25887,E12830,C,2024-01-20
G25888,E12392,B,2022-02-22
G25889,E11095,B,2025-03-02
G25890,E14380,C,2022-03-01
G25891,E10021,D,2023-10-08
G25892,E12997,B,2021-01-24
G25893,E11182,B,2023-10-27
G25894,E10294,F,2023-05-20
G25895,E13688,B,2022-12-19
G25896,E13726,D,2022-03-25
G25897,E14243,C,2022-12-31
G25898,E10941,F,2025-05-12
G25899,E11144,C,2020-07-24
G25900,E12455,D,2024-07-14
G25901,E12245,B,2024-06-14
G25902,E14838,C,2025-05-03
G25903,E14578,F,2022-02-16
G25904,E15040,A,2023-09-11
G25905,E14429,A,2024-08-04
G25906,E15218,F,2021-05-16
G25907,E15824,A,2024-10-18
G25908,E10862,C,2022-02-19
G25909,E10883,C,2024-11-01
G25910,E15954,F,2020-09-19
G25911,E12430,B,2023-08-13
G25912,E13282,A,2021-03-10
G25913,E12672,C,2021-10-31
G25914,E13643,C,2021-08-31
G25915,E13824,A,2023-09-25
G25916,E13656,D,2022-05-16
G25917,E14072,F,2022-01-01
G25918,E12341,A,2023-07-10
G25919,E11850,A,2024-01-03
G25920,E14669,B,2021-05-08
G25921,E11343,B,2022-07-22
G25922,E15346,B,2020-08-06
G25923,E10373,D,2022-01-26
G25924,E11791,C,2021-09-03
G25925,E13013,A,2022-08-10
G25926,E10694,D,2021-02-05
G25927,E12976,F,2021-10-07
G25928,E15828,D,2021-07-18
G25929,E14528,A,2023-02-03
G25930,E11334,D,2022-10-19
G25931,E14979,D,2024-09-13
G25932,E10454,B,2021-07-09
G25933,E13408,D,2021-04-06
G25934,E15380,D,2023-08-06
G25935,E15700,D,2024-07-28
G25936,E15830,B,2024-03-24
G25937,E15939,A,2020-07-09
G25938,E15031,B,2022-07-01
G25939,E13731,B,2021-03-18
G25940,E10912,B,2025-04-03
G25941,E14137,C,2023-08-31
G25942,E12382,F,2023-01-14
G25943,E11955,B,2024-11-12
G25944,E14286,A,2021-02-27
G25945,E10053,F,2024-04-20
G25946,E15836,F,2022-12-05
G25947,E12542,F,2021-05-20
G25948,E15314,C,2024-04-19
G25949,E15923,F,2023-04-25
G25950,E14990,B,2022-05-23
G25951,E11547,C,2022-12-31
G25952,E12793,C,2022-11-08
G25953,E12313,F,2023-03-07
G25954,E14648,C,2025-03-19
G25955,E10810,C,2024-04-06
G25956,E15784,B,2020-08-04
G25957,E14195,B,2025-02-27
G25958,E10045,B,2021-01-18
G25959,E14083,C,2020-08-12
G25960,E12538,F,2022-12-09
G25961,E12615,D,2023-12-26
G25962,E15518,C,2021-09-25
G25963,E15850,B,2024-08-10
G25964,E14804,D,2024-04-01
G25965,E14830,F,2023-06-19
G25966,E11596,F,2025-03-29
G25967,E10305,D,2024-03-11
G25968,E15185,C,2024-06-11
G25969,E15298,F,2024-08-04
G25970,E11285,C,2024-06-20
G25971,E13196,B,2022-04-19
G25972,E10203,C,2025-06-01
G25973,E12772,A,2022-07-30
G25974,E10377,F,2021-03-20
G25975,E13025,C,2023-08-17
G25976,E14603,A,2021-12-04
G25977,E12165,D,2020-10-23
G25978,E15579,B,2023-11-09
G25979,E15528,A,2025-03-10
G25980,E13491,C,2024-02-25
G25981,E12610,D,2024-04-19
G25982,E12222,D,2023-04-14
G25983,E15206,F,2022-11-11
G25984,E14752,F,2023-01-30
G25985,E14741,B,2023-03-23
G25986,E11948,A,2021-02-17
G25987,E10501,B,2022-01-30
G25988,E12864,F,2024-01-16
G25989,E12582,C,2025-01-03
G25990,E15537,F,2022-06-18
G25991,E14935,B,2023-07-16
G25992,E15772,C,2021-03-27
G25993,E10152,C,2022-11-29
G25994,E15692,A,2022-05-11
G25995,E10997,A,2023-01-30
G25996,E10633,D,2024-01-19
G25997,E13613,F,2020-08-08
G25998,E11753,D,2025-06-02
G25999,E11764,F,2021-09-25
G26000,E10883,F,2022-11-23
