enrollmentID,studentID,courseID,enrollDate
E15277,S01144,C096,2024-10-07
E15278,S02289,C041,2023-03-18
E15279,S01372,C093,2024-07-04
E15280,S01568,C026,2022-11-15
E15281,S00487,C073,2023-09-06
E15282,S01324,C027,2023-11-15
E15283,S02705,C094,2022-03-05
E15284,S02412,C025,2021-04-18
E15285,S02768,C056,2022-08-07
E15286,S02423,C052,2023-01-26
E15287,S02801,C095,2024-03-28
E15288,S02614,C037,2022-04-19
E15289,S02427,C049,2022-04-27
E15290,S01736,C040,2021-12-30
E15291,S01916,C070,2022-03-26
E15292,S01984,C026,2023-03-20
E15293,S01717,C071,2024-08-14
E15294,S00451,C060,2023-07-06
E15295,S00573,C045,2024-04-17
E15296,S01652,C007,2020-07-25
E15297,S01949,C096,2025-05-11
E15298,S01375,C069,2025-06-13
E15299,S01007,C067,2021-08-23
E15300,S02136,C056,2023-01-24
E15301,S00595,C066,2021-02-27
E15302,S00823,C022,2024-02-24
E15303,S02369,C052,2024-12-23
E15304,S02640,C036,2024-08-23
E15305,S01547,C095,2020-10-11
E15306,S02783,C002,2023-08-24
E15307,S00320,C006,2024-03-31
E15308,S01341,C078,2022-11-26
E15309,S00415,C037,2021-10-10
E15310,S01600,C027,2020-07-30
E15311,S00116,C063,2024-09-16
E15312,S02888,C099,2024-04-08
E15313,S01838,C030,2020-07-14
E15314,S00557,C035,2023-10-14
E15315,S00006,C044,2022-01-14
E15316,S01650,C035,2023-06-24
E15317,S00661,C022,2021-09-26
E15318,S00996,C069,2024-06-12
E15319,S00194,C078,2022-03-14
E15320,S00311,C032,2021-10-07
E15321,S02821,C092,2023-11-22
E15322,S02232,C083,2024-09-23
E15323,S01370,C027,2021-01-13
E15324,S00302,C048,2022-12-08
E15325,S01416,C088,2023-10-30
E15326,S02179,C063,2022-12-14
E15327,S01005,C059,2025-05-22
E15328,S02772,C074,2024-08-25
E15329,S01528,C042,2022-11-17
E15330,S00706,C058,2023-03-11
E15331,S00504,C081,2023-10-08
E15332,S01413,C026,2021-04-20
E15333,S00977,C019,2025-02-07
E15334,S00953,C089,2021-08-03
E15335,S02132,C081,2025-05-13
E15336,S02810,C015,2021-04-20
E15337,S01176,C049,2022-05-23
E15338,S02181,C061,2021-05-08
E15339,S02096,C059,2024-04-29
E15340,S01606,C087,2024-06-09
E15341,S00085,C020,2024-05-19
E15342,S00461,C034,2023-09-24
E15343,S00538,C058,2023-05-31
E15344,S01345,C018,2021-07-26
E15345,S01649,C020,2024-12-13
E15346,S01445,C030,2022-09-19
E15347,S01093,C038,2024-02-15
E15348,S01207,C018,2025-03-24
E15349,S00874,C014,2021-06-17
E15350,S01728,C026,2025-03-08
E15351,S00502,C068,2021-09-13
E15352,S00481,C057,2021-07-05
E15353,S00276,C020,2025-04-16
E15354,S02600,C065,2021-12-08
E15355,S01414,C052,2024-01-24
E15356,S00805,C077,2021-12-02
E15357,S00457,C066,2021-10-17
E15358,S00535,C030,2023-11-02
E15359,S01148,C099,2022-09-27
E15360,S02173,C083,2024-05-17
E15361,S02438,C015,2023-06-25
E15362,S00973,C097,2024-12-08
E15363,S00223,C090,2022-03-14
E15364,S02061,C012,2024-12-27
E15365,S01082,C015,2024-01-14
E15366,S01161,C040,2022-05-16
E15367,S01004,C081,2021-11-27
E15368,S01345,C026,2020-07-14
E15369,S01010,C056,2023-07-03
E15370,S02686,C077,2024-06-14
E15371,S01543,C032,2024-11-02
E15372,S01016,C027,2022-05-05
E15373,S02597,C034,2021-11-03
E15374,S02761,C060,2021-06-03
E15375,S01623,C031,2024-03-09
E15376,S00375,C088,2023-06-10
E15377,S02144,C007,2021-05-08
E15378,S01793,C004,2023-08-07
E15379,S00110,C049,2020-11-22
E15380,S01467,C039,2020-06-20
E15381,S00976,C100,2024-10-06
E15382,S02512,C054,2022-11-24
E15383,S02569,C086,2022-10-21
E15384,S00324,C083,2024-10-24
E15385,S01272,C007,2020-09-21
E15386,S00934,C023,2022-04-21
E15387,S01614,C027,2024-05-31
E15388,S02144,C017,2021-09-18
E15389,S00170,C037,2023-06-26
E15390,S02187,C099,2022-04-06
E15391,S00830,C095,2023-11-09
E15392,S02497,C071,2021-06-06
E15393,S01890,C039,2024-03-28
E15394,S00921,C045,2025-02-04
E15395,S00031,C011,2025-01-01
E15396,S01085,C075,2022-06-16
E15397,S00339,C066,2023-06-06
E15398,S00777,C029,2023-07-31
E15399,S00794,C058,2020-08-16
E15400,S01325,C006,2024-12-12
E15401,S00275,C060,2023-12-10
E15402,S01071,C036,2024-01-25
E15403,S02042,C073,2024-09-09
E15404,S00521,C063,2024-10-21
E15405,S02169,C057,2023-03-10
E15406,S00960,C049,2025-04-30
E15407,S02693,C091,2024-04-21
E15408,S02104,C086,2022-06-20
E15409,S02520,C065,2024-04-26
E15410,S00650,C067,2024-12-07
E15411,S00145,C095,2024-04-03
E15412,S01730,C030,2023-04-15
E15413,S01935,C024,2022-11-04
E15414,S01862,C088,2021-05-10
E15415,S00757,C091,2024-09-11
E15416,S02734,C059,2022-09-27
E15417,S00935,C069,2020-08-01
E15418,S02637,C084,2022-01-25
E15419,S01660,C087,2023-01-29
E15420,S01293,C032,2023-07-22
E15421,S00384,C086,2024-07-06
E15422,S01056,C020,2024-01-21
E15423,S01259,C063,2021-11-03
E15424,S01487,C079,2024-04-05
E15425,S01186,C015,2022-02-04
E15426,S02788,C040,2021-07-01
E15427,S00655,C069,2024-01-21
E15428,S00187,C018,2022-01-03
E15429,S01853,C010,2021-03-13
E15430,S02422,C035,2025-05-04
E15431,S02608,C092,2024-09-20
E15432,S02389,C014,2024-01-21
E15433,S01238,C072,2022-07-11
E15434,S02753,C088,2023-06-08
E15435,S00096,C082,2022-07-13
E15436,S01617,C012,2020-08-23
E15437,S02648,C028,2024-04-15
E15438,S01387,C063,2024-10-16
E15439,S02954,C004,2024-11-21
E15440,S01538,C059,2024-12-25
E15441,S00115,C079,2020-12-19
E15442,S02898,C074,2024-09-17
E15443,S01702,C096,2021-10-17
E15444,S00098,C072,2025-02-26
E15445,S02886,C042,2025-04-20
E15446,S00914,C029,2024-08-13
E15447,S00709,C004,2025-05-13
E15448,S00737,C060,2024-04-13
E15449,S02173,C055,2022-01-07
E15450,S01202,C050,2021-09-23
E15451,S01870,C025,2023-09-07
E15452,S01033,C077,2020-10-22
E15453,S01865,C016,2024-05-03
E15454,S01262,C035,2023-06-07
E15455,S00411,C034,2023-07-08
E15456,S01370,C054,2022-10-17
E15457,S01672,C015,2024-03-17
E15458,S01625,C071,2025-01-05
E15459,S01421,C018,2024-06-20
E15460,S01874,C005,2021-03-05
E15461,S01340,C018,2022-03-06
E15462,S00011,C100,2024-08-23
E15463,S02226,C045,2023-02-08
E15464,S00723,C020,2021-04-29
E15465,S02051,C008,2020-09-02
E15466,S02346,C013,2021-06-18
E15467,S02440,C028,2024-07-24
E15468,S02789,C084,2022-06-27
E15469,S00159,C006,2023-08-05
E15470,S02170,C006,2024-08-12
E15471,S02329,C026,2023-07-22
E15472,S02439,C072,2020-10-25
E15473,S02748,C027,2024-12-16
E15474,S00761,C038,2022-11-23
E15475,S01247,C018,2022-10-09
E15476,S01767,C093,2021-12-07
E15477,S01832,C093,2023-05-23
E15478,S02412,C054,2021-03-27
E15479,S01470,C036,2022-11-25
E15480,S01482,C075,2020-12-25
E15481,S02132,C097,2021-06-05
E15482,S01713,C004,2024-07-19
E15483,S00008,C085,2023-12-13
E15484,S00738,C056,2020-06-21
E15485,S00304,C052,2023-05-30
E15486,S02040,C005,2024-09-16
E15487,S02978,C045,2024-12-13
E15488,S02945,C085,2025-01-15
E15489,S01172,C026,2025-06-12
E15490,S02286,C096,2022-04-12
E15491,S02236,C059,2025-02-25
E15492,S02628,C020,2021-11-30
E15493,S01865,C092,2022-07-01
E15494,S01844,C100,2021-11-24
E15495,S00702,C030,2021-03-26
E15496,S00378,C036,2024-05-13
E15497,S01349,C050,2021-08-06
E15498,S02175,C015,2022-12-26
E15499,S02459,C054,2021-08-25
E15500,S00659,C049,2023-01-23
E15501,S00799,C095,2023-04-14
E15502,S02197,C067,2024-06-24
E15503,S01690,C009,2022-08-23
E15504,S02899,C046,2022-12-05
E15505,S02274,C070,2022-05-26
E15506,S01723,C075,2020-08-28
E15507,S00506,C074,2022-09-25
E15508,S00060,C098,2020-12-21
E15509,S00289,C006,2021-01-24
E15510,S00559,C004,2022-03-19
E15511,S02898,C080,2021-03-29
E15512,S00432,C038,2021-01-31
E15513,S02054,C068,2023-03-14
E15514,S01818,C044,2021-06-29
E15515,S01003,C051,2020-07-30
E15516,S01920,C003,2023-10-05
E15517,S01961,C019,2023-04-25
E15518,S00339,C008,2022-09-18
E15519,S00671,C092,2025-05-11
E15520,S01790,C094,2022-07-13
E15521,S00751,C043,2023-03-26
E15522,S01891,C023,2023-05-07
E15523,S01456,C049,2020-11-29
E15524,S00406,C096,2025-04-30
E15525,S00399,C053,2023-10-23
E15526,S02968,C046,2024-04-19
E15527,S00786,C014,2023-02-03
E15528,S01163,C005,2020-11-13
E15529,S00046,C080,2024-10-04
E15530,S02460,C063,2020-11-10
E15531,S02636,C086,2021-04-10
E15532,S02135,C035,2023-08-06
E15533,S02586,C040,2023-12-03
E15534,S00648,C091,2024-02-28
E15535,S01990,C091,2023-10-24
E15536,S00021,C008,2022-09-03
E15537,S01355,C097,2024-11-30
E15538,S02846,C019,2024-06-26
E15539,S02301,C057,2020-12-15
E15540,S00086,C004,2021-04-16
E15541,S02619,C098,2021-11-17
E15542,S01943,C032,2023-12-25
E15543,S02105,C099,2023-11-08
E15544,S00416,C049,2020-12-18
E15545,S00549,C022,2021-02-13
E15546,S02522,C049,2021-04-19
E15547,S00070,C025,2023-02-21
E15548,S00596,C001,2024-01-29
E15549,S01507,C016,2021-12-05
E15550,S02266,C079,2020-11-08
E15551,S02093,C047,2022-03-15
E15552,S02348,C087,2022-11-21
E15553,S02917,C086,2021-01-20
E15554,S02480,C092,2022-07-15
E15555,S02668,C030,2023-04-07
E15556,S00338,C017,2021-05-18
E15557,S02878,C057,2024-09-10
E15558,S01439,C068,2023-06-12
E15559,S00334,C022,2025-01-19
E15560,S02740,C035,2022-07-29
E15561,S02862,C032,2022-06-26
E15562,S02454,C017,2024-09-16
E15563,S01980,C056,2021-10-22
E15564,S01716,C073,2021-01-07
E15565,S02758,C031,2022-06-25
E15566,S00098,C088,2022-09-18
E15567,S02969,C085,2024-03-06
E15568,S01703,C056,2021-02-19
E15569,S00160,C069,2024-11-11
E15570,S02742,C026,2023-04-26
E15571,S02249,C055,2023-01-06
E15572,S00826,C054,2023-08-01
E15573,S01480,C022,2024-04-02
E15574,S00361,C022,2020-12-21
E15575,S00463,C042,2024-09-13
E15576,S01532,C046,2021-11-16
E15577,S02342,C009,2024-03-30
E15578,S00267,C037,2025-03-11
E15579,S02207,C047,2024-12-03
E15580,S00678,C040,2020-07-20
E15581,S00558,C004,2022-02-16
E15582,S01501,C013,2023-12-07
E15583,S01002,C091,2025-01-12
E15584,S02855,C048,2022-04-13
E15585,S01105,C082,2025-01-30
E15586,S00027,C023,2021-01-03
E15587,S01655,C015,2020-11-05
E15588,S02056,C055,2021-03-09
E15589,S01060,C048,2023-02-01
E15590,S00626,C078,2023-08-26
E15591,S01479,C039,2023-12-26
E15592,S01398,C031,2025-04-19
E15593,S02805,C016,2023-12-05
E15594,S02281,C097,2023-09-07
E15595,S00017,C005,2021-04-19
E15596,S02422,C026,2022-07-14
E15597,S02057,C073,2021-06-01
E15598,S01922,C008,2020-12-19
E15599,S01673,C057,2024-06-06
E15600,S01788,C006,2022-05-10
E15601,S01499,C046,2020-12-04
E15602,S00134,C027,2023-02-01
E15603,S00968,C051,2021-05-02
E15604,S00455,C027,2020-09-15
E15605,S01038,C023,2023-10-23
E15606,S02575,C083,2021-11-04
E15607,S02527,C043,2020-07-18
E15608,S01525,C014,2021-03-06
E15609,S01831,C093,2021-02-03
E15610,S01254,C048,2024-03-04
E15611,S02741,C032,2023-01-24
E15612,S01364,C010,2023-04-30
E15613,S02114,C045,2020-08-17
E15614,S01909,C082,2021-10-14
E15615,S02157,C077,2024-10-25
E15616,S01181,C060,2022-12-04
E15617,S02218,C070,2023-11-09
E15618,S01006,C013,2022-09-04
E15619,S00712,C060,2021-03-05
E15620,S01456,C010,2022-11-14
E15621,S02361,C045,2025-05-13
E15622,S00366,C075,2022-08-04
E15623,S02031,C096,2025-02-26
E15624,S02933,C078,2024-04-28
E15625,S01177,C003,2021-01-15
E15626,S01448,C100,2023-04-23
E15627,S01629,C073,2022-12-02
E15628,S01151,C015,2023-10-17
E15629,S00147,C059,2023-01-09
E15630,S01453,C015,2025-01-14
E15631,S00235,C061,2021-08-08
E15632,S00586,C095,2023-04-05
E15633,S00308,C015,2023-05-07
E15634,S00364,C067,2023-09-11
E15635,S02895,C089,2023-01-26
E15636,S02355,C031,2020-06-27
E15637,S01684,C017,2023-11-09
E15638,S01154,C056,2021-01-18
E15639,S02512,C095,2025-03-30
E15640,S01658,C088,2024-10-10
E15641,S01527,C039,2021-10-07
E15642,S00178,C064,2021-10-25
E15643,S00825,C019,2021-09-26
E15644,S01724,C022,2023-10-24
E15645,S01786,C008,2025-04-26
E15646,S00451,C088,2023-08-31
E15647,S00523,C080,2022-08-14
E15648,S01613,C024,2023-09-05
E15649,S01487,C027,2023-11-11
E15650,S02317,C022,2022-08-30
E15651,S01645,C085,2024-11-12
E15652,S02092,C062,2021-03-26
E15653,S01726,C024,2024-11-05
E15654,S00853,C061,2023-10-31
E15655,S01348,C070,2023-10-16
E15656,S00436,C020,2022-03-10
E15657,S02469,C093,2020-10-18
E15658,S02620,C090,2023-08-09
E15659,S00766,C057,2024-01-06
E15660,S00272,C044,2023-05-06
E15661,S00163,C097,2022-12-19
E15662,S02627,C054,2021-10-02
E15663,S00577,C002,2023-07-06
E15664,S01995,C011,2023-06-19
E15665,S01080,C100,2022-05-27
E15666,S00186,C054,2022-12-13
E15667,S00446,C035,2022-06-21
E15668,S01756,C017,2021-06-20
E15669,S02596,C018,2021-12-28
E15670,S00586,C084,2023-05-23
E15671,S02242,C057,2024-06-25
E15672,S01610,C003,2023-02-22
E15673,S00245,C046,2023-02-17
E15674,S00732,C007,2021-05-03
E15675,S02604,C006,2023-11-21
E15676,S01533,C052,2025-03-26
E15677,S00652,C001,2020-10-08
E15678,S00207,C029,2021-12-18
E15679,S01673,C081,2024-08-17
E15680,S01587,C025,2024-05-31
E15681,S02094,C047,2024-03-08
E15682,S00085,C092,2021-03-08
E15683,S01349,C010,2022-02-12
E15684,S01032,C013,2023-04-27
E15685,S01822,C017,2024-09-07
E15686,S02230,C045,2021-03-21
E15687,S02161,C045,2021-05-19
E15688,S01623,C001,2025-04-08
E15689,S01476,C045,2022-09-14
E15690,S02440,C013,2023-12-24
E15691,S01136,C033,2024-05-26
E15692,S02214,C098,2020-09-03
E15693,S01993,C086,2021-07-21
E15694,S02482,C058,2022-06-18
E15695,S01448,C100,2022-02-22
E15696,S01950,C078,2023-11-09
E15697,S01248,C044,2022-08-02
E15698,S02335,C062,2023-01-20
E15699,S01568,C097,2024-03-06
E15700,S02625,C030,2023-10-20
E15701,S02734,C017,2021-06-30
E15702,S01358,C069,2021-04-11
E15703,S02482,C004,2023-08-31
E15704,S00694,C096,2021-12-29
E15705,S01347,C054,2022-11-26
E15706,S00605,C064,2024-01-22
E15707,S01985,C071,2021-04-24
E15708,S01855,C071,2023-08-06
E15709,S01992,C073,2022-02-15
E15710,S00402,C051,2022-08-01
E15711,S01798,C034,2023-01-16
E15712,S01381,C025,2024-03-20
E15713,S00667,C003,2021-04-03
E15714,S00394,C002,2024-08-24
E15715,S02613,C012,2025-05-31
E15716,S02640,C012,2023-11-18
E15717,S00925,C009,2021-06-05
E15718,S01056,C021,2020-12-07
E15719,S00471,C068,2023-03-19
E15720,S01407,C060,2020-10-03
E15721,S02506,C094,2022-05-23
E15722,S00234,C096,2021-06-01
E15723,S02435,C055,2024-05-09
E15724,S02641,C061,2024-10-29
E15725,S00808,C055,2024-06-24
E15726,S01226,C079,2021-11-10
E15727,S00692,C087,2022-10-11
E15728,S01223,C002,2024-11-19
E15729,S00758,C048,2023-02-02
E15730,S02766,C014,2022-12-14
E15731,S00841,C040,2023-03-22
E15732,S01784,C082,2023-06-13
E15733,S00606,C052,2020-12-31
E15734,S01701,C080,2022-12-16
E15735,S02295,C009,2022-12-31
E15736,S00870,C076,2025-04-27
E15737,S01741,C050,2022-03-02
E15738,S01078,C016,2021-04-06
E15739,S01621,C025,2025-01-23
E15740,S00530,C007,2022-11-30
E15741,S02864,C024,2022-01-11
E15742,S01939,C044,2024-03-05
E15743,S02323,C078,2020-11-07
E15744,S00124,C034,2022-06-25
E15745,S01139,C024,2021-08-28
E15746,S00648,C026,2023-04-16
E15747,S02149,C042,2024-03-16
E15748,S01636,C071,2025-01-25
E15749,S01432,C089,2023-02-25
E15750,S00258,C014,2022-09-17
E15751,S00416,C061,2020-11-20
E15752,S01467,C008,2023-12-16
E15753,S00647,C031,2024-06-13
E15754,S01711,C099,2021-01-31
E15755,S02291,C068,2022-01-27
E15756,S01486,C085,2022-10-28
E15757,S02807,C006,2021-01-20
E15758,S01968,C088,2021-01-21
E15759,S02326,C069,2021-12-17
E15760,S00258,C064,2024-08-20
E15761,S02958,C048,2023-10-20
E15762,S00594,C007,2022-11-14
E15763,S01996,C025,2025-05-16
E15764,S02971,C021,2020-09-09
E15765,S02601,C052,2023-04-25
E15766,S00494,C019,2020-07-11
E15767,S00335,C076,2020-12-16
E15768,S00724,C063,2023-06-16
E15769,S00735,C025,2022-02-20
E15770,S02939,C015,2022-08-06
E15771,S00399,C068,2022-04-04
E15772,S00860,C039,2024-03-15
E15773,S02323,C002,2022-12-26
E15774,S01432,C053,2022-04-16
E15775,S01165,C067,2022-02-17
E15776,S00343,C035,2023-10-18
E15777,S01522,C063,2021-08-31
E15778,S00663,C074,2025-03-13
E15779,S02236,C076,2023-08-03
E15780,S00541,C072,2024-05-26
E15781,S00613,C045,2025-06-03
E15782,S02012,C099,2022-10-14
E15783,S01912,C063,2023-03-27
E15784,S00296,C009,2021-11-10
E15785,S01808,C073,2020-07-06
E15786,S00595,C027,2024-12-01
E15787,S01052,C085,2021-11-16
E15788,S02186,C076,2023-09-26
E15789,S02688,C072,2024-01-10
E15790,S01473,C013,2023-03-19
E15791,S02781,C053,2023-05-21
E15792,S01304,C072,2023-10-14
E15793,S02860,C038,2024-05-28
E15794,S00340,C019,2024-07-28
E15795,S01505,C004,2024-03-03
E15796,S01660,C006,2022-04-21
E15797,S02343,C038,2020-07-02
E15798,S00406,C055,2025-04-03
E15799,S00700,C079,2023-10-15
E15800,S00045,C044,2022-12-05
E15801,S02892,C090,2025-03-30
E15802,S02279,C069,2023-02-11
E15803,S00882,C003,2022-12-18
E15804,S00998,C004,2023-11-17
E15805,S01409,C087,2024-09-12
E15806,S02952,C043,2021-03-03
E15807,S01404,C068,2020-08-27
E15808,S00619,C098,2022-03-05
E15809,S02281,C034,2023-02-19
E15810,S02953,C042,2024-12-09
E15811,S00072,C081,2020-09-06
E15812,S01229,C054,2024-12-30
E15813,S02689,C068,2021-01-16
E15814,S01029,C100,2021-12-26
E15815,S00578,C048,2022-06-10
E15816,S02554,C056,2023-11-14
E15817,S01589,C050,2024-01-26
E15818,S01640,C019,2025-05-18
E15819,S01282,C002,2022-11-07
E15820,S02122,C038,2023-11-27
E15821,S01007,C032,2023-10-30
E15822,S00912,C046,2023-05-26
E15823,S02909,C004,2021-02-07
E15824,S02587,C088,2021-06-11
E15825,S02498,C026,2020-11-01
E15826,S00663,C048,2022-07-05
E15827,S02497,C100,2023-12-03
E15828,S02393,C075,2025-03-14
E15829,S00056,C094,2021-02-22
E15830,S01534,C028,2022-10-21
E15831,S02742,C080,2023-11-02
E15832,S00480,C023,2024-01-03
E15833,S00067,C055,2021-09-01
E15834,S01260,C002,2021-06-26
E15835,S02283,C079,2021-04-03
E15836,S00856,C020,2022-10-23
E15837,S01369,C070,2020-11-01
E15838,S02908,C021,2023-05-14
E15839,S02034,C076,2023-05-06
E15840,S00766,C032,2021-12-21
E15841,S02226,C051,2024-05-17
E15842,S00202,C059,2024-02-19
E15843,S00079,C041,2023-07-15
E15844,S02589,C082,2022-05-08
E15845,S01483,C027,2021-07-31
E15846,S00161,C053,2022-08-30
E15847,S01456,C040,2021-10-21
E15848,S02887,C060,2022-10-27
E15849,S02711,C031,2024-10-16
E15850,S01962,C097,2022-06-11
E15851,S00316,C042,2022-09-17
E15852,S01495,C055,2023-02-16
E15853,S02263,C061,2025-02-15
E15854,S02742,C052,2023-06-20
E15855,S02653,C003,2022-03-22
E15856,S01564,C057,2024-11-18
E15857,S01432,C075,2024-04-04
E15858,S00633,C009,2024-06-14
E15859,S00058,C077,2024-06-15
E15860,S02115,C092,2024-11-14
E15861,S02332,C059,2022-05-18
E15862,S01355,C025,2021-11-09
E15863,S00069,C076,2021-01-03
E15864,S00021,C051,2023-12-04
E15865,S00758,C043,2024-04-24
E15866,S02705,C092,2023-11-16
E15867,S01864,C025,2021-03-17
E15868,S00703,C098,2024-10-02
E15869,S00365,C039,2021-04-29
E15870,S01374,C085,2021-09-01
E15871,S00233,C096,2025-04-07
E15872,S00986,C007,2024-03-16
E15873,S01514,C086,2021-10-26
E15874,S02808,C032,2023-04-20
E15875,S00450,C023,2024-06-05
E15876,S01122,C076,2021-10-04
E15877,S01232,C084,2024-02-06
E15878,S01693,C056,2020-09-08
E15879,S02355,C003,2022-01-09
E15880,S01127,C095,2022-02-24
E15881,S01843,C024,2022-01-05
E15882,S00831,C040,2024-07-15
E15883,S01476,C064,2020-07-04
E15884,S01787,C026,2023-12-08
E15885,S01438,C098,2022-03-05
E15886,S00082,C085,2021-06-16
E15887,S00273,C049,2023-01-10
E15888,S01151,C068,2022-06-22
E15889,S00503,C098,2021-03-08
E15890,S00748,C001,2024-02-01
E15891,S00654,C077,2023-08-17
E15892,S01877,C054,2025-04-12
E15893,S02938,C041,2023-02-05
E15894,S01535,C019,2022-09-26
E15895,S00326,C021,2023-12-15
E15896,S02844,C016,2024-07-31
E15897,S02803,C008,2024-08-03
E15898,S01799,C071,2020-11-04
E15899,S02058,C022,2020-07-11
E15900,S01758,C035,2020-09-08
E15901,S00371,C051,2021-04-02
E15902,S00327,C073,2025-02-04
E15903,S01076,C072,2021-10-15
E15904,S00582,C005,2021-04-16
E15905,S02371,C060,2022-03-11
E15906,S02309,C027,2024-07-02
E15907,S01375,C058,2023-05-11
E15908,S01744,C058,2024-02-23
E15909,S00366,C071,2024-01-18
E15910,S00199,C052,2021-10-04
E15911,S01867,C042,2024-05-31
E15912,S00083,C100,2022-08-31
E15913,S02523,C019,2023-07-07
E15914,S01918,C050,2025-01-30
E15915,S02925,C005,2021-05-29
E15916,S02109,C044,2021-11-17
E15917,S02004,C070,2020-07-05
E15918,S00441,C055,2024-07-06
E15919,S01604,C052,2025-03-09
E15920,S01832,C042,2022-05-13
E15921,S02945,C011,2025-03-08
E15922,S02472,C081,2021-01-04
E15923,S02213,C009,2023-09-03
E15924,S01461,C003,2025-02-01
E15925,S02122,C017,2023-08-01
E15926,S02405,C085,2021-01-23
E15927,S00014,C057,2024-03-31
E15928,S02624,C056,2020-08-10
E15929,S02772,C006,2020-09-01
E15930,S02417,C040,2025-04-06
E15931,S02016,C078,2025-03-19
E15932,S02196,C076,2023-04-01
E15933,S00053,C097,2024-11-11
E15934,S02135,C028,2024-10-06
E15935,S02035,C071,2020-06-20
E15936,S01446,C089,2022-10-14
E15937,S00931,C018,2021-03-31
E15938,S01536,C008,2021-09-01
E15939,S02059,C083,2022-01-18
E15940,S01986,C031,2024-11-12
E15941,S00999,C085,2024-03-31
E15942,S00302,C051,2022-01-26
E15943,S02675,C087,2024-10-01
E15944,S00260,C049,2025-02-21
E15945,S02385,C008,2020-07-14
E15946,S00813,C080,2025-04-01
E15947,S00542,C088,2024-07-06
E15948,S00212,C093,2024-10-27
E15949,S00124,C052,2022-11-21
E15950,S01616,C006,2020-06-27
E15951,S02083,C087,2022-08-11
E15952,S01856,C005,2024-04-03
E15953,S02964,C034,2021-01-17
E15954,S01917,C097,2021-03-23
E15955,S02884,C057,2025-06-17
E15956,S00838,C044,2022-04-21
E15957,S01320,C002,2023-06-10
E15958,S02125,C007,2021-06-24
E15959,S01659,C058,2023-02-27
E15960,S01650,C019,2022-11-11
E15961,S02137,C025,2024-05-28
E15962,S00132,C048,2023-01-27
E15963,S00917,C008,2022-02-09
E15964,S00856,C090,2021-04-13
E15965,S02997,C063,2020-09-30
E15966,S01281,C090,2021-05-10
E15967,S01702,C054,2022-10-26
E15968,S00840,C067,2023-10-18
E15969,S02821,C007,2024-08-18
E15970,S00952,C001,2023-02-12
E15971,S01396,C053,2023-01-19
E15972,S02570,C081,2025-02-02
E15973,S01821,C005,2020-12-05
E15974,S02704,C030,2024-03-29
E15975,S02574,C090,2023-04-03
E15976,S00460,C067,2023-12-06
E15977,S00247,C044,2022-04-04
E15978,S02126,C073,2021-11-02
E15979,S01580,C087,2020-06-21
E15980,S01926,C076,2022-05-05
E15981,S01119,C064,2021-02-03
E15982,S02133,C056,2025-03-26
E15983,S01991,C056,2022-07-24
E15984,S00453,C013,2021-07-16
E15985,S00532,C019,2022-11-08
E15986,S02128,C041,2022-07-19
E15987,S00250,C090,2022-11-14
E15988,S01210,C074,2023-12-09
E15989,S00788,C094,2023-07-15
E15990,S02314,C019,2022-10-06
E15991,S00892,C051,2022-10-29
E15992,S00589,C022,2020-09-26
E15993,S02679,C087,2024-03-06
E15994,S01191,C016,2022-06-05
E15995,S01648,C058,2021-11-12
E15996,S02561,C034,2025-03-05
E15997,S01548,C083,2022-02-06
E15998,S01506,C062,2024-04-09
E15999,S01436,C040,2025-03-08
E16000,S02996,C060,2024-09-02
