shipmentID,vehicleID,driverID,routeID,date,status
SH13486,V0476,DR0092,R084,2023-07-10,Delivered
SH13487,V0436,DR0204,R067,2025-06-15,Delayed
SH13488,V0363,DR0003,R087,2025-01-30,Delayed
SH13489,V0007,DR0258,R151,2023-07-03,Cancelled
SH13490,V0426,DR0168,R079,2024-02-07,Delivered
SH13491,V0050,DR0233,R077,2024-01-10,Delayed
SH13492,V0149,DR0092,R036,2025-03-13,In Transit
SH13493,V0130,DR0146,R181,2023-06-28,Delayed
SH13494,V0268,DR0204,R014,2023-11-01,Delivered
SH13495,V0055,DR0058,R137,2025-05-27,Delivered
SH13496,V0093,DR0221,R124,2025-01-28,In Transit
SH13497,V0300,DR0280,R066,2024-02-23,Cancelled
SH13498,V0348,DR0251,R184,2025-06-01,Cancelled
SH13499,V0411,DR0225,R195,2024-07-05,Delayed
SH13500,V0354,DR0152,R058,2024-10-28,In Transit
SH13501,V0342,DR0160,R022,2024-12-13,Delivered
SH13502,V0139,DR0026,R186,2024-02-29,Cancelled
SH13503,V0019,DR0290,R098,2024-08-26,In Transit
SH13504,V0032,DR0221,R157,2024-09-07,Cancelled
SH13505,V0089,DR0176,R042,2025-05-31,In Transit
SH13506,V0197,DR0110,R078,2023-08-15,Cancelled
SH13507,V0407,DR0163,R154,2024-04-05,Delivered
SH13508,V0299,DR0182,R155,2024-09-08,Delayed
SH13509,V0266,DR0180,R047,2024-08-04,Delayed
SH13510,V0273,DR0296,R034,2024-08-29,Cancelled
SH13511,V0442,DR0146,R121,2024-10-19,Delivered
SH13512,V0361,DR0245,R085,2024-09-18,Delivered
SH13513,V0058,DR0092,R005,2024-12-11,Delayed
SH13514,V0228,DR0155,R114,2024-08-29,Delivered
SH13515,V0081,DR0273,R124,2025-03-08,Delivered
SH13516,V0065,DR0157,R063,2024-01-29,Cancelled
SH13517,V0458,DR0185,R028,2023-12-04,Delivered
SH13518,V0485,DR0242,R177,2024-11-04,Cancelled
SH13519,V0362,DR0017,R194,2024-11-11,Delivered
SH13520,V0034,DR0038,R039,2024-09-25,In Transit
SH13521,V0391,DR0224,R090,2023-08-06,Cancelled
SH13522,V0149,DR0088,R016,2023-10-06,Cancelled
SH13523,V0499,DR0295,R123,2023-12-29,Delayed
SH13524,V0085,DR0173,R158,2024-04-11,Delivered
SH13525,V0170,DR0276,R144,2023-07-17,In Transit
SH13526,V0072,DR0251,R092,2025-06-18,Cancelled
SH13527,V0489,DR0040,R056,2024-02-29,In Transit
SH13528,V0417,DR0067,R185,2023-12-08,Delayed
SH13529,V0195,DR0288,R167,2025-02-18,Delayed
SH13530,V0436,DR0189,R104,2023-11-13,Delayed
SH13531,V0062,DR0061,R011,2024-01-04,Cancelled
SH13532,V0350,DR0062,R073,2024-04-09,In Transit
SH13533,V0445,DR0170,R034,2024-08-10,Cancelled
SH13534,V0239,DR0216,R119,2023-10-23,In Transit
SH13535,V0122,DR0032,R052,2025-02-07,Cancelled
SH13536,V0484,DR0193,R172,2024-09-30,Delivered
SH13537,V0177,DR0276,R078,2025-04-17,In Transit
SH13538,V0147,DR0252,R022,2024-04-01,Delivered
SH13539,V0108,DR0146,R033,2024-04-19,Cancelled
SH13540,V0068,DR0289,R136,2025-03-20,Cancelled
SH13541,V0200,DR0004,R193,2024-02-07,In Transit
SH13542,V0338,DR0253,R096,2024-05-27,Cancelled
SH13543,V0395,DR0227,R007,2025-03-20,Delayed
SH13544,V0037,DR0125,R185,2024-02-10,Delivered
SH13545,V0299,DR0098,R194,2023-12-18,Cancelled
SH13546,V0240,DR0267,R199,2024-11-15,Delivered
SH13547,V0287,DR0279,R144,2023-10-26,Cancelled
SH13548,V0406,DR0292,R116,2025-04-14,Cancelled
SH13549,V0363,DR0195,R009,2024-08-16,Delivered
SH13550,V0084,DR0184,R175,2023-08-05,Cancelled
SH13551,V0283,DR0069,R177,2024-03-24,In Transit
SH13552,V0433,DR0087,R100,2024-04-12,In Transit
SH13553,V0156,DR0083,R028,2024-08-14,Delayed
SH13554,V0065,DR0245,R186,2025-01-11,Delayed
SH13555,V0232,DR0229,R165,2024-10-11,Cancelled
SH13556,V0135,DR0020,R191,2025-05-15,Delivered
SH13557,V0037,DR0289,R108,2024-03-04,Cancelled
SH13558,V0027,DR0282,R115,2024-05-01,Delivered
SH13559,V0411,DR0149,R176,2024-12-07,Delayed
SH13560,V0367,DR0078,R043,2024-04-26,In Transit
SH13561,V0181,DR0142,R127,2025-05-30,In Transit
SH13562,V0086,DR0212,R056,2024-06-11,Delayed
SH13563,V0323,DR0098,R089,2024-06-25,Delivered
SH13564,V0043,DR0235,R144,2024-11-09,Delivered
SH13565,V0082,DR0153,R038,2023-12-29,Delayed
SH13566,V0458,DR0244,R135,2025-02-10,Cancelled
SH13567,V0035,DR0052,R092,2025-04-25,In Transit
SH13568,V0292,DR0172,R120,2025-05-22,In Transit
SH13569,V0264,DR0148,R100,2023-08-04,Delayed
SH13570,V0081,DR0260,R122,2024-09-30,Delivered
SH13571,V0333,DR0199,R071,2023-10-01,Delayed
SH13572,V0378,DR0144,R198,2024-01-20,In Transit
SH13573,V0144,DR0138,R185,2024-06-17,Cancelled
SH13574,V0366,DR0229,R018,2024-02-09,Delivered
SH13575,V0480,DR0092,R031,2025-03-25,Delayed
SH13576,V0284,DR0025,R189,2024-08-11,Delayed
SH13577,V0471,DR0024,R096,2023-10-15,In Transit
SH13578,V0500,DR0143,R115,2024-07-06,Delivered
SH13579,V0117,DR0191,R145,2024-10-22,In Transit
SH13580,V0057,DR0001,R128,2023-08-09,Delivered
SH13581,V0289,DR0191,R155,2025-03-17,In Transit
SH13582,V0477,DR0094,R049,2024-06-04,In Transit
SH13583,V0384,DR0128,R152,2024-03-30,Delivered
SH13584,V0343,DR0228,R175,2024-10-30,Cancelled
SH13585,V0477,DR0283,R133,2025-03-10,Delivered
SH13586,V0365,DR0151,R137,2024-03-09,Delivered
SH13587,V0231,DR0021,R154,2024-06-18,Cancelled
SH13588,V0366,DR0225,R131,2024-01-10,Delivered
SH13589,V0142,DR0005,R039,2024-10-09,Delivered
SH13590,V0138,DR0212,R176,2024-10-20,Delivered
SH13591,V0304,DR0203,R191,2024-08-09,Cancelled
SH13592,V0251,DR0169,R061,2024-01-01,Cancelled
SH13593,V0212,DR0010,R115,2024-12-22,Delivered
SH13594,V0244,DR0223,R171,2025-03-19,Delayed
SH13595,V0062,DR0083,R188,2025-04-17,Delayed
SH13596,V0354,DR0257,R089,2025-05-25,Cancelled
SH13597,V0476,DR0297,R159,2023-10-30,Delayed
SH13598,V0178,DR0282,R089,2024-03-28,Cancelled
SH13599,V0222,DR0194,R123,2024-12-18,In Transit
SH13600,V0055,DR0148,R130,2024-11-20,Delayed
SH13601,V0435,DR0097,R056,2024-02-20,Delivered
SH13602,V0248,DR0173,R172,2025-04-26,Cancelled
SH13603,V0112,DR0035,R180,2024-04-08,Cancelled
SH13604,V0264,DR0015,R130,2024-07-06,Delivered
SH13605,V0104,DR0202,R025,2024-06-25,Delayed
SH13606,V0384,DR0283,R185,2025-03-20,In Transit
SH13607,V0020,DR0035,R064,2023-11-02,Delivered
SH13608,V0140,DR0170,R098,2024-06-26,Cancelled
SH13609,V0482,DR0108,R043,2025-04-21,Cancelled
SH13610,V0298,DR0217,R172,2024-03-18,Cancelled
SH13611,V0269,DR0237,R186,2024-04-10,Delivered
SH13612,V0121,DR0147,R051,2024-03-19,Delivered
SH13613,V0102,DR0273,R162,2024-09-09,Delivered
SH13614,V0418,DR0285,R130,2024-11-26,Cancelled
SH13615,V0385,DR0176,R121,2023-09-30,Delayed
SH13616,V0348,DR0266,R029,2023-12-20,Delivered
SH13617,V0424,DR0068,R188,2024-11-19,Delayed
SH13618,V0162,DR0287,R006,2023-08-19,Delivered
SH13619,V0227,DR0124,R179,2023-07-28,In Transit
SH13620,V0365,DR0062,R014,2023-11-09,In Transit
SH13621,V0195,DR0164,R002,2025-04-14,Delayed
SH13622,V0416,DR0269,R191,2024-12-13,Delayed
SH13623,V0097,DR0075,R029,2024-11-19,Delivered
SH13624,V0124,DR0163,R037,2024-11-28,Delayed
SH13625,V0406,DR0240,R046,2025-06-18,Delivered
SH13626,V0414,DR0110,R011,2025-06-12,Cancelled
SH13627,V0048,DR0109,R084,2024-08-26,Cancelled
SH13628,V0056,DR0282,R169,2023-09-17,Delivered
SH13629,V0101,DR0256,R014,2024-10-05,Delivered
SH13630,V0127,DR0148,R150,2023-09-07,In Transit
SH13631,V0098,DR0027,R193,2024-02-07,Cancelled
SH13632,V0108,DR0014,R032,2024-01-14,Cancelled
SH13633,V0080,DR0290,R156,2023-07-19,In Transit
SH13634,V0136,DR0052,R067,2024-08-05,In Transit
SH13635,V0317,DR0129,R033,2025-06-13,Delivered
SH13636,V0234,DR0046,R069,2023-09-07,Delivered
SH13637,V0373,DR0068,R163,2024-06-23,In Transit
SH13638,V0153,DR0081,R135,2024-05-17,Delayed
SH13639,V0468,DR0095,R058,2024-01-29,Cancelled
SH13640,V0373,DR0231,R040,2024-10-26,Delivered
SH13641,V0377,DR0135,R043,2024-11-26,In Transit
SH13642,V0189,DR0038,R104,2025-06-01,In Transit
SH13643,V0041,DR0159,R016,2024-01-27,Delayed
SH13644,V0355,DR0008,R184,2025-03-30,In Transit
SH13645,V0470,DR0287,R068,2025-03-15,Delayed
SH13646,V0185,DR0274,R121,2024-03-19,Delayed
SH13647,V0061,DR0101,R107,2025-03-28,In Transit
SH13648,V0489,DR0132,R024,2024-01-08,Delivered
SH13649,V0190,DR0255,R034,2023-08-28,Delivered
SH13650,V0091,DR0168,R069,2025-05-04,Cancelled
SH13651,V0227,DR0011,R009,2023-11-17,Delayed
SH13652,V0008,DR0249,R052,2024-04-14,Delayed
SH13653,V0363,DR0069,R174,2023-09-22,In Transit
SH13654,V0333,DR0208,R050,2025-05-06,Delayed
SH13655,V0282,DR0078,R155,2024-01-21,Delivered
SH13656,V0456,DR0235,R001,2024-10-28,Delayed
SH13657,V0291,DR0114,R122,2024-05-15,Delivered
SH13658,V0277,DR0286,R068,2024-08-02,Delayed
SH13659,V0101,DR0088,R097,2024-01-16,Delivered
SH13660,V0193,DR0233,R155,2023-10-24,Delayed
SH13661,V0389,DR0262,R117,2024-03-28,Cancelled
SH13662,V0353,DR0205,R010,2023-08-10,Delivered
SH13663,V0067,DR0020,R035,2024-01-16,Delivered
SH13664,V0347,DR0198,R018,2025-03-12,Delivered
SH13665,V0286,DR0026,R039,2025-01-27,Cancelled
SH13666,V0042,DR0295,R174,2024-06-04,Delivered
SH13667,V0120,DR0295,R035,2024-05-08,Cancelled
SH13668,V0140,DR0228,R162,2023-10-30,Delayed
SH13669,V0210,DR0240,R082,2024-12-31,Cancelled
SH13670,V0084,DR0017,R117,2025-01-31,Cancelled
SH13671,V0473,DR0257,R198,2023-10-22,Delivered
SH13672,V0283,DR0200,R027,2024-12-31,Delivered
SH13673,V0344,DR0188,R154,2024-09-17,In Transit
SH13674,V0045,DR0080,R175,2023-08-07,Cancelled
SH13675,V0038,DR0121,R125,2025-05-03,Delivered
SH13676,V0141,DR0119,R068,2024-02-19,In Transit
SH13677,V0212,DR0036,R170,2023-12-30,Delayed
SH13678,V0013,DR0296,R089,2025-01-14,Cancelled
SH13679,V0173,DR0022,R103,2024-03-29,Delivered
SH13680,V0225,DR0172,R100,2024-11-09,Delayed
SH13681,V0461,DR0181,R172,2025-03-04,Delivered
SH13682,V0329,DR0107,R002,2023-08-08,Delivered
SH13683,V0288,DR0266,R088,2025-06-04,Cancelled
SH13684,V0444,DR0028,R114,2024-01-28,Delayed
SH13685,V0268,DR0146,R080,2023-06-26,Cancelled
SH13686,V0266,DR0090,R169,2023-12-20,Cancelled
SH13687,V0250,DR0255,R115,2024-11-28,Cancelled
SH13688,V0253,DR0014,R024,2024-08-13,Cancelled
SH13689,V0027,DR0017,R061,2023-10-16,Cancelled
SH13690,V0047,DR0131,R023,2023-09-25,In Transit
SH13691,V0104,DR0202,R035,2024-09-13,Cancelled
SH13692,V0478,DR0176,R198,2024-07-28,Delayed
SH13693,V0040,DR0055,R170,2025-03-04,Delivered
SH13694,V0205,DR0198,R016,2024-08-24,In Transit
SH13695,V0274,DR0221,R022,2024-09-28,Delivered
SH13696,V0417,DR0265,R020,2025-06-14,Delivered
SH13697,V0455,DR0162,R152,2023-10-30,Delayed
SH13698,V0331,DR0241,R159,2024-10-11,Cancelled
SH13699,V0061,DR0261,R101,2023-09-20,Cancelled
SH13700,V0463,DR0160,R128,2024-01-01,Cancelled
SH13701,V0168,DR0186,R135,2023-08-05,Cancelled
SH13702,V0391,DR0176,R153,2024-05-11,Delivered
SH13703,V0409,DR0178,R194,2024-08-11,In Transit
SH13704,V0227,DR0286,R172,2024-11-27,Delivered
SH13705,V0441,DR0222,R153,2023-07-12,In Transit
SH13706,V0001,DR0258,R011,2024-11-27,Delivered
SH13707,V0429,DR0196,R044,2025-03-22,Cancelled
SH13708,V0318,DR0062,R101,2023-08-06,Delivered
SH13709,V0324,DR0281,R059,2024-10-21,Delayed
SH13710,V0155,DR0144,R076,2023-09-14,Cancelled
SH13711,V0373,DR0218,R134,2023-07-28,Cancelled
SH13712,V0199,DR0114,R040,2023-09-01,In Transit
SH13713,V0166,DR0167,R122,2024-04-17,In Transit
SH13714,V0182,DR0071,R032,2023-10-22,Delayed
SH13715,V0298,DR0216,R140,2024-11-08,Delayed
SH13716,V0172,DR0061,R163,2023-09-21,Cancelled
SH13717,V0484,DR0252,R155,2024-01-09,Cancelled
SH13718,V0328,DR0146,R038,2024-11-10,In Transit
SH13719,V0076,DR0064,R153,2025-04-18,Delayed
SH13720,V0315,DR0226,R083,2024-09-08,In Transit
SH13721,V0347,DR0200,R039,2023-12-24,Cancelled
SH13722,V0137,DR0048,R190,2024-10-23,Delivered
SH13723,V0078,DR0117,R099,2024-02-04,Cancelled
SH13724,V0331,DR0037,R093,2023-08-24,Cancelled
SH13725,V0325,DR0286,R103,2023-12-12,In Transit
SH13726,V0121,DR0262,R032,2025-05-29,Delivered
SH13727,V0157,DR0099,R196,2023-09-04,In Transit
SH13728,V0275,DR0038,R078,2024-07-01,In Transit
SH13729,V0008,DR0124,R052,2023-07-21,Cancelled
SH13730,V0045,DR0053,R131,2024-09-29,In Transit
SH13731,V0405,DR0238,R076,2024-05-07,Delivered
SH13732,V0394,DR0208,R108,2023-12-18,Delivered
SH13733,V0186,DR0117,R127,2024-01-16,Cancelled
SH13734,V0140,DR0249,R089,2023-08-11,Delivered
SH13735,V0048,DR0299,R002,2023-10-31,In Transit
SH13736,V0134,DR0129,R144,2024-02-20,In Transit
SH13737,V0367,DR0075,R159,2024-08-28,Cancelled
SH13738,V0204,DR0193,R105,2025-01-01,Cancelled
SH13739,V0346,DR0297,R075,2024-07-19,In Transit
SH13740,V0034,DR0095,R088,2024-05-10,In Transit
SH13741,V0157,DR0024,R071,2024-05-11,Delivered
SH13742,V0424,DR0231,R104,2023-11-13,Delivered
SH13743,V0075,DR0080,R150,2025-02-08,Cancelled
SH13744,V0016,DR0166,R178,2023-11-20,Delayed
SH13745,V0450,DR0018,R088,2023-12-18,Delivered
SH13746,V0459,DR0254,R162,2024-02-16,In Transit
SH13747,V0072,DR0036,R040,2023-07-24,In Transit
SH13748,V0118,DR0051,R067,2023-12-01,Cancelled
SH13749,V0457,DR0212,R087,2025-05-08,Cancelled
SH13750,V0403,DR0108,R016,2024-04-23,Cancelled
SH13751,V0410,DR0072,R106,2023-10-28,In Transit
SH13752,V0305,DR0146,R124,2024-05-25,In Transit
SH13753,V0363,DR0177,R159,2024-08-01,Cancelled
SH13754,V0500,DR0192,R167,2025-06-08,Delayed
SH13755,V0268,DR0218,R199,2024-06-14,Delivered
SH13756,V0166,DR0086,R120,2024-07-13,Delivered
SH13757,V0200,DR0213,R030,2024-04-12,Delivered
SH13758,V0386,DR0055,R157,2023-07-26,In Transit
SH13759,V0289,DR0224,R180,2024-12-31,Cancelled
SH13760,V0147,DR0271,R088,2024-10-10,In Transit
SH13761,V0016,DR0177,R179,2024-02-05,In Transit
SH13762,V0214,DR0241,R088,2025-03-26,Delayed
SH13763,V0072,DR0160,R148,2024-01-28,Delivered
SH13764,V0005,DR0042,R132,2024-11-19,In Transit
SH13765,V0059,DR0018,R076,2024-04-28,In Transit
SH13766,V0006,DR0076,R116,2024-02-07,In Transit
SH13767,V0417,DR0015,R025,2023-07-15,Delivered
SH13768,V0168,DR0133,R140,2024-08-14,Delayed
SH13769,V0135,DR0135,R171,2024-12-22,In Transit
SH13770,V0150,DR0212,R042,2024-03-11,Cancelled
SH13771,V0275,DR0097,R058,2023-07-19,Delivered
SH13772,V0135,DR0250,R165,2023-09-03,Delivered
SH13773,V0221,DR0082,R010,2023-08-11,Delayed
SH13774,V0320,DR0225,R080,2023-08-26,Delayed
SH13775,V0296,DR0147,R111,2024-08-21,Delivered
SH13776,V0214,DR0067,R130,2024-08-09,In Transit
SH13777,V0428,DR0230,R108,2025-04-03,Delayed
SH13778,V0416,DR0082,R031,2024-02-22,In Transit
SH13779,V0291,DR0279,R109,2024-01-09,In Transit
SH13780,V0205,DR0276,R069,2023-10-31,Cancelled
SH13781,V0161,DR0072,R182,2025-05-01,Cancelled
SH13782,V0163,DR0110,R175,2024-04-19,Delivered
SH13783,V0420,DR0217,R188,2023-10-19,In Transit
SH13784,V0229,DR0180,R084,2024-03-16,Delivered
SH13785,V0192,DR0277,R029,2025-05-21,Cancelled
SH13786,V0037,DR0050,R031,2024-12-15,Delivered
SH13787,V0257,DR0151,R122,2024-12-09,Cancelled
SH13788,V0455,DR0208,R054,2023-12-07,In Transit
SH13789,V0058,DR0139,R165,2025-05-23,Delivered
SH13790,V0398,DR0192,R106,2024-12-02,In Transit
SH13791,V0296,DR0216,R169,2024-05-14,In Transit
SH13792,V0081,DR0209,R173,2023-08-19,Delayed
SH13793,V0343,DR0240,R139,2023-10-05,In Transit
SH13794,V0279,DR0123,R070,2024-10-23,Cancelled
SH13795,V0004,DR0102,R135,2025-04-24,Delayed
SH13796,V0459,DR0289,R150,2024-01-15,Delivered
SH13797,V0273,DR0071,R006,2023-11-22,Cancelled
SH13798,V0222,DR0126,R140,2023-07-18,Delayed
SH13799,V0477,DR0160,R172,2024-02-20,Cancelled
SH13800,V0366,DR0219,R148,2023-11-29,In Transit
SH13801,V0364,DR0160,R082,2023-07-12,Cancelled
SH13802,V0010,DR0096,R018,2023-09-30,Delayed
SH13803,V0352,DR0159,R081,2023-09-24,Delayed
SH13804,V0039,DR0062,R200,2025-01-08,Delivered
SH13805,V0163,DR0284,R191,2024-09-04,Delivered
SH13806,V0373,DR0281,R126,2023-08-25,Delayed
SH13807,V0116,DR0152,R108,2024-02-17,Cancelled
SH13808,V0051,DR0175,R027,2024-03-12,Delayed
SH13809,V0378,DR0176,R018,2025-04-27,Cancelled
SH13810,V0345,DR0226,R178,2025-01-16,Delivered
SH13811,V0411,DR0053,R074,2025-03-21,Cancelled
SH13812,V0016,DR0272,R020,2023-09-12,Delayed
SH13813,V0268,DR0001,R152,2023-12-14,Delivered
SH13814,V0220,DR0190,R111,2024-09-06,In Transit
SH13815,V0317,DR0156,R129,2023-07-13,Cancelled
SH13816,V0210,DR0035,R070,2025-04-12,In Transit
SH13817,V0191,DR0292,R042,2024-09-13,Delivered
SH13818,V0333,DR0153,R023,2024-10-17,In Transit
SH13819,V0427,DR0048,R140,2024-11-05,In Transit
SH13820,V0169,DR0177,R155,2023-10-04,In Transit
SH13821,V0223,DR0234,R047,2024-08-25,Delivered
SH13822,V0469,DR0276,R127,2025-01-22,Delivered
SH13823,V0370,DR0254,R097,2023-06-28,Delayed
SH13824,V0328,DR0271,R016,2024-04-08,Cancelled
SH13825,V0388,DR0179,R084,2024-12-28,Delayed
SH13826,V0156,DR0236,R194,2025-06-08,Cancelled
SH13827,V0123,DR0262,R155,2023-06-28,Cancelled
SH13828,V0250,DR0141,R020,2024-12-14,Delayed
SH13829,V0133,DR0202,R161,2024-08-11,Delivered
SH13830,V0487,DR0219,R070,2024-07-01,Cancelled
SH13831,V0018,DR0112,R081,2025-05-17,Delayed
SH13832,V0487,DR0085,R136,2024-02-13,Delivered
SH13833,V0377,DR0209,R119,2023-09-20,Delivered
SH13834,V0373,DR0243,R154,2024-12-14,Cancelled
SH13835,V0209,DR0072,R005,2023-10-10,In Transit
SH13836,V0290,DR0003,R032,2025-03-08,Delayed
SH13837,V0013,DR0285,R095,2023-07-28,Cancelled
SH13838,V0216,DR0126,R102,2025-06-08,Delivered
SH13839,V0042,DR0281,R081,2024-06-15,Delayed
SH13840,V0212,DR0138,R194,2024-10-06,Delivered
SH13841,V0077,DR0076,R183,2024-11-28,In Transit
SH13842,V0099,DR0048,R145,2024-08-23,Delivered
SH13843,V0162,DR0137,R188,2023-08-11,Delayed
SH13844,V0440,DR0228,R162,2025-03-17,In Transit
SH13845,V0451,DR0223,R074,2025-04-27,In Transit
SH13846,V0231,DR0148,R125,2023-07-15,Delayed
SH13847,V0134,DR0080,R137,2024-06-28,In Transit
SH13848,V0248,DR0179,R067,2024-10-28,Delayed
SH13849,V0401,DR0003,R078,2023-07-04,Delayed
SH13850,V0436,DR0144,R114,2025-02-11,Delayed
SH13851,V0276,DR0293,R065,2024-09-19,Delivered
SH13852,V0184,DR0265,R167,2025-01-15,Cancelled
SH13853,V0285,DR0291,R002,2024-03-29,Cancelled
SH13854,V0454,DR0191,R193,2024-04-30,In Transit
SH13855,V0047,DR0025,R074,2023-08-14,Delivered
SH13856,V0183,DR0178,R078,2025-05-08,In Transit
SH13857,V0036,DR0126,R118,2024-11-15,In Transit
SH13858,V0221,DR0288,R009,2025-05-13,Cancelled
SH13859,V0204,DR0113,R152,2024-07-13,Cancelled
SH13860,V0180,DR0055,R152,2023-10-29,Delivered
SH13861,V0472,DR0231,R103,2023-07-03,In Transit
SH13862,V0360,DR0037,R045,2024-06-23,Delayed
SH13863,V0038,DR0173,R022,2024-04-19,Delayed
SH13864,V0020,DR0036,R168,2024-08-30,Delayed
SH13865,V0449,DR0097,R108,2023-07-20,In Transit
SH13866,V0409,DR0144,R094,2024-05-05,Delivered
SH13867,V0145,DR0129,R064,2024-05-14,In Transit
SH13868,V0126,DR0186,R145,2024-06-02,In Transit
SH13869,V0031,DR0108,R080,2023-11-30,In Transit
SH13870,V0308,DR0124,R131,2024-01-30,In Transit
SH13871,V0016,DR0177,R009,2025-01-11,Delayed
SH13872,V0434,DR0222,R145,2023-11-28,Delayed
SH13873,V0058,DR0030,R173,2024-08-28,Cancelled
SH13874,V0197,DR0265,R194,2023-11-11,Cancelled
SH13875,V0127,DR0285,R184,2025-03-10,Cancelled
SH13876,V0329,DR0260,R186,2023-11-09,Cancelled
SH13877,V0387,DR0001,R006,2025-04-10,Delivered
SH13878,V0066,DR0094,R108,2024-11-09,Delayed
SH13879,V0317,DR0140,R044,2024-02-27,In Transit
SH13880,V0477,DR0246,R146,2024-06-22,Delivered
SH13881,V0071,DR0009,R042,2024-12-05,Delayed
SH13882,V0213,DR0289,R050,2025-03-24,Delayed
SH13883,V0078,DR0116,R125,2024-04-30,Delayed
SH13884,V0440,DR0230,R044,2023-11-17,Delivered
SH13885,V0471,DR0236,R191,2024-04-08,Delivered
SH13886,V0458,DR0147,R180,2025-02-24,Delivered
SH13887,V0204,DR0122,R031,2025-02-22,Delayed
SH13888,V0280,DR0107,R106,2025-03-09,In Transit
SH13889,V0134,DR0210,R098,2023-10-28,Cancelled
SH13890,V0305,DR0038,R076,2024-10-18,Delayed
SH13891,V0107,DR0136,R165,2024-01-03,Delayed
SH13892,V0436,DR0272,R194,2023-08-01,Delivered
SH13893,V0271,DR0214,R005,2024-10-17,In Transit
SH13894,V0247,DR0148,R056,2023-12-11,In Transit
SH13895,V0347,DR0275,R089,2024-07-22,Cancelled
SH13896,V0250,DR0118,R155,2024-12-27,In Transit
SH13897,V0235,DR0249,R085,2024-01-07,Delivered
SH13898,V0113,DR0073,R150,2025-06-17,Cancelled
SH13899,V0162,DR0285,R147,2024-04-28,In Transit
SH13900,V0079,DR0217,R172,2023-08-27,Delayed
SH13901,V0150,DR0168,R196,2025-03-01,Cancelled
SH13902,V0323,DR0133,R030,2025-03-05,Delivered
SH13903,V0413,DR0155,R019,2024-05-13,Cancelled
SH13904,V0238,DR0035,R134,2024-12-21,In Transit
SH13905,V0154,DR0026,R191,2023-10-23,Cancelled
SH13906,V0008,DR0096,R063,2025-01-07,Cancelled
SH13907,V0352,DR0200,R035,2024-04-29,Cancelled
SH13908,V0030,DR0075,R005,2025-05-04,Delivered
SH13909,V0378,DR0017,R125,2023-11-20,Cancelled
SH13910,V0471,DR0166,R038,2024-01-21,Cancelled
SH13911,V0038,DR0096,R094,2024-09-09,Cancelled
SH13912,V0150,DR0033,R045,2025-04-08,In Transit
SH13913,V0436,DR0051,R156,2024-12-18,In Transit
SH13914,V0149,DR0232,R127,2024-04-22,In Transit
SH13915,V0040,DR0086,R078,2024-05-11,Cancelled
SH13916,V0319,DR0282,R067,2024-03-13,Delayed
SH13917,V0127,DR0211,R112,2023-08-14,Delayed
SH13918,V0490,DR0174,R050,2024-08-13,Delivered
SH13919,V0274,DR0130,R110,2024-05-26,Delayed
SH13920,V0144,DR0287,R065,2023-12-29,Delayed
SH13921,V0016,DR0294,R150,2023-08-31,Delivered
SH13922,V0157,DR0166,R196,2023-08-07,Cancelled
SH13923,V0280,DR0181,R164,2024-12-18,Delivered
SH13924,V0469,DR0135,R028,2025-05-18,Delivered
SH13925,V0347,DR0279,R004,2024-10-30,Delayed
SH13926,V0077,DR0156,R018,2023-08-07,In Transit
SH13927,V0224,DR0167,R068,2023-07-23,Delayed
SH13928,V0097,DR0199,R099,2025-02-27,In Transit
SH13929,V0105,DR0212,R149,2023-09-18,Delivered
SH13930,V0081,DR0062,R058,2024-04-30,Delivered
SH13931,V0209,DR0253,R032,2024-04-19,In Transit
SH13932,V0260,DR0235,R082,2024-07-16,Cancelled
SH13933,V0430,DR0015,R059,2024-07-21,Cancelled
SH13934,V0021,DR0262,R003,2024-02-25,Delayed
SH13935,V0114,DR0057,R070,2024-11-29,Delivered
SH13936,V0122,DR0183,R175,2023-09-02,In Transit
SH13937,V0082,DR0261,R049,2023-12-03,Delivered
SH13938,V0075,DR0186,R094,2023-09-28,In Transit
SH13939,V0435,DR0231,R015,2025-01-05,Cancelled
SH13940,V0177,DR0183,R102,2024-04-14,Delayed
SH13941,V0119,DR0026,R157,2023-12-01,Delayed
SH13942,V0193,DR0103,R043,2024-07-14,Delayed
SH13943,V0306,DR0241,R173,2025-03-04,Cancelled
SH13944,V0182,DR0204,R147,2024-06-17,Delayed
SH13945,V0318,DR0221,R105,2024-08-20,Cancelled
SH13946,V0452,DR0073,R137,2024-07-03,Cancelled
SH13947,V0266,DR0136,R012,2025-02-26,Delivered
SH13948,V0490,DR0170,R052,2024-06-08,Cancelled
SH13949,V0220,DR0084,R108,2024-10-25,Cancelled
SH13950,V0104,DR0187,R185,2024-02-02,In Transit
SH13951,V0092,DR0001,R058,2025-05-12,Delayed
SH13952,V0026,DR0217,R009,2024-11-25,Cancelled
SH13953,V0093,DR0081,R013,2025-05-27,Delivered
SH13954,V0491,DR0181,R179,2024-03-30,Delayed
SH13955,V0158,DR0111,R107,2023-06-28,In Transit
SH13956,V0462,DR0126,R145,2024-02-01,Cancelled
SH13957,V0198,DR0029,R025,2025-02-09,Delivered
SH13958,V0255,DR0138,R148,2024-07-29,Delivered
SH13959,V0134,DR0011,R147,2024-02-14,Delayed
SH13960,V0215,DR0113,R095,2024-03-06,Delivered
SH13961,V0151,DR0002,R153,2024-03-21,In Transit
SH13962,V0206,DR0011,R009,2024-01-05,Delivered
