callID,customerID,planID,callDate,durationMin,callType
CA19465,C2967,PL0031,2024-05-27,45,ISD
CA19466,C1493,PL0422,2025-05-24,44,STD
CA19467,C0361,PL0818,2023-09-04,19,STD
CA19468,C0763,PL0859,2024-10-20,59,ISD
CA19469,C2121,PL0483,2024-05-11,48,STD
CA19470,C3041,PL0636,2024-11-06,37,ISD
CA19471,C2685,PL0271,2023-09-25,39,STD
CA19472,C1242,PL0868,2024-06-30,13,STD
CA19473,C0112,PL0505,2024-12-09,14,ISD
CA19474,C1186,PL0948,2023-11-04,27,ISD
CA19475,C0033,PL0094,2024-01-21,52,Local
CA19476,C0848,PL0725,2023-08-14,7,STD
CA19477,C0816,PL0035,2023-09-29,38,STD
CA19478,C1556,PL0393,2025-02-17,34,STD
CA19479,C2835,PL0965,2023-11-14,19,ISD
CA19480,C3179,PL0530,2024-09-02,49,Local
CA19481,C2247,PL0170,2025-01-27,24,ISD
CA19482,C0417,PL0818,2023-12-31,25,ISD
CA19483,C0269,PL0830,2023-12-01,39,Local
CA19484,C3265,PL0780,2024-06-27,34,STD
CA19485,C2914,PL0545,2023-10-22,56,Local
CA19486,C0192,PL0463,2024-04-16,49,STD
CA19487,C3234,PL0463,2025-01-18,34,Local
CA19488,C3290,PL0821,2024-06-05,54,STD
CA19489,C0611,PL0699,2023-12-25,56,Local
CA19490,C3208,PL0080,2024-06-04,10,Local
CA19491,C1785,PL0455,2025-01-13,44,Local
CA19492,C1889,PL0728,2023-09-19,47,Local
CA19493,C3281,PL0507,2024-04-01,24,ISD
CA19494,C1580,PL0676,2025-03-30,56,STD
CA19495,C1527,PL0675,2023-09-22,45,ISD
CA19496,C1285,PL0276,2024-02-15,1,Local
CA19497,C0388,PL0388,2023-12-25,28,STD
CA19498,C3420,PL0510,2024-08-05,11,Local
CA19499,C1391,PL0299,2024-06-21,29,STD
CA19500,C3096,PL0839,2024-04-24,51,Local
CA19501,C2990,PL0034,2024-02-01,51,Local
CA19502,C0701,PL0555,2024-11-13,19,Local
CA19503,C1153,PL0062,2025-03-16,44,ISD
CA19504,C2604,PL0203,2023-07-12,35,Local
CA19505,C3178,PL0313,2025-02-01,23,ISD
CA19506,C2516,PL0829,2024-03-20,13,STD
CA19507,C1604,PL0283,2023-10-09,20,Local
CA19508,C3284,PL0438,2024-08-19,40,Local
CA19509,C3469,PL0701,2023-07-01,37,Local
CA19510,C1345,PL0551,2024-10-12,21,STD
CA19511,C1722,PL0883,2024-04-07,6,Local
CA19512,C1435,PL0931,2025-01-11,40,STD
CA19513,C2317,PL0705,2023-11-22,2,Local
CA19514,C1708,PL0753,2024-01-11,6,STD
CA19515,C0953,PL0106,2024-07-14,22,ISD
CA19516,C0512,PL0113,2024-05-28,35,Local
CA19517,C2270,PL0674,2023-08-01,17,ISD
CA19518,C1048,PL0941,2025-05-26,17,STD
CA19519,C0514,PL0794,2024-09-23,42,STD
CA19520,C0932,PL0478,2024-09-15,14,STD
CA19521,C1714,PL0474,2023-07-12,33,ISD
CA19522,C1065,PL0440,2024-07-11,3,STD
CA19523,C1472,PL0395,2024-03-20,46,ISD
CA19524,C1415,PL0833,2024-04-23,45,Local
CA19525,C3099,PL0111,2025-03-06,23,STD
CA19526,C1719,PL0206,2025-04-23,59,STD
CA19527,C1067,PL0137,2023-08-29,20,Local
CA19528,C1172,PL0402,2023-11-30,1,STD
CA19529,C2354,PL0797,2023-12-11,48,Local
CA19530,C2934,PL0216,2023-07-07,49,STD
CA19531,C0944,PL0615,2024-11-09,27,ISD
CA19532,C0195,PL0120,2024-02-17,3,STD
CA19533,C2214,PL0188,2023-11-09,43,STD
CA19534,C1107,PL0775,2024-01-31,7,ISD
CA19535,C0508,PL0080,2023-07-31,11,ISD
CA19536,C1772,PL0897,2025-06-18,8,STD
CA19537,C0786,PL0420,2024-05-09,33,STD
CA19538,C2402,PL0241,2025-02-17,29,ISD
CA19539,C2109,PL0511,2024-02-14,28,STD
CA19540,C0942,PL0236,2023-07-27,15,STD
CA19541,C0545,PL0381,2024-02-20,45,STD
CA19542,C1223,PL0957,2024-06-11,37,ISD
CA19543,C0257,PL0888,2024-12-02,43,STD
CA19544,C2791,PL0260,2024-05-15,18,STD
CA19545,C3379,PL0824,2023-12-21,38,ISD
CA19546,C2702,PL0544,2025-04-26,52,STD
CA19547,C1261,PL0881,2023-09-19,23,STD
CA19548,C0571,PL0064,2023-07-30,7,Local
CA19549,C1374,PL0050,2024-03-08,51,Local
CA19550,C2981,PL0028,2024-09-15,39,ISD
CA19551,C0040,PL0835,2024-10-19,28,STD
CA19552,C1165,PL0222,2024-02-06,25,STD
CA19553,C2831,PL0789,2024-04-30,56,STD
CA19554,C3311,PL0842,2023-08-01,8,Local
CA19555,C2131,PL0820,2024-04-09,34,Local
CA19556,C2658,PL0470,2024-09-24,36,ISD
CA19557,C3314,PL0702,2025-04-04,38,Local
CA19558,C0054,PL0751,2025-05-31,44,STD
CA19559,C3080,PL0262,2025-03-26,57,ISD
CA19560,C3349,PL0198,2024-10-03,33,STD
CA19561,C0910,PL0033,2023-12-19,50,STD
CA19562,C3078,PL0537,2023-08-16,42,Local
CA19563,C2291,PL0334,2025-01-29,5,Local
CA19564,C1076,PL0511,2023-10-23,22,STD
CA19565,C2049,PL0572,2024-02-01,19,STD
CA19566,C3488,PL0755,2024-06-26,38,STD
CA19567,C0353,PL0343,2023-11-09,43,STD
CA19568,C3115,PL0605,2024-03-23,13,ISD
CA19569,C1054,PL0629,2024-01-16,1,ISD
CA19570,C0125,PL0984,2024-01-20,47,ISD
CA19571,C0147,PL0576,2024-07-06,8,STD
CA19572,C2802,PL0911,2024-03-07,10,ISD
CA19573,C1345,PL0747,2025-01-18,12,ISD
CA19574,C2416,PL0954,2023-06-30,46,Local
CA19575,C2025,PL0257,2023-12-26,4,STD
CA19576,C2162,PL0360,2023-10-04,17,ISD
CA19577,C0300,PL0034,2024-07-05,21,STD
CA19578,C2154,PL0331,2025-01-06,20,STD
CA19579,C0145,PL0979,2024-10-18,43,STD
CA19580,C2598,PL0937,2023-11-21,3,Local
CA19581,C1737,PL0005,2024-07-22,24,Local
CA19582,C0372,PL0994,2025-03-04,10,ISD
CA19583,C3218,PL0373,2025-04-11,5,Local
CA19584,C0989,PL0352,2023-11-24,4,ISD
CA19585,C1483,PL0469,2023-09-12,44,ISD
CA19586,C2414,PL0749,2024-09-10,59,Local
CA19587,C2248,PL0528,2024-09-10,26,Local
CA19588,C0757,PL0876,2024-04-08,26,STD
CA19589,C3173,PL0414,2024-01-18,19,ISD
CA19590,C3472,PL0029,2023-09-07,24,Local
CA19591,C1584,PL0849,2024-06-22,59,ISD
CA19592,C1560,PL0254,2024-06-17,4,STD
CA19593,C1653,PL0166,2023-08-27,33,Local
CA19594,C3296,PL0204,2025-01-10,9,STD
CA19595,C2264,PL0587,2025-01-21,20,ISD
CA19596,C2630,PL0991,2024-11-15,55,STD
CA19597,C1659,PL0621,2025-03-27,50,ISD
CA19598,C1823,PL0937,2024-03-06,18,Local
CA19599,C1613,PL0617,2024-05-20,47,ISD
CA19600,C3091,PL0293,2024-05-28,47,STD
CA19601,C3124,PL0098,2025-06-05,55,ISD
CA19602,C0491,PL0550,2024-11-08,4,Local
CA19603,C3222,PL0203,2024-03-17,16,STD
CA19604,C2885,PL0986,2024-08-22,58,Local
CA19605,C1176,PL0079,2024-01-18,58,Local
CA19606,C3314,PL0955,2023-11-02,32,STD
CA19607,C2923,PL0544,2024-10-20,34,ISD
CA19608,C0408,PL0209,2024-06-10,55,ISD
CA19609,C0097,PL0046,2024-08-08,60,ISD
CA19610,C1459,PL0248,2024-02-05,32,Local
CA19611,C0683,PL0334,2024-10-30,27,STD
CA19612,C3469,PL0813,2024-11-06,30,STD
CA19613,C0093,PL0963,2024-06-10,31,Local
CA19614,C2571,PL0189,2023-11-27,56,ISD
CA19615,C1666,PL0830,2024-05-11,36,ISD
CA19616,C3385,PL0290,2025-02-18,46,Local
CA19617,C2071,PL0630,2025-01-23,6,Local
CA19618,C0988,PL0058,2023-09-09,31,Local
CA19619,C0541,PL0816,2025-04-28,56,ISD
CA19620,C2704,PL0670,2024-12-30,15,ISD
CA19621,C0144,PL0638,2024-08-26,5,STD
CA19622,C1185,PL0480,2024-04-25,27,ISD
CA19623,C0152,PL0835,2024-10-10,36,ISD
CA19624,C0727,PL0985,2025-03-31,39,STD
CA19625,C3407,PL0240,2024-09-17,31,STD
CA19626,C0947,PL0416,2023-10-25,50,Local
CA19627,C2661,PL0196,2023-11-28,18,Local
CA19628,C1320,PL0158,2024-06-06,48,STD
CA19629,C2003,PL0627,2024-07-01,37,ISD
CA19630,C1392,PL0830,2025-01-12,48,ISD
CA19631,C1215,PL0920,2023-06-20,39,ISD
CA19632,C1765,PL0368,2024-05-23,56,Local
CA19633,C1411,PL0437,2023-08-10,16,Local
CA19634,C0238,PL0188,2024-11-12,1,Local
CA19635,C2419,PL0564,2024-05-16,6,ISD
CA19636,C0889,PL0772,2023-11-04,20,Local
CA19637,C3146,PL0451,2023-11-22,22,STD
CA19638,C1297,PL0810,2025-01-02,33,Local
CA19639,C2647,PL0054,2025-04-13,16,Local
CA19640,C0583,PL0897,2023-12-14,34,STD
CA19641,C0333,PL0303,2025-05-15,25,STD
CA19642,C0684,PL0342,2025-04-14,36,STD
CA19643,C0613,PL0962,2024-07-02,5,ISD
CA19644,C0458,PL0137,2025-04-21,1,ISD
CA19645,C2816,PL0950,2023-11-12,28,Local
CA19646,C0418,PL0258,2023-09-23,34,Local
CA19647,C1809,PL0543,2025-05-16,49,Local
CA19648,C0530,PL0419,2024-12-10,31,STD
CA19649,C1007,PL0071,2024-03-29,27,Local
CA19650,C2261,PL0047,2024-07-23,54,Local
CA19651,C1589,PL0537,2024-05-17,20,Local
CA19652,C1160,PL0922,2023-06-28,40,Local
CA19653,C1133,PL0308,2024-07-23,31,Local
CA19654,C0233,PL0394,2025-04-26,56,Local
CA19655,C2390,PL0798,2024-07-22,2,Local
CA19656,C2209,PL0535,2025-06-08,47,STD
CA19657,C1468,PL0812,2023-11-06,46,Local
CA19658,C1957,PL0029,2024-11-22,37,Local
CA19659,C1762,PL0904,2025-06-10,23,ISD
CA19660,C1316,PL0462,2023-11-23,44,STD
CA19661,C0045,PL0179,2023-08-10,55,ISD
CA19662,C1435,PL0614,2024-12-02,41,ISD
CA19663,C3040,PL0839,2024-04-22,40,Local
CA19664,C2186,PL0108,2024-09-26,15,ISD
CA19665,C2018,PL0959,2024-05-28,31,ISD
CA19666,C1920,PL0420,2023-10-09,57,ISD
CA19667,C0381,PL0353,2023-11-15,36,ISD
CA19668,C0086,PL0347,2025-06-07,11,STD
CA19669,C0729,PL0689,2023-10-02,60,STD
CA19670,C2333,PL0044,2024-03-09,52,ISD
CA19671,C2258,PL0405,2025-06-17,25,ISD
CA19672,C2947,PL0616,2024-02-04,25,Local
CA19673,C3459,PL0272,2024-02-27,12,Local
CA19674,C0478,PL0657,2024-09-11,59,STD
CA19675,C2496,PL0039,2024-02-18,44,Local
CA19676,C2220,PL0635,2025-04-24,25,ISD
CA19677,C0535,PL0326,2025-04-11,55,Local
CA19678,C1254,PL0239,2025-04-30,8,Local
CA19679,C0617,PL0847,2024-10-01,31,ISD
CA19680,C3363,PL0058,2023-08-08,17,ISD
CA19681,C2373,PL0039,2025-02-07,40,STD
CA19682,C1018,PL0882,2023-10-25,56,Local
CA19683,C2958,PL0626,2024-10-27,14,Local
CA19684,C3097,PL0490,2024-02-28,27,STD
CA19685,C0388,PL0019,2025-01-31,30,Local
CA19686,C2436,PL0633,2024-01-12,37,STD
CA19687,C2962,PL0102,2024-11-11,48,STD
CA19688,C3051,PL0066,2024-08-11,49,Local
CA19689,C1990,PL0761,2024-06-07,33,STD
CA19690,C1141,PL0076,2025-03-14,2,STD
CA19691,C1178,PL0957,2025-05-19,2,Local
CA19692,C1242,PL0705,2024-02-07,25,ISD
CA19693,C1629,PL0665,2024-10-25,33,STD
CA19694,C2016,PL0445,2024-11-19,51,Local
CA19695,C2275,PL0389,2023-11-11,24,Local
CA19696,C1986,PL0357,2023-09-17,26,ISD
CA19697,C1967,PL0326,2025-03-07,53,ISD
CA19698,C1170,PL0870,2025-05-14,59,STD
CA19699,C3409,PL0413,2025-04-06,52,Local
CA19700,C2260,PL0003,2024-09-11,26,Local
CA19701,C1654,PL0428,2024-09-21,14,STD
CA19702,C3330,PL0348,2024-01-23,53,Local
CA19703,C2150,PL0797,2024-11-12,55,ISD
CA19704,C3027,PL0299,2024-01-14,15,ISD
CA19705,C2029,PL0499,2023-10-08,16,ISD
CA19706,C0660,PL0667,2024-08-25,4,STD
CA19707,C0898,PL0567,2024-12-22,37,STD
CA19708,C2999,PL0894,2024-03-23,23,ISD
CA19709,C3138,PL0201,2023-11-29,40,ISD
CA19710,C0431,PL0744,2025-01-06,39,STD
CA19711,C2893,PL0969,2025-04-20,47,ISD
CA19712,C0106,PL0564,2024-02-26,41,Local
CA19713,C1996,PL0588,2024-10-08,56,ISD
CA19714,C0575,PL0662,2024-08-10,8,Local
CA19715,C2712,PL0192,2025-06-15,41,STD
CA19716,C1630,PL0430,2023-08-27,60,STD
CA19717,C2069,PL0652,2025-05-25,22,STD
CA19718,C1360,PL0534,2024-08-07,10,ISD
CA19719,C2175,PL0130,2024-06-14,18,ISD
CA19720,C0997,PL0519,2024-12-19,7,STD
CA19721,C0322,PL0918,2025-05-30,39,STD
CA19722,C2998,PL0275,2023-11-12,13,ISD
CA19723,C1687,PL0538,2025-05-20,30,Local
CA19724,C2764,PL0317,2023-06-27,22,ISD
CA19725,C3063,PL0910,2024-04-06,7,ISD
CA19726,C0510,PL0291,2024-07-26,56,ISD
CA19727,C1592,PL0869,2024-04-06,27,ISD
CA19728,C1464,PL0147,2023-11-26,48,Local
CA19729,C0808,PL0351,2023-10-17,58,Local
CA19730,C0342,PL0909,2024-08-08,3,Local
CA19731,C2557,PL0192,2023-07-06,36,STD
CA19732,C2363,PL0525,2024-10-21,48,STD
CA19733,C1014,PL0914,2025-04-24,8,STD
CA19734,C1207,PL0324,2024-01-05,51,STD
CA19735,C3421,PL0691,2023-07-08,48,Local
CA19736,C3346,PL0931,2025-02-09,27,ISD
CA19737,C3130,PL0888,2024-05-10,56,Local
CA19738,C1629,PL0741,2024-06-06,21,Local
CA19739,C0228,PL0102,2023-06-26,9,ISD
CA19740,C0631,PL0940,2024-04-18,48,Local
CA19741,C3414,PL0863,2025-05-04,40,STD
CA19742,C2207,PL0727,2024-03-12,25,STD
CA19743,C2687,PL0422,2024-06-24,40,ISD
CA19744,C1501,PL0174,2025-03-16,58,ISD
CA19745,C0894,PL0492,2025-02-01,51,ISD
CA19746,C2556,PL0373,2024-12-04,53,Local
CA19747,C0959,PL0667,2023-10-22,48,Local
CA19748,C1356,PL0988,2024-12-02,53,ISD
CA19749,C2360,PL0986,2024-12-29,5,ISD
CA19750,C3294,PL0778,2024-12-27,6,ISD
CA19751,C2046,PL0774,2025-04-14,56,Local
CA19752,C0173,PL0156,2025-04-19,54,ISD
CA19753,C0754,PL0495,2023-07-28,60,ISD
CA19754,C1831,PL0690,2023-12-18,5,STD
CA19755,C2144,PL0564,2023-11-22,23,ISD
CA19756,C2163,PL0169,2023-10-23,49,Local
CA19757,C2200,PL0451,2024-01-03,18,Local
CA19758,C0734,PL0957,2024-07-08,32,Local
CA19759,C1646,PL0705,2025-05-13,29,Local
CA19760,C0525,PL0063,2024-01-16,54,ISD
CA19761,C0128,PL0729,2024-09-22,23,Local
CA19762,C2732,PL0210,2025-06-15,41,ISD
CA19763,C2909,PL0770,2024-06-28,51,ISD
CA19764,C2942,PL0253,2023-12-17,48,ISD
CA19765,C1966,PL0479,2024-07-31,40,ISD
CA19766,C0782,PL0287,2025-04-21,12,STD
CA19767,C2559,PL0654,2024-04-16,40,Local
CA19768,C1865,PL0204,2025-03-11,36,ISD
CA19769,C2554,PL0059,2025-05-09,16,ISD
CA19770,C1423,PL0825,2024-05-06,23,STD
CA19771,C3298,PL0185,2023-10-03,47,ISD
CA19772,C0602,PL0958,2025-04-24,22,STD
CA19773,C0176,PL0762,2024-09-07,56,ISD
CA19774,C0516,PL0721,2023-07-28,40,STD
CA19775,C0350,PL0343,2024-12-11,48,Local
CA19776,C2424,PL0994,2023-12-07,7,STD
CA19777,C1001,PL0886,2024-03-15,48,STD
CA19778,C0766,PL0016,2023-11-27,30,ISD
CA19779,C0949,PL0922,2025-01-04,53,ISD
CA19780,C0094,PL0437,2023-12-15,33,STD
CA19781,C3389,PL0954,2025-01-17,14,STD
CA19782,C1817,PL0688,2024-10-14,41,ISD
CA19783,C0152,PL0418,2023-12-31,40,ISD
CA19784,C1234,PL0944,2024-04-15,15,STD
CA19785,C1310,PL0300,2024-04-05,18,ISD
CA19786,C1163,PL0851,2024-07-30,4,ISD
CA19787,C0964,PL0171,2024-08-17,1,Local
CA19788,C2021,PL0678,2024-05-29,38,STD
CA19789,C0727,PL0830,2023-12-24,48,ISD
CA19790,C1012,PL0191,2025-03-16,28,ISD
CA19791,C1076,PL0410,2023-11-02,16,ISD
CA19792,C0101,PL0008,2023-10-10,2,STD
CA19793,C2495,PL0985,2024-05-13,29,ISD
CA19794,C0924,PL0848,2024-07-14,41,Local
CA19795,C3300,PL0845,2024-06-27,38,STD
CA19796,C0443,PL0245,2025-02-11,39,Local
CA19797,C1974,PL0748,2024-12-09,10,Local
CA19798,C2333,PL0966,2025-03-03,14,STD
CA19799,C1249,PL0615,2024-04-21,57,Local
CA19800,C2896,PL0501,2023-06-28,59,ISD
CA19801,C2812,PL0425,2024-08-06,36,STD
CA19802,C1600,PL0484,2024-11-23,43,STD
CA19803,C0057,PL0520,2024-04-30,39,Local
CA19804,C2148,PL0554,2024-02-17,38,Local
CA19805,C1279,PL0862,2024-07-01,4,Local
CA19806,C3217,PL0131,2023-10-15,55,ISD
CA19807,C3293,PL0132,2024-08-05,57,Local
CA19808,C0587,PL0039,2025-05-26,30,Local
CA19809,C2022,PL0192,2023-10-12,21,ISD
CA19810,C2182,PL0270,2025-01-16,56,ISD
CA19811,C2288,PL0309,2025-04-13,6,Local
CA19812,C2131,PL0554,2023-08-04,57,STD
CA19813,C0796,PL0816,2025-05-19,30,Local
CA19814,C2581,PL0254,2024-09-02,53,ISD
CA19815,C0155,PL0237,2025-01-20,57,Local
CA19816,C0857,PL0294,2023-12-17,26,ISD
CA19817,C0367,PL0682,2023-08-30,45,STD
CA19818,C2859,PL0950,2024-02-28,34,Local
CA19819,C0431,PL0765,2025-04-30,31,Local
CA19820,C0012,PL0413,2025-02-23,28,ISD
CA19821,C3219,PL0275,2023-12-04,5,ISD
CA19822,C2928,PL0727,2025-02-20,5,ISD
CA19823,C0468,PL0568,2024-07-13,5,Local
CA19824,C1093,PL0955,2024-09-22,8,STD
CA19825,C3028,PL0223,2023-06-21,20,STD
CA19826,C1793,PL0116,2024-10-22,45,STD
CA19827,C2720,PL0899,2023-06-24,26,STD
CA19828,C1290,PL0171,2025-02-27,21,ISD
CA19829,C2967,PL0872,2024-01-31,53,ISD
CA19830,C2874,PL0759,2023-10-09,31,STD
CA19831,C2944,PL0970,2023-11-14,37,Local
CA19832,C0035,PL0515,2023-10-26,37,Local
CA19833,C1007,PL0753,2024-11-18,27,STD
CA19834,C2266,PL0677,2024-01-07,44,Local
CA19835,C2919,PL0301,2023-07-09,57,Local
CA19836,C1269,PL0903,2024-09-02,57,Local
CA19837,C2796,PL0689,2024-12-14,22,ISD
CA19838,C0595,PL0134,2024-05-12,15,STD
CA19839,C2682,PL0231,2024-12-10,43,ISD
CA19840,C2008,PL0284,2025-05-07,14,STD
CA19841,C2831,PL0632,2025-05-10,11,ISD
CA19842,C2072,PL0989,2025-03-15,29,ISD
CA19843,C1209,PL0838,2024-08-14,42,STD
CA19844,C2340,PL0895,2024-10-01,54,Local
CA19845,C2757,PL0124,2024-06-08,15,Local
CA19846,C2527,PL0166,2024-02-08,20,Local
CA19847,C2478,PL0058,2023-12-15,18,STD
CA19848,C0897,PL0395,2025-01-22,4,Local
CA19849,C1011,PL0205,2025-05-17,57,STD
CA19850,C1040,PL0420,2025-06-16,36,ISD
CA19851,C0362,PL0541,2023-12-24,57,Local
CA19852,C3428,PL0508,2025-03-18,21,Local
CA19853,C3483,PL0250,2024-05-06,57,STD
CA19854,C0189,PL0741,2024-10-01,23,ISD
CA19855,C0394,PL0252,2024-01-15,48,STD
CA19856,C2551,PL0809,2024-03-11,15,STD
CA19857,C1145,PL0398,2024-08-10,42,STD
CA19858,C2102,PL0833,2025-01-02,16,STD
CA19859,C0646,PL0164,2024-09-20,45,ISD
CA19860,C0337,PL0663,2024-01-05,40,ISD
CA19861,C2294,PL0814,2025-01-22,57,ISD
CA19862,C3166,PL0492,2025-04-25,50,STD
CA19863,C1530,PL0579,2023-11-24,7,Local
CA19864,C0507,PL0037,2023-10-09,27,STD
CA19865,C0967,PL0524,2024-07-24,41,Local
CA19866,C3429,PL0664,2024-12-14,27,ISD
CA19867,C1582,PL0273,2023-06-27,8,ISD
CA19868,C0290,PL0375,2023-09-13,12,ISD
CA19869,C3384,PL0854,2024-05-20,3,ISD
CA19870,C2216,PL0282,2023-08-07,32,ISD
CA19871,C1927,PL0136,2023-10-11,11,ISD
CA19872,C1229,PL0069,2024-02-12,39,STD
CA19873,C2313,PL0118,2023-06-21,31,Local
CA19874,C2668,PL0393,2025-01-02,25,ISD
CA19875,C0347,PL0559,2024-07-25,14,Local
CA19876,C2274,PL0697,2024-10-31,49,ISD
CA19877,C1917,PL0442,2023-10-02,10,ISD
CA19878,C0376,PL0605,2025-05-31,22,STD
CA19879,C1610,PL0396,2024-02-18,46,ISD
CA19880,C3339,PL0009,2023-12-09,10,Local
CA19881,C1598,PL0607,2025-03-26,32,Local
CA19882,C3093,PL0714,2025-01-31,10,STD
CA19883,C2207,PL0878,2023-12-06,35,Local
CA19884,C0656,PL0320,2023-12-17,48,ISD
CA19885,C2192,PL0745,2023-08-06,6,Local
CA19886,C3084,PL0692,2023-09-01,49,Local
CA19887,C0985,PL0847,2024-03-09,29,Local
CA19888,C3334,PL0464,2024-01-04,3,STD
CA19889,C0434,PL0290,2025-04-07,17,ISD
CA19890,C1661,PL0540,2024-03-03,29,Local
CA19891,C3239,PL0634,2024-06-06,58,STD
CA19892,C0589,PL0535,2023-10-12,13,ISD
CA19893,C1773,PL0131,2023-06-25,21,STD
CA19894,C0618,PL0439,2025-04-26,7,STD
CA19895,C2983,PL0938,2025-04-02,20,STD
CA19896,C1532,PL0138,2024-10-20,27,Local
CA19897,C3186,PL0552,2024-04-02,15,ISD
CA19898,C1383,PL0794,2024-12-12,12,ISD
CA19899,C1018,PL0365,2023-12-30,36,ISD
CA19900,C1884,PL0101,2025-04-30,37,Local
CA19901,C0632,PL0996,2024-03-20,10,ISD
CA19902,C0803,PL0507,2023-09-08,41,ISD
CA19903,C1207,PL0608,2024-03-23,46,STD
CA19904,C1077,PL0586,2024-01-14,2,STD
CA19905,C1887,PL0745,2024-12-27,27,STD
CA19906,C1022,PL0100,2024-10-10,25,Local
CA19907,C2945,PL0827,2024-10-23,57,STD
CA19908,C1105,PL0589,2025-01-20,56,ISD
CA19909,C2518,PL0966,2024-10-21,23,ISD
CA19910,C1736,PL0564,2024-05-28,51,Local
CA19911,C2446,PL0300,2025-05-27,53,ISD
CA19912,C1973,PL0009,2025-04-19,8,Local
CA19913,C0486,PL0629,2025-02-19,46,STD
CA19914,C1877,PL0142,2025-04-05,37,STD
CA19915,C0116,PL0467,2024-08-21,6,Local
CA19916,C1762,PL0841,2024-04-20,19,STD
CA19917,C2787,PL0842,2025-05-09,21,ISD
CA19918,C0382,PL0230,2025-05-13,60,STD
CA19919,C1821,PL0025,2025-06-09,21,STD
CA19920,C1530,PL0655,2023-12-13,6,Local
CA19921,C2628,PL0196,2024-02-06,13,ISD
CA19922,C2442,PL0989,2023-10-07,5,STD
CA19923,C0287,PL0220,2023-09-11,49,Local
CA19924,C2085,PL0652,2024-08-30,48,Local
CA19925,C2290,PL0800,2023-12-23,39,Local
CA19926,C2504,PL0435,2025-01-10,31,ISD
CA19927,C1292,PL0393,2024-09-30,8,ISD
CA19928,C2840,PL0904,2025-02-28,4,STD
CA19929,C2937,PL0405,2024-02-23,51,ISD
CA19930,C3042,PL0377,2023-10-21,17,Local
CA19931,C1644,PL0740,2024-12-14,12,Local
CA19932,C2361,PL0320,2023-11-06,21,ISD
CA19933,C0563,PL0260,2024-03-20,15,STD
CA19934,C1979,PL0860,2023-11-30,47,Local
CA19935,C1341,PL0026,2025-06-13,21,Local
CA19936,C1624,PL0679,2025-03-03,8,Local
CA19937,C0686,PL0059,2024-05-26,54,Local
CA19938,C2746,PL0215,2024-05-19,44,STD
CA19939,C3480,PL0948,2024-09-19,58,Local
CA19940,C0507,PL0187,2024-09-20,29,Local
CA19941,C3350,PL0944,2023-08-04,16,Local
CA19942,C1922,PL0990,2024-08-05,38,STD
CA19943,C2332,PL0372,2024-08-21,35,STD
CA19944,C2689,PL0907,2023-06-20,43,Local
CA19945,C0179,PL0475,2023-11-18,7,ISD
CA19946,C2812,PL0275,2023-07-16,51,ISD
CA19947,C3174,PL0430,2024-02-27,14,STD
CA19948,C0151,PL0774,2024-04-15,47,Local
CA19949,C2940,PL0171,2024-03-11,49,ISD
CA19950,C2721,PL0428,2024-07-22,58,ISD
CA19951,C3317,PL0835,2024-02-23,20,Local
CA19952,C1365,PL0125,2023-07-01,21,STD
CA19953,C2837,PL0915,2024-04-05,31,Local
CA19954,C2807,PL0186,2024-02-05,58,ISD
CA19955,C0851,PL0144,2024-01-16,54,STD
CA19956,C3008,PL0161,2024-05-09,3,Local
CA19957,C0643,PL0065,2024-07-01,11,ISD
CA19958,C3379,PL0442,2025-05-05,14,ISD
CA19959,C1159,PL0872,2024-06-18,40,STD
CA19960,C0483,PL0793,2024-07-16,39,ISD
CA19961,C1239,PL0203,2023-10-10,59,Local
CA19962,C0744,PL0560,2023-11-01,47,Local
CA19963,C0278,PL0708,2024-12-13,44,ISD
CA19964,C3320,PL0112,2024-05-23,12,STD
CA19965,C0026,PL0393,2024-06-21,41,ISD
CA19966,C1120,PL0523,2023-10-01,23,Local
CA19967,C0838,PL0425,2024-04-09,18,ISD
CA19968,C0901,PL0937,2025-01-25,35,Local
CA19969,C0639,PL0691,2025-06-03,56,STD
CA19970,C1528,PL0151,2024-05-01,41,ISD
CA19971,C1522,PL0075,2025-02-12,23,ISD
CA19972,C0462,PL0844,2024-11-11,21,STD
CA19973,C2915,PL0688,2024-06-29,14,ISD
CA19974,C2638,PL0919,2024-11-12,42,Local
CA19975,C0567,PL0699,2024-04-17,12,ISD
CA19976,C3031,PL0734,2024-01-17,20,STD
CA19977,C0568,PL0482,2023-10-22,13,Local
CA19978,C0692,PL0428,2024-11-03,19,ISD
CA19979,C0164,PL0863,2024-01-19,18,Local
CA19980,C1626,PL0549,2023-07-17,50,STD
CA19981,C1579,PL0289,2024-07-29,16,ISD
CA19982,C1150,PL0397,2023-07-30,7,Local
CA19983,C2317,PL0801,2025-01-26,51,ISD
CA19984,C2467,PL0767,2024-02-12,49,Local
CA19985,C3336,PL0579,2023-12-16,36,ISD
CA19986,C2575,PL0616,2024-01-21,24,STD
CA19987,C2144,PL0333,2023-10-25,40,Local
CA19988,C0894,PL0004,2023-06-19,37,ISD
CA19989,C0966,PL0381,2025-04-07,23,STD
CA19990,C0795,PL0858,2025-03-15,12,Local
CA19991,C2346,PL0662,2024-06-06,21,ISD
CA19992,C3403,PL0982,2024-09-24,1,ISD
CA19993,C2540,PL0049,2025-02-02,58,Local
CA19994,C2745,PL0636,2025-01-02,44,ISD
